BusinessName,PostCode,RatingValue
Boys Cafe,RM8 1HJ,AwaitingInspection
Brewers Fayre & Premier Inn,RM9 6YS,5
Brook Pie & Mash,RM10 7UP,5
Brothers Cafe,IG11 0HZ,2
Brothers Fish Bar,RM6 4BE,4
BSQUARE GRILL,RM6 6PS,5
Bubbly Bubbly,IG11 8AW,3
Burger Trap,IG11 8AW,5
Caffe Italiano Ltd,IG11 8DG,3
Caffe Latte,IG11 8DG,2
Casa Italiana,RM6 6PU,4
Castle Point Catering,RM8 3YJ,5
Catering Niki Traditional Food,RM10 8TX,4
Central Eating,RM10 8TX,4
Chadwell Heath Cricket Club,RM6 6YA,4
Charcoal Feast,RM10 9HX,3
Charcoal Grill,RM8 3XP,5
Chef It Up T Limited,,4
Cherry on Top,RM10 8EH,5
Chick N' Rice,IG11 8TN,3
Chicken Max,RM10 7UP,5
Chicken Spot,RM6 6NX,4
Chicken Spot,RM10 9HX,5
Chicken World,RM10 9HX,3
China Friend Restaurant,IG11 8RY,2
Chubby Friar Fish and Chips LTD,IG11 9PN,4
Chung Wah,IG11 0NR,3
Chunky Chicken Essex Ltd,IG11 8SF,4
Chunky Grill and Pizza,IG11 8EB,3
Claridges,RM8 1JX,4
Cocoa Vanille,RM10 7XD,5
Costa,IG11 7BS,5
Costa,RM10 7FQ,5
Costa Coffee,IG11 8EA,5
Couleur Cafe Ltd,IG11 8TU,4
Countryside Canteen,IG11 7BG,5
Cristina's,IG11 8AW,5
Cristina's Kitchen,RM10 7BN,4
Crowlands Cafe,RM8 1JX,4
Curry Mahal Tandoori,RM9 6UX,4
Daddies,IG11 0DA,4
Dagenham Conservative & Social Club,RM10 8TT,5
DAGENHAM FIRE STATION,RM10 7ES,5
Dagenham Trades Hall,RM10 8TD,5
Daidokoro,RM10 8QS,5
Daily Munch Cafe,IG11 8UW,5
De Lounge,IG11 8HG,2
Deans Peri Peri,RM9 5AW,3
Deshy Grill,IG11 8EJ,0
Dessert Studio,IG11 8DH,4
Deuce Lounge,IG11 8AG,4
Dinner Box,RM8 2AR,5
Dixy Chicken,IG11 8EA,2
Dixy Chicken,RM10 7UU,3
Dominos Pizza,RM9 5AQ,5
Domino's Pizza,RM6 6NL,5
Domino's Pizza,IG11 8RU,5
DSY Hot Wingz,RM10 8BG,4
Early Birds Cafe,IG11 8BL,5
Eastbrook Cafe & Restaurant,RM10 7UU,4
Eastbrook End Country Park Tea Room,RM7 0SS,3
Eastbrook Pub,RM10 7UP,2
Eastbury Manor House,IG11 9SN,5
Eastern Paradise,IG11 9RS,4
Elior UK Ltd,IG11 9PH,5
Ellas Kitchen London,,4
Elm Fish Bar,RM10 9RL,5
Empire Chinese Take Away,IG11 0QA,3
Enjoy Cafe,RM10 7XD,3
Enjoy Cafe,RM9 6QJ,5
Enjoy Snack Bar,IG11 0HE,5
Essex Kebab and Pizza,RM8 1BB,4
Essex Kebabish Chadwell Heath,RM6 6PS,AwaitingInspection
Eurest at Ford Dagenham Pitstop,RM9 6SA,5
Eurest Food Services,IG11 8DJ,5
Eurest Food Services Ford Dagenham - New Haven,RM9 6SA,4
Eurest Food Servics Ford Dagenham - DDC Restaurant,RM9 6SA,4
Express Chicken,RM9 6UX,2
"Expressa- Pizza, grill,kebabs,burger",RM8 1UU,5
Faircross Fish Bar,IG11 8UN,5
Family Cafe,RM8 3UH,5
Famous Chef,RM10 7XD,5
Farmhouse Venue,RM7 0QX,5
Favorite Chicken & Ribs,RM9 4SH,5
Favorite Chicken & Ribs,RM7 0TJ,3
Favorite Chicken & Ribs,IG11 8UW,5
Favorite 'N' Tasty,RM10 8YL,1
Favourite Doner Kebab,RM8 3NH,AwaitingInspection
Fiddlers Cafe,RM8 3HD,4
Fire House Wings Ltd,RM8 1SL,AwaitingInspection
Fireaway Dagenham Heathway,RM10 9JD,1
Flavour Hut,RM9 4ND,4
Flavours Gelato Dagenham Green Lane,RM8 1YX,5
Ford Clean Engine,RM9 6SA,5
Ford Dagenham Autotech - satellite to DDC,RM9 6SA,5
Freddys Pizza,RM10 9JD,1
Fresh Wharf Patrol Base,IG11 7BG,5
Friendship,RM8 1YT,3
Frying Pan,RM9 6UX,4
Fu Min,RM9 5SL,5
Future Youth Zone,RM9 5YX,5
Gah Moon House Take Away,RM10 9XA,1
Galleon Cafe Limited,IG11 7BT,4
Gaule Chulo,IG11 8TN,3
George's Fish Bar,RM8 2DA,5
German Doner Kebab,IG11 7NT,5
Ginoo Pizza,RM8 3XU,AwaitingInspection
Goals Soccer Centre,RM9 6XW,5
Golden Dragon,IG11 7PR,3
Golden Fish,RM8 3HH,3
Gold's Gym,RM10 8TX,3
Good Friend,RM9 6UX,5
Good Luck,RM10 8EH,5
Great Wall,RM10 9JD,5
Greedy Panda,IG11 0NZ,4
Greggs,RM8 1YT,5
Greggs,IG11 8EJ,5
Grilago,IG11 8RQ,5
Grill & Crave / Sushi & Bento House,RM8 2AJ,3
Grill Villa Dagenham Ltd,RM9 5YS,1
Griller,RM6 6QJ,4
Grounded,IG11 0AN,5
Grub Hub,RM8 1SP,5
Gullylicious,RM10 9RL,AwaitingInspection
Gunays Cafe,RM10 8YL,5
Happy House,RM6 6LS,5
Harrow PH,RM6 5PT,5
Hasi Restaurant,IG11 8TB,1
Hasyan Ltd Jimmy's Catering,IG11 7BX,4
HB Peri Peri & Grill,IG11 8EU,AwaitingInspection
Heath Park Comunity Centre & Cafe,RM10 7PR,5
Heathway Yum Yum,RM9 5AN,3
Ho Ho Chinese Takeaway,RM10 8QS,5
Ho Lee,RM9 4ND,2
Hollywood Bowl Dagenham,RM9 6XW,5
Hong Kong House,RM9 4SH,5
Hot & Tasty,RM8 1YT,5
Hot Favourite,RM8 3NH,3
Humdum,IG11 8AA,3
Hunky Panda,RM10 9HX,4
Iced Bubble Tea Dagenham,RM7 0YU,5
Immz's Pizza and Kebab,RM8 2AQ,1
Indian Fusion,RM6 4BE,4
Indiana Curry & Grill,IG11 9PG,4
Indiano Pizza,RM8 1YX,4
Istanbul Kebab & Cafe,RM8 2HF,5
Jerk Pit,IG11 7NY,5
Jerkpit Deliveries LTD,RM10 7YX,5
JR Juice Bar and Carribean Munch,RM8 3HD,3
Julienest Gardens,IG11 7LS,5
K.F.C.,IG11 8EB,5
K.F.C.,RM9 6SJ,5
Kebabish Green lane Ltd,RM8 1XU,3
Kebabish Original,IG11 8TB,3
Keith Davis Cue Sports Club,RM9 4TP,5
Kennedy Fried Chicken,IG11 8EA,4
Keppi's Roti,,4
Khyber Grill,RM8 1YT,4
Kim Ling Chinese Take Away,RM8 1BB,5
King Tasty Kebab,IG11 7NY,3
Kings Bull,IG11 8ET,5
Kings Doner Kebab,RM8 1YX,3
King's Flavour,RM8 1BB,5
KL Ammalu's Kitchen Limited,RM8 1SL,5
KTKC Restaurant,IG11 7PG,1
La Masa,IG11 8RX,4
Lady Tee/s Nigerian Food,RM8 1BB,4
Lakers,RM6 6PS,5
Lara Grill,RM8 1BJ,5
LDF Chicken,RM8 1YT,5
Lezet Kebab House,RM8 1YX,1
Lick'n Chick'n & Pizza,RM10 9LS,2
London Pizza Depot,RM10 8DP,5
Lord Denman PH,RM10 8QS,5
Lotus House,RM10 7YA,5
Luck Kitchen,RM6 6LS,3
Lucky Inn,IG11 8UN,5
M & B Catering Company,RM7 0QX,AwaitingInspection
Mali Restaurant,IG11 8SF,4
Mally's Kitchen,IG11 0EQ,4
Mama's Peri Peri,IG11 9PN,2
Mazee's Kitchen,RM10 7YU,4
McDonalds,RM8 1AT,AwaitingInspection
McDonalds,RM10 9LU,AwaitingInspection
McDonalds,RM10 8TX,5
McDonald's,RM6 5QT,5
McDonald's Barking,IG11 8ER,AwaitingInspection
McDonalds Restaurants LTD,RM9 6UQ,5
McDonald's Restaurants Ltd,RM8 1AT,5
ME 'N' O'Briens,RM9 6UR,4
Mecca Bingo Club,RM9 6UQ,5
Merhaba,RM8 1XU,1
Milano Pizza,RM8 3UH,4
Milk Cake Cream,IG11 8DH,4
Millenium Centre Cafe,RM7 0SS,5
Millennium Cafe,RM8 1BJ,1
Mirravale Kitchen,RM8 1YY,4
Mississippi Chicken & Pizza,RM10 7YA,1
MML Lounge,RM10 7YT,4
Monsoon Grill,IG11 0NZ,2
Moon Pizza,RM10 9HX,2
Morley's,RM10 7UB,3
MorningBeast,IG11 8LL,4
Mr Wong Chinese,RM8 3UA,AwaitingInspection
Mumbai Masala,IG11 0JP,5
Munchies,IG11 7PG,1
Munchkin,RM6 5NR,AwaitingInspection
Myla's Cafe and Restaurant,RM8 2UA,1
Nagina Grill & Restaurant,IG11 8TB,3
Nali Restaurant,IG11 7NT,3
Nando's Chickenland Ltd,IG11 8RR,5
Nefis Charcoal Grill,IG11 9RS,5
New Blossom Garden,IG11 9RS,3
New Central,RM6 5NR,4
New China Gold,RM8 1DJ,4
New Year Chinese,RM8 2UB,1
Nomie's Kitchen,,4
Oak Tree Cafe,RM8 2DA,5
Oasis Cafe,RM8 3HT,5
One Love Caribbean Restaurant,RM6 6LU,4
Orange & Lemon Barking,IG11 8LQ,5
Orange Restaurant & Bar,RM10 9LS,4
Oriental Chef,RM8 3UB,3
Original Fried Chicken,RM6 6LS,1
Oruci Coffe & Grill,,AwaitingInspection
Osborne Centre,RM9 5AU,5
OVXO,RM8 1BB,1
Pablo's Pizza,IG11 8AW,3
Palwan Da Dera,RM8 1UT,5
Panku,RM9 6SJ,1
Papa John's,RM9 5AQ,5
Papas Peri Peri Grill,RM8 1YX,2
Paprika Indian,RM6 6PP,4
Paul's Fish Bar,RM8 3UA,4
Peach Garden,RM10 7UU,5
Peri Peri Chicken Hut,RM6 6NY,5
Pietros,RM10 9RR,5
Pimento Hill Ltd,IG11 7BT,5
Pitta Santorini,IG11 8SF,4
Pizza & Ice,RM6 6UP,2
Pizza di Lengo,IG11 8SF,5
Pizza Franco,RM9 4QS,3
Pizza Go Go,RM10 9RR,5
Pizza Go Go,IG11 8TG,5
Pizza Hut,IG11 8TB,4
Pizza Hut,RM8 3RA,5
Pizza Hut Delivery,RM10 9HP,5
Popeye’s Peri Peri,IG11 8SF,3
Popeye's Fish & Chicken,RM9 4NU,5
Poppins Restaurant.,IG11 8EN,4
Premier Inn,IG11 7BA,5
Prima Pizza,RM8 1UU,AwaitingInspection
QQ Food Takeaway,IG11 8EU,1
Queens Fish & Kebab Bar,RM10 7YA,5
Ray and Dee's Kitchen,IG11 8HE,AwaitingInspection
RCCG Jesus Church of God,RM10 8PS,3
Red Rooster,RM10 8QS,5
River Restaurant,IG11 0EG,5
Rivers of Joy,IG11 7FN,5
Roadhouse Grill Ltd,RM6 6AP,3
Robin Hood Fish Bar,RM8 2JA,AwaitingInspection
Robin Hood Fish Bar Ozzy's Crew,RM8 2JA,4
Romford Fish & Chips,RM6 6LU,4
Rosielee Cafe & Restaurant,RM10 9HX,5
RoundHouse,RM8 2HY,3
Royal British Legion Club,RM8 3JP,5
Royal Dhaba Catering,IG11 0EY,5
Royal Dolphin,RM8 3NH,5
Royal Fish Bar,RM9 6BU,5
Royale Lahore,RM10 8YS,4
RS Chicken,RM8 1UU,5
Rs Chicken & Pizza,RM8 2AR,4
RWE Training Rest. (Bistro),RM7 0XU,4
Sabores Da Terra Restaurant LTD,RM6 6LS,AwaitingInspection
Sab's Food,,5
Sahara Parkside Ltd,IG11 8TB,5
Saint Chads Church,RM6 6JB,5
Samosa King,RM6 6YU,4
Sam's Cafe,RM6 6PS,3
Sanaaz Kitchen Ltd,IG11 0JP,5
Sanjha Chulha,RM8 1YT,5
Saphire Restaurant,RM8 1YT,AwaitingInspection
Sashas Yah Suh Nice Caribbean Kitchen Ltd,RM10 8PS,5
Savoy Cafe,RM9 4QS,5
Say Cafe,RM8 1BB,4
Scrattons Community Association Ltd,IG11 0UA,5
SDS Big Buns,,AwaitingInspection
Seahorse Fish & Chips Shop,RM9 5SL,5
Shajhan,RM10 8YS,4
Sharifscookhouse,,5
Shun`s Garden,RM8 3UH,5
Sinani Caffe Ltd,RM8 2AJ,3
Site Canteen - Building Cafe,IG11 7LE,5
Snack Bar,RM9 5AW,5
Spice Box,IG11 8UN,4
Spice Hut,RM6 6UP,3
Spice Hut,IG11 7PG,5
Spice Hut,RM10 7YA,AwaitingInspection
Squires Cafe & African Restaurant ltd,RM8 1SL,3
St Margaret's Tea Room,IG11 7LS,4
Star Pizza & Kebab,RM6 6UP,3
Starbucks,IG11 8EB,5
Starbucks,RM10 8RE,5
Subway,RM9 5AQ,5
Subway,IG11 8DH,4
Sunflower,RM8 3HH,5
Sunny's Cafe,IG11 0RJ,4
Supercook,RM8 3NH,4
Sure Deal African Restaurant,RM9 6RT,3
Suyahut,IG11 8EU,5
Sweet House,IG11 8EU,AwaitingInspection
Sweet London,IG11 8RT,4
Sweet N Yummy Limited,,AwaitingInspection
Take a Break,RM10 7YX,5
Tandoori Hut,RM6 5NR,4
Tasty African Food,RM8 1YT,3
Tasty African Restaurant,IG11 8TG,3
Tasty Chicken,RM10 9RR,5
Tasty Chicken and Pizza,IG11 7NY,5
Tasty Chicken and Ribs,RM9 4ND,1
Tasty Grill,RM10 9ND,AwaitingInspection
Taz Kitchen,RM10 9HP,4
TBC DESSERTS,RM9 6UR,5
Telly's Caribbean Cuisine,,5
TGF Pizza,RM8 3XU,AwaitingInspection
Thai & Pie,RM6 6NX,5
Thames Cafe,IG11 0DA,4
Thatched House,IG11 9PG,3
The Acorn,IG11 8UF,AwaitingInspection
The Avenues Social Club Limited,RM7 0TH,5
The Big Friendly Coffee (BFC),IG11 8UD,3
The BoatHouse Cafe,IG11 7BT,5
The Bowl Bar (City Pavilion),RM5 2BH,5
The Cedars Club,RM6 6TT,2
The Chef Hat,RM7 0XU,5
The Cherry Tree Ph,RM8 3LJ,5
The Chinese Gourmet Ltd,RM8 1XU,4
The Clay Oven,RM8 1BB,5
The Fat Pizza/ The Fat Burger and Dessert/ The Fat Bubble,RM8 3XU,AwaitingInspection
The Fish Inn,IG11 7PR,5
The General Shish,RM8 2AR,5
The Jolly Fisherman PH,IG11 8LA,4
The Junakee Tandoori,IG11 8AA,4
The Lab Cafe,RM10 7FN,5
The Lighterman Public House,IG11 0NQ,5
The Perfect Fried Chicken,RM8 2TS,5
The Pipe Major,RM10 7XS,5
The Source,IG11 8DH,5
The Source - Pitstop,IG11 7NB,3
The Spot,IG11 9RS,3
The Three Travellers,RM10 7DS,5
The Toby Carvery,RM6 6QU,4
The Vibe (Studio),RM8 3BX,5
The Victoria,IG11 7LZ,4
Tiki Bar,IG11 8DH,AwaitingInspection
Tollgate Tavern Public House,RM6 6QT,4
Top Deck Fish Bar,IG11 8ED,4
Top Diamond,IG11 8TN,3
Top Dixie Chicken,RM9 5PA,5
Triple Two Coffee,,5
Troy Cafe & Restaurant,RM8 1YT,1
Tuckin Cafe,IG11 0TJ,3
Ultimate Cafe & Restaurant,IG11 8TN,1
Unc Saucy,IG11 0EQ,AwaitingInspection
Uncle Johns Kebab & Pizza House,RM10 7LU,4
Upney Fish Bar,IG11 9JP,5
Upper Grill Restaurant & Coffee Bar,RM8 1DJ,4
Vedhaa,IG11 8DR,3
Vending,RM9 6SA,5
Ventidue LTD,RM10 9LH,5
Vida & Sons Bistro,RM9 6UR,5
Vidavina Kitchen,RM8 1SL,4
Vilau Dragos,IG11 7LU,4
Viv's Snacks,RM7 0SS,5
Vue Cinema,RM9 6UQ,5
West Ham Training Ground,RM6 6DT,5
Whap Whap Kitchen,RM9 4ND,AwaitingInspection
Wing King Ltd,RM8 2TR,5
WingFixx Ltd,IG11 8QA,5
Wings Roulette - Barking,IG11 0JP,5
Wokman,IG11 0JP,5
Wolf,RM8 3UU,3
Wood Oven Turkish Restaurant,IG11 8ED,4
Yard 2 Yard,,4
YMCA Thamesgateway Ltd,RM7 0PH,5
Yongs Chinese Takeaway,RM10 8EH,5
Yummy Chicken De Cafe Lounge Ltd,RM6 6LS,AwaitingInspection
Yummy Grill UK Ltd,RM8 2NT,1
2 Brothers Sandwich and Coffee Bar,N18 2XZ,3
2 Sweet Occasions,,5
57Main.co.uk,EN1 1DS,5
6Burgerz,EN1 3EE,3
6th Form Kitchen,N9 9TN,4
90 On The Green,N13 4PP,5
A Burgers,N13 4PJ,5
A Taste of Passion,EN3 4JZ,2
A1 Cafe,N9 0EU,4
A10 Cafe,N9 9JJ,5
Abby's Cafe C/o Selco,EN1 1TX,5
Ada Restaurant,EN1 3TN,5
ADEPA FOOD,N9 0TZ,3
Adil's Kitchen,N9 0LL,4
Admiral Casino,N18 2XB,5
Admiral Casino,N18 2XB,4
Agatha's Kebab House,N21 3NB,5
Akar Kebab,EN3 5JF,5
Aksam Gunesi,N9 8AG,2
Aksular Restaurant,EN3 5SS,5
Alan Pullinger Youth Cntr,N14 6BT,AwaitingInspection
Albany Tandoori,EN3 5UL,2
Alex's Cypriot Sandwiches,N14 5PA,2
Alhas Turkish Coffee House,N9 7HB,2
Aloha Poke,EN1 1SH,AwaitingInspection
Al's Coffee Bar,N14 4HY,5
Alxas Kom Community Centre,N18 1SX,3
Ambrosia Desserts,,4
Ambrosia Steak House,N21 3RB,4
Amma's Kitchen,EN3 4EZ,3
Andrews Fish Bar,N9 9TT,3
Annita's Cafe,N13 4PN,5
Anokhi Indian Fine Dine,N21 3SA,4
Antep Durumcusu Restaurant,N18 2XZ,3
Antep Evi,EN3 4HB,1
Antep Sofrasi London,N13 4TY,4
Aramark Ltd @ CONEL Enfield Restaurant,EN3 5HA,5
Arena Bar & Pizzeria,N14 5EH,1
Arnos Bowls Club,N11 1AP,AwaitingInspection
Arnos Kebab House,N11 1AN,2
Artisimo Greek Bakery,N21 3RE,4
Ashfield Cafe,N14 5EH,5
Aspen Services,N18 1NB,2
Aspen Services Ltd,EN1 1DS,3
Aspen Services Ltd,EN1 4JY,4
Aspen Services Ltd,N9 8LG,AwaitingInspection
Aspen Services Ltd,N21 1PD,5
Aspen Services Ltd,EN1 4RE,5
Aspens Services Ltd,N18 2ET,5
Aspens Services Ltd,N9 7PE,5
Aspens Services Ltd,EN3 7HH,AwaitingInspection
Aspens Services Ltd,EN3 4LA,4
Aspens Services Ltd,N18 1DE,5
Asteria,N13 4SP,3
Atalian Servest Food Company @ Tesco CFC,EN3 7XQ,4
Atalian World Servest Co C/O Tescodot.com,EN8 7RU,3
Attigo Academy Trust C/O,EN1 4UF,AwaitingInspection
Baba Lounge,N18 3AH,5
Babinondas,N13 5RY,5
Baker Street Cafe,EN1 3JY,1
Baltic,EN3 4XX,4
Bamboo Leaf,EN3 4ES,3
Band of Burgers,N14 6PH,4
Bar Cafe 222,N13 5UD,4
Bar Cafeteria Cibo,N14 6LG,5
Bar Taps,EN1 3EF,5
Barbanikos,EN1 1SA,AwaitingInspection
Barosi,N13 4SP,AwaitingInspection
Barrel Fish Bar,EN3 5SS,3
Bartlett Mitchell Ltd,EN1 2AA,5
Baxter Storey Ltd  THFC,EN2 9AP,5
Bayleaf Indian Takeaway,N9 8JD,3
BB's Coffee & Muffins,N9 0TT,4
Beijing Garden,EN3 5SD,3
Belfords Pizza,EN1 1DH,3
Bengal Berties,,AwaitingInspection
Best Cafe,EN3 5ST,5
Best Kebab House,N9 8LP,2
BG Max Restaurant 2,N18 1RG,3
Bickels Yard,N9 0TR,5
Big Eat,N18 2XZ,3
Big Panda,N9 0RR,3
Bim's,N9 0TY,5
Birdbros Kitchen,N9 9JS,AwaitingInspection
Bits and Boba,EN2 6LA,5
Bits N Boba,,5
bloqs Cafe,N18 3JR,3
Bloqs Cafe,N18 3QT,5
Blue Valley Fish Bar,EN1 4SB,4
Blueberry Cafe,EN2 9EE,5
Bluewater Fish & Chips Grill,N14 5BP,3
Bobabun,N21 2RX,3
Boliarka Cafe,N9 8AG,3
Bolyari Restaurant,N13 5TW,4
Bombay Spice,EN3 6AB,2
Bonema Brasserie,EN1 3EF,5
Bonito Cafe,EN2 6BN,4
Borneo Cafe,N13 4TN,5
Botany Bay Cricket Club,EN2 8AS,5
Boundary Hall & Snells Food Cooperative,N18 2TD,3
Bounds Green Bowls And Tennis Club,N11 2BS,AwaitingInspection
Brackendale Lawn Tennis Club,N21 3DH,4
Bramleys Restaurant,N14 4XA,5
Break Time,N9 9TR,4
Breakfast Club,EN1 4RE,AwaitingInspection
Breakfast Club,EN1 2NS,4
Breakfast Hut,EN3 6UE,3
Brooklyn Calzone,N13 4PJ,5
Broomfield Club,N13 5SZ,4
Broomfield Coffee Bar,N13 4PP,5
Brown Eagle Caribbean Cuisine,EN3 5SX,4
Buckle and Vaughan,N21 1AY,4
Buff Burgers,N13 5ED,3
Buffalo Cafe,EN1 1YT,5
Bujani Restaurant & Lounge,N13 4TD,4
Bullsmoor Cafe,EN1 4SB,2
Buna Oromia Coffee,N9 0LY,4
Burger King,EN1 4SE,5
Burger King,N14 5PA,5
Burlingtons Fish Restaurant,EN2 7AE,1
Bush Hill Park Bowls Tennis And Social Club,EN1 2QP,5
Bush Hill Park Golf Club 1895 Limited,N21 2BU,4
Bush Hill Park Kebab Takeaway,EN1 1DJ,4
Bush Hill Park PH,EN1 1BA,AwaitingInspection
Buzz Bingo,EN1 3FB,3
C & H Coffee House,N9 8JD,AwaitingInspection
Cafe Brunello's,N21 3RX,4
Cafe Cockfosters,EN4 0DZ,5
Cafe Cristo,N13 5XG,5
Cafe La Casita,N14 4UT,5
Cafe Santiago,N13 5EW,3
Cafe Venezia,N21 1PG,5
Cafeteria,EN1 2HL,1
Caffe Massarella C/o Pearsons,EN2 6LJ,5
Caffe Nero,EN2 6BP,1
Caffe Pausa,EN1 3RR,5
Cannon Fish Ltd,N14 6LH,5
Cannons Fish and Chips,N14 6LH,5
Capital Restaurant,N9 0PD,5
Caribee Ltd T/A Cee Bee,N9 7ES,5
Cengo Ocakbasi,EN3 6PR,5
Centre VR (SPVR),EN2 6BP,AwaitingInspection
Champs Chicken and Pizza,EN2 6BA,4
Charcoal Grill,EN1 1PJ,5
Chaseside Restaurant,EN2 0PN,2
Chaseville Cricket Club,N14 4AB,AwaitingInspection
Chaseville Fish and Chips,N21 1PG,5
Chaudhrys Somali Cafe,,AwaitingInspection
Chennai Spice,N9 7ER,3
Chestnut Tree,N13 4YD,5
Chi Chi's Coffee & Waffle House,N13 5RY,5
Chick Filler/Burger Shack/Peri Shack/Loaded Wings & Shakes,EN3 4EZ,5
Chicken & Pizza Express,N9 0NR,4
Chicken Art,N9 9DX,5
Chicken Corner,EN1 3LA,AwaitingInspection
Chicken Cottage,N18 2TZ,3
Chicken Express,N18 2XB,3
Chicken Hut,EN3 4EZ,5
Chicken Shed Theatre,N14 4PE,5
Chicken Time,N11 1AN,AwaitingInspection
Chicken Zone,N18 2TY,3
Chickin Warriors,N21 2QS,3
China Kitchen,EN3 5EP,4
China Rose,N9 7ER,3
Chippers of Cockfosters Ltd,EN4 0BX,5
Choi's Slow Boat,EN3 5XH,2
Chos Magic Wok,N13 5ED,3
Chubby Gourmet Burgers/Thubby's Fried Chicken,EN1 1YU,5
Chunk of Green Cafe,N14 5EH,2
Chunk of Green Wholefoods,N14 5EH,5
Churchill Contract Services Ltd,EN3 7XQ,5
Cineworld Cinemas,EN1 1YQ,5
Citir 27,EN3 5TA,5
Classic Kebab & Grill,N13 4SE,4
Claud W. Dennis-Coffee,N14 5BP,5
Club & Bar,,AwaitingInspection
Coal City Restaurant,N18 2TW,5
Cobblers Cafe Ltd,N18 2TY,4
Cockfosters Bowling Club,EN4 9JG,5
Cockfosters Cricket Club,EN4 9JG,3
Cockfosters Football Club,EN4 9JG,3
Coffee Beans,N9 7ER,3
Coffee Break,N21 2SH,5
Coffee Garden,EN3 6GS,4
Coffee Island,N14 5EJ,3
coffee@cal's,N21 1RE,5
Combeh & Eve's Kitchen,,4
Compass Group t/a Dee Dee's,EN3 7PS,5
Compass Group UK & Ireland,,4
Conway Cafe,N14 7BD,4
Conway Lawn Tennis Club,N14 7BD,AwaitingInspection
Cook Eat Joy,,5
Cookie,N14 4UT,5
Cooking Champions CIC,N21 1RJ,5
Corba Dunyasi,N9 7ES,2
Costa,EN3 5JG,4
Costa,EN1 1TH,4
Costa,EN2 6SN,5
Costa,EN3 4DP,4
Costa,EN1 1AJ,5
Costa,N9 0EH,4
Costa,N14 5BP,5
Costa,N18 1QX,5
Costa Coffee,N13 4JG,5
Costa Coffee,EN2 8JL,5
"Costa Coffee, Unit 1 Silverpoint",N18 2FF,5
Country Club,N14 4UW,5
County Fried Chicken Burgers,N9 7ER,3
Cousins Professional Snooker Club,N18 2XB,5
Crave & Replenish C/o Island Fitness Centre,EN3 6GS,4
Creams and Waffles,N9 8HX,5
Creams Cafe,N14 5PA,3
Crews Hill Gardening Club Caf‚,EN2 9BQ,4
