BusinessName,PostCode,RatingValue
Buckingham College Prep School,HA5 5DT,5
Buckley's,HA3 9DA,4
Bun n Roll Xpress,HA2 0EU,1
Buns & Shakes,HA7 1BT,5
Burger King,,4
Cafeto,HA1 4JE,5
Caffe Amici,HA5 3HR,4
Caffe Nero,HA1 1JU,3
Caffe Nero,HA7 4DJ,5
Caffe Pascucci (Brothers Caffe Ltd),HA5 4JN,4
Caffe Youii LTD,HA8 5QS,5
Caffeine Co.,HA1 3QN,4
California Gourmet Foods,HA5 4HS,4
Canons Cafe,HA8 6RW,5
Canons Tandoori Restaurant,HA8 6RW,5
Canton Canton,HA8 5QH,3
Capriccio,HA8 6LR,4
Captains Fish Bar,HA2 9BN,5
Cartons Coffee Shop,HA7 4DU,5
Casa Mia,HA5 4JS,4
"Caterlink, Stanmore College",HA7 4BQ,5
Centenary Park Cafe,HA7 2NW,AwaitingInspection
Ceylon Choice LTD,HA3 7RW,4
Cheat Meals,HA1 2JN,5
Cheatmeals,HA5 5ED,5
Chefs of Savour,HA7 3LT,AwaitingInspection
Chef's Treat,HA2 9AH,5
Chick King,HA1 2TB,4
Chicken City,HA8 5EH,5
Chicken City & Pizza,HA2 7SW,3
Chicken Cottage,HA3 5EQ,4
Chicken Cottage,HA2 9RY,5
Chicken Land,HA1 3QN,5
Chicken Land,HA8 6LQ,5
Chicken Lover,HA3 9BX,5
Chicken Valley,HA8 5EP,2
Chicken Village,HA3 7AA,3
Chilli Lovers,HA7 1AR,5
Chin Chin,HA5 5PW,5
Chingon,HA5 4HR,3
Chixter Pizza Shop,HA3 8BL,3
Cinnamon Inn,HA1 3RA,AwaitingInspection
Cloud 7 Lounge,HA8 6LD,5
Club 2000,HA5 5ER,4
Cobb's,HA1 1SQ,AwaitingInspection
Coco Corner,HA1 2AT,5
Coffee 2 Cocktails,HA1 3HT,5
Coffee Haven,HA2 6NB,4
Compass Group PLC,HA1 3RX,5
Connect Store and Internet Cafe,HA2 9TL,5
COOL BIRDS,HA2 0EU,3
Cooper Thai Restaurant,HA3 5AP,4
Copper Kettle,HA5 3JF,2
Coriander,HA5 4HS,3
Costa Coffee,HA3 7AH,5
Costa Coffee,HA5 5PB,5
Costa Coffee,,4
Costa Coffee,,4
Costa Coffee,HA5 4HR,5
Costa Coffee,HA1 1FD,5
Costa Coffee,HA1 1JX,5
Costa Coffee,HA3 8SA,4
Costa Coffee,,5
Costa Coffee,HA2 6DZ,5
Costa Ltd,HA1 2TU,4
Cosy Bar,HA3 5ES,5
Courtallam Border Parotta Kadai,HA2 0DW,3
Crepes Cafe,HA3 7BB,5
Crepes On the go,HA1 2EB,5
Crispy Dosa Restaurant,HA1 2DE,5
Crue Elliott Golf,HA5 3YA,5
"Cube Bubble Tea, Rear Of",HA3 5DL,4
Cupp Harrow,HA1 1GW,5
Curry Leaf,HA3 7BB,5
Curry Mahal,HA2 8ES,4
D & D Fast Foods,HA7 4LQ,4
Dabeli Hut-Indian Street Food Deli,HA1 1HS,5
Daisys & Co,HA5 5PJ,4
Daisys in the Park,HA5 1AE,2
Dawat Restaurant,HA3 9BX,5
DC Fast Food,HA2 0AH,3
Dehkadeh Persian Cuisine,HA2 8EX,4
DELHI CHOWK,HA5 1HR,5
Desi Hype,HA1 4JD,4
Diaar Turkish Restaurant,HA7 4DW,5
Diamond Pizza,HA1 2UF,4
Distro,HA3 8AZ,5
Dojo Restaurant,HA5 4HS,5
Dome kitchen,HA2 6ND,AwaitingInspection
Domino's Pizza,HA1 2DE,5
Domino's Pizza,HA3 8RZ,5
Domino's Pizza,HA2 9SG,5
Domino's Pizza,HA7 4AH,5
Domino's Pizza,HA5 2AF,5
Dona Theresa,HA5 4JR,5
Dooh Ponto Hamburger,HA3 7AA,4
Dosa Express,HA3 9QX,3
Double Bubble,HA2 9TW,AwaitingInspection
Dough  Throw,,AwaitingInspection
Dragons Lounge,HA3 8RP,5
Duck In The Pond Public House,HA3 6AA,5
Dudubar,HA2 9BN,4
Eastern Fire,HA2 9TW,5
Eat Express,HA2 9TR,AwaitingInspection
Eat Well,HA3 7HJ,3
Eatwell Cafe,HA2 8SE,3
Edgware Ex-Servicemans Club,HA8 5ED,4
Edgware Kebab House,HA8 6LD,5
Edwards and Ward Ltd.,HA2 9QF,4
EightySix Restaurant and Bar,HA1 3LW,3
Electro Rent Ltd.,HA1 4TR,4
Elite Peri Peri,HA7 1JJ,3
Elmes Cafe,HA3 6LE,5
Everest Abercorn,HA7 3BU,5
Every Fish Bar,HA1 2JN,4
Everydayz Superstore,HA2 8DU,3
Everyone Active,HA3 5BD,5
Expresso Lounge,HA7 1JS,5
Fabs Chicken and Pizza,HA2 6ED,4
Fabs Peri Peri,HA2 9TR,4
Falafel Bar,HA1 4HF,5
Falafel salad Bar,HA2 0EU,5
Fancy Chicken & Pizza,HA3 8RF,5
Farmhouse Pizza,HA2 6EH,4
Farmhouse Pizza Edgware,HA8 6LD,5
Fire and Ice,HA5 4HS,5
Fireaway,HA2 6ED,4
Firehouse Pizza,HA3 7BB,5
Flame Shawarma,HA1 2FS,5
Fletchers Fish Bar,HA5 2AF,5
Flirty Curry,,AwaitingInspection
Food Corner,HA2 9TR,2
Forward Drive Restaurant,,AwaitingInspection
Franklyn's Caribbean Takeaway Ltd,HA3 5DQ,AwaitingInspection
Freshly Grilled,HA2 9BU,2
Frosty's Bar,HA3 9DW,4
Galata Kebab House,HA2 6EH,3
Gana Express,HA2 7LX,3
Gana Restaurant,HA2 7LX,4
Gauthams Kitchen ltd,HA7 2RL,3
George's Plaice,HA2 0EX,4
Gino's Cafe,HA3 6EJ,5
Golden Fountain,HA3 5AH,3
Golds Gym,HA1 2JN,5
Good Chef,HA1 4EB,4
Good Friends Cafe,HA8 6RJ,5
GOODFELLAS,HA1 2EA,4
Grand Palace World Buffet,HA1 2TR,4
Grimsdyke Golf Club,HA5 4AL,4
GROVE ON THE HILL,HA1 3HT,5
Gurmandu,HA8 5EP,5
Hakka Garden,HA3 9BY,4
Hamro Chautari,HA2 8HB,3
Hand in Hand,HA5 5PW,5
Harrison Catering Services,HA7 2PJ,AwaitingInspection
Harrow Borough Football Club,HA2 8SS,3
Harrow Bowls Club,HA1 1RR,5
Harrow Cricket Club,HA1 3PP,2
Harrow Crown Court,HA1 4TU,5
Harrow Falafel,HA1 1JU,3
Harrow Hill Golf Cafe,HA1 2BW,3
Harrow Rugby Football Club,,4
Harrow School (Independent),HA1 3HT,5
Harrow School Staff Sports Club,HA1 3HT,5
Harrow Sports Bar,HA2 8JE,3
Harrow St Mary's Cricket Club,HA2 6NF,3
Harrow Weald Lawn Tennis Club,HA3 6EF,5
Harrow Weald Memorial Club,,4
Harrowall,HA1 4HX,3
Harrys Cafe & sandwich Bar,HA1 1LJ,5
Hatch End Lawn Tennis Club,HA5 4BU,5
Haute Dolci,HA1 1HS,4
Hayat Lounge,HA8 6RW,3
HCL at Belmont School,HA3 7JT,AwaitingInspection
Headstone Lawn Tennis Club,HA2 6AZ,4
Heat Bar & Club,HA3 5AA,5
Heathland School,HA2 9AG,4
Hemi's Daily Meal,HA5 3JD,3
Hi Chai,HA1 2TB,5
Himalayan Spices,HA8 7DB,4
Hing's Kitchen,HA7 4AH,5
Hollywood Pizza Fried Chicken,HA2 8HB,3
Holroyd Howe Ltd,HA2 0HN,5
Holroyd Howe/Quainton Hall School,HA1 1SQ,5
Honeypot Cafe,HA7 1EE,5
Ho's Cottage,HA2 6PN,2
Hui Wong,HA2 6ND,4
Ice N Spice,HA3 8DN,1
Ideal Fish Bar,HA5 5NA,4
Imperial Cafe,HA2 7HJ,3
Indian Bites,HA1 1HS,4
Indulge,HA5 5NE,5
Indulge Stanmore,HA7 4EB,4
Ishtar Grill,HA1 3QN,2
ISS Facilities Services Education,HA5 5RA,5
Istanbul Kebab House,HA8 5EH,4
It's pizza time,HA2 8ES,4
Izgara,HA5 4HR,5
J Soul Food,HA2 0EU,5
Jai Durga Mahal,HA2 7SJ,3
Jalaram Virpur Dham,HA2 7HJ,2
Jameson's Bar,HA8 5QL,4
Jimmy's Bbq Ramen,,AwaitingInspection
Jollof City,HA2 0EU,4
Jollof City,HA2 0EU,4
Juiicewala,HA3 9HH,5
Jumeirah Gardens Ltd,HA7 1AR,5
Junior Adventures Group,HA7 3JB,5
K5 Lounge Restaurant,HA5 3EE,5
Kam's Peri Peri,HA8 5QH,5
Kebab Broadway,HA8 5ED,5
Kebab City,HA1 2AW,4
Kebabish,HA2 8HN,4
Kebabish,HA1 2UA,5
Kebabish,HA7 1EY,4
Kebabland,HA1 1BE,5
Kebabyee,HA1 3QS,4
Kemps BBQ,HA3 6EL,3
Kenton Kebab House,HA3 8AL,4
Kenton Lane Cafe,HA3 8RP,3
Kenton Sports Club,HA3 8UB,5
Ketraj Vegetarian Restaurant,HA1 2RH,4
KFC,HA3 8DQ,5
KFC,HA2 8DY,5
KFC,HA3 6HF,5
KFC,HA2 9SE,5
KFC,HA1 1AT,5
Khatoon,HA1 2RH,5
Khosha,HA8 8AE,4
Kings Piri Piri,HA1 3QN,3
Kiyoto Sushi,HA5 4HR,5
Kokoro Harrow,HA1 1HS,AwaitingInspection
K's Cafe,HA3 9DW,5
K's Lounge,HA3 8DN,5
KSG Fast Food,HA2 9AH,3
KSG Take Away,HA5 5ED,4
Kulcha Express,HA2 7SE,4
Kylu Limited t/a McDonald's,HA1 1HS,5
Kylu Limited t/a McDonald's,HA1 2AW,5
Kylu Limited t/a McDonald's,HA2 0AG,5
La Kandyan,,4
La Pino'z Pizza,HA2 6EH,4
LAHORE LOUNGE,HA7 1AR,5
Lattakia Restaurant,HA5 4JS,3
Lay's Bubble Tea,HA2 9AH,5
Lenny's Caribbean,HA2 0EU,5
Life of Reilly,HA3 8SA,3
Lin Chi,HA8 5EH,4
Lisbon Deli Cafe,HA8 6LR,5
Loaded Naan,HA2 0EU,4
Lobsters Fish Bar,HA2 0AJ,3
Lokma Meze & Grill,HA1 1BE,5
London Spice,HA1 2UF,4
Londonil India Dosai,HA1 2TH,4
Love Pinsa,HA1 1JX,4
Lunaa Lounge,HA8 7DD,4
Lunchtime Company Ltd,HA1 1UJ,5
Maemes,HA1 2TB,4
Maeme's,HA2 8EE,3
Maeme's Burnt Oak,HA8 5EH,3
Malibu Club,HA8 7DB,5
Mamma V,HA2 0NQ,2
Manoush Express LTD Restaurant,HA1 2JN,3
Masa Restaurant and Banqueting,HA3 5QH,5
Master Eats,HA2 7HE,4
Mazar Restaurant,HA3 5QX,5
McCafferty's Freehouse,HA2 6ED,5
McDonald's Restaurant,HA2 0AE,5
Meditalia,HA2 8JN,4
Meeting Palace,HA3 7AB,5
Mega Image,HA3 9HH,AwaitingInspection
Mela Street Food,HA1 1AR,AwaitingInspection
Melissa Restaurant,HA8 6RW,5
Melissa Restaurant,HA1 2AA,5
Mem's Cafe,HA4 0QL,5
Merkur Slots UK Limited,HA3 5BY,5
Mexitaco ltd,,AwaitingInspection
Miller & Carter,HA3 6DL,5
Million le BRGR,HA1 2RH,AwaitingInspection
Ming Sing Peking & Szechuan Food TA,HA1 4JD,3
Mings Fish & Chips Chinese Take-away,HA3 6LE,4
Ministry of Chicken/Sam's Chicken,HA3 5BY,5
Minori Pizzeria,HA5 4HP,5
Miorita Bar & Restaurant,,5
Montesole P F Uxbridge Rd,,5
Moranos,HA8 6RW,4
Morleys Fried Chicken,HA3 5DL,4
Morrisons,HA5 4QT,5
Mosaic Jewish Community,HA7 3DY,4
Mr Boba Tea Harrow,HA2 6PJ,2
Mr Chans,HA2 9AJ,3
Mr Chilly,HA1 4LB,4
Mr Shakes,HA3 5RY,AwaitingInspection
Mr Sukru Yildirimoglu,HA1 4UD,4
Mr Sushi t/a Yum Chai,HA3 5DL,AwaitingInspection
MTR 1924,HA2 7LX,4
Mullai Express,HA2 8JA,3
Mumbai Local,HA1 2TP,3
Mumbai Local,HA3 9BX,5
Mumbai Local Restaurant,HA2 9SE,4
Mumbaiwala Restaurant,HA1 2RH,3
Mum's Kitchen,,4
Nachley,HA5 5ED,5
Namaste Mumbai,HA4 0QL,5
Nana's Kitchen,HA3 5QH,5
Nando's,HA1 2DX,5
Nando's,HA2 8JA,5
Nando's,HA7 4EB,5
Nando's,HA1 1HS,5
NAT NANDI,HA3 8BL,5
Natraj,HA2 9RY,2
New Bentley N R C,HA3 5BD,5
New Fresh Pizza,HA8 5EN,4
New Royal Fried Chicken & Ribs,HA3 5BY,2
Newa Che Maya,HA2 0AJ,4
Ni Co Patties,HA1 4SS,2
Nomad,HA1 3GR,5
Noodle City,HA1 2TB,4
Noodle Hut,HA5 5DX,4
Noodle Stop,HA1 1JU,5
North Harrow BBQ Grill,HA2 7SW,3
Oak Caffe Stanmore,HA7 4AW,5
OB CAFFE & PIZZERIA,HA1 1BA,3
Oddfellows Arms PH,HA5 3EN,5
Old Lyonian Association,HA1 3PN,4
One Forty,,4
Oriental Express,HA2 6EH,3
Original Burgerbois and 5 starchick,HA3 7BB,2
Paella Shack by London Paella School,,5
Palmyrah,HA2 9AH,3
Pandas Kitchen,HA1 2RH,5
Papa Johns,HA3 8RQ,5
Papa Johns,HA8 6NL,4
PAPA JOHN'S PIZZA,HA3 8RQ,5
PAPA JOHN'S PIZZA,HA8 6NL,4
Papas Pizza,UB5 4BX,3
Papu Miya Pizza Parlour,HA5 4JN,4
Parathas Lounge,HA2 6ED,4
Parkfield Sports & Social Club,HA5 4BT,3
Parkfield Youth Football Club,,3
ParkLife Cafe,HA3 6EJ,5
Peking Garden Take Away,HA5 5NE,4
Pepe Piri Piri,HA8 5EN,4
Pepe's Piri Piri,HA1 2TB,5
Pepper Spice,HA5 1HR,AwaitingInspection
Pilli Pilli,HA3 9DW,5
Pinner Cricket Club,,4
Pinner Hill Golf Club Bar,,3
Pinner Kebabs,HA5 5NE,5
Pinner Local,HA5 3JE,4
Pinner Wood Breakfast/After School,HA5 3RA,5
Pizza Chalet,HA3 7AL,3
Pizza Del Sud,HA2 0EU,5
Pizza Dono,HA2 6ND,3
Pizza Express,HA7 4DJ,5
Pizza Express,HA1 1HS,5
Pizza Hub London,HA3 7AH,2
Pizza Hut,HA1 3QN,4
Pizza Hut,HA3 7BB,5
Pizza Hut,HA2 9TW,5
Pizza Hut,HA1 1AT,5
Pizza Inn,,3
Pizza Village,HA3 9QX,4
Pizzerie Romana,HA8 5EN,3
Pomodoro Rosso,HA8 5QH,5
Pooja Sweets And Snacks Ltd,HA8 7DB,3
Popin pizza and kebab,HA2 6EH,3
Popos,HA1 1PG,5
Pradip Sweet Mart Ltd,HA3 8AZ,5
Premier House Banqueting,HA3 7TS,5
Pret a Manger,HA1 1JX,5
Prezzo,,5
Protein Plug Ltd,HA8 5EH,5
PST Perfect Chicken,HA3 5EE,5
Pumpkinz Kitchen,HA3 7AL,5
Punjabi Junction,HA1 2TB,3
Purple Flame,HA7 1JJ,5
Pyramid,HA8 7DB,5
Rainbow Indian Street Food,HA3 7AF,3
Rasa Bojun Restaurant,HA2 9TW,5
Red Brick Cafe,HA3 7AE,5
Residential Restaurant,HA7 4RY,5
RFC  Xpress,HA1 2UA,4
RFC PERI PERI CHICKEN,HA1 4SS,5
Rin Sushi,HA3 7SE,4
Rio Chicken,HA2 0LY,5
Rio's Piri Piri,HA3 5QH,4
Rising Sun PH,HA1 3QL,5
RNOH Social Club,HA7 4LP,5
Rollover,HA1 1AT,5
Roosters Piri Piri,HA1 2RH,3
Roti Express,HA2 0EU,4
Roti Hut,HA5 5ED,5
Royal British Legion,HA2 0DW,3
Royal China,HA1 2RH,3
Royal Oak,HA1 1JP,5
Ruby M's,HA2 9TL,4
Rude Lounge & Bar,HA5 4JN,AwaitingInspection
Rude Lounge & Bar,HA5 4JP,AwaitingInspection
Ruffles Bar,HA3 7SJ,4
Saburi,HA1 2AW,1
Sagar Restaurant,HA2 7SJ,5
Sahara Lounge,HA7 3DP,5
Sakee,HA5 5PB,3
Sakonis,HA5 4HR,3
SAKONIS,HA1 2TR,3
Salt Bar,HA2 0JY,2
Sambal Express,HA2 8HS,5
Sambal Express,HA5 5EH,5
Sambal Kitchen & Diner,HA2 8HR,5
Sam's Chicken,HA2 8HN,5
Sam's pizza & Chicken,HA2 8JA,4
Sapphire House Restaurant,HA1 2TB,4
SARAS Restaurant & Bar,HA2 6ED,5
Saravanaa Bhavan,HA2 9SG,4
Sea Pebbles,HA5 4HR,4
Sea Rock,HA2 9AJ,2
Seán Óg,HA3 7AH,4
Secret of Mari Masala,HA1 4JD,5
Selekt Chicken,HA1 2UF,2
Serenity Restaurant,HA1 2DE,AwaitingInspection
Seva Park Cafe,,3
ShakeTastic,HA5 5PW,5
Shayona,HA2 6EH,5
Shenika's Kitchen,HA2 9PN,AwaitingInspection
Shobha's Rasoi,HA3 7AL,5
Shree Sai Vada Pav,HA2 7LX,3
Shreeji Food & Pizza 2 Night,HA3 7BB,3
Silver Dollar Restaurant,HA2 7HJ,4
Silver Grill Cafe,HA5 5LU,5
Skip Jacks Restaurant,HA3 9BY,5
Skipper's Fish & Chips,HA1 2UA,4
SKVP,HA1 2TY,5
Skvp Express & Catering Services,HA1 4JJ,5
Slice Guys,HA3 7BB,5
Social Dhaba,HA5 4HR,5
Something's Brewing,HA5 3JF,5
Sougtani,HA5 3HZ,4
Soul Kitchen,HA3 9HZ,5
South Harrow Fish Shop LTD,HA2 8DU,4
SPEC,HA5 3EP,5
Spesso Wood Fired Pizza,HA8 6LR,4
Spice Rack,HA7 4AR,5
Spire Cafe,HA1 3HL,5
Squires Garden Centre,HA7 3JF,5
Sri Lankan Street Food,HA1 2FS,5
Sri Lanken Muslim Cultural Centre UK,HA3 5RN,4
Sri Rathiga,HA8 5QH,5
St Gabriel's Social Club,HA2 8EX,5
St Johns Food Court,HA7 3FD,5
St Luke's Parish Centre,HA5 3EF,5
Standard Indian Take Away,HA2 9AH,3
Stanmore Cricket Club,HA7 3HG,4
"Stanmore Golf Club, Club House",HA7 2RL,3
Stanmore Social Club,HA7 4DA,5
Star Cafe,HA8 5EJ,4
Starbucks,HA5 5PJ,5
Starbucks,HA1 1HS,5
Steak Out,HA1 2DE,4
Street Bitez,,3
STREET FOOD JUNCTION LTD,HA2 9SE,AwaitingInspection
Street Heat,HA1 3QN,4
Subway,HA1 2EA,5
Subway,HA2 8EB,5
Subway,,5
Subway,HA5 3JE,5
Subway,HA7 4AH,5
Subway,HA2 9RY,5
Subway,HA3 8RF,5
Subway,HA3 6EL,5
Subway,HA1 1AS,5
Sugar and Spice,HA5 5ER,3
Sugar Rush London,HA1 4JD,3
Sundaes Gelato Harrow,HA3 5QH,4
Sunrise Cafe,HA3 5EQ,5
Sunrise Cafe,HA2 6EH,4
Sunshine Cafe,HA2 8JE,4
Sushi Daily,,5
Sushi Daily,HA3 6HF,5
Sushi Gourmet (Sainsburys),HA5 5LU,5
Swadisht,HA8 5QH,4
Sweet Shack,HA2 8JB,4
Sweet stack,HA2 0EU,4
Sweet Treats,HA3 5RF,AwaitingInspection
Syd's pizzeria and coffee shop,,5
Sync,HA5 3TE,3
T4,HA1 2DX,AwaitingInspection
Taco Bang,,5
Taco Bell,HA1 2DE,5
Tamu Tamu Chakula Kenyan Style,HA8 5QL,5
Tapri Junction,HA1 2EA,4
Taste Lahore Ltd,HA5 5DX,3
Taste Of Asia,HA3 5AH,4
Taste of China Peking & Szechuan,HA4 0QL,5
Taste of Lahore Punjabi Cuisine,HA1 2TB,3
Taste of Watan Limited,HA1 3QS,4
Tawkal Ltd,HA3 7AA,4
Taylor Shaw at Roxeth School,HA2 0JA,5
Tennessee Express,HA2 8HE,3
Tennessee Fried Chicken,HA2 8HN,3
Tex Ann,HA1 2TB,4
Thai on the Hill Restaurant,HA1 1PG,3
The 19 Club,HA8 5QH,3
The Agra Tandoori Restaurant,HA7 3DS,3
The Bait Lounge,HA8 7EE,4
The Burger Unit,HA2 0EU,4
The California Kitchen,HA5 5PW,3
The Cardammon Club,HA3 8RF,4
The Castle,HA1 3EF,5
The Catch,HA1 3QS,4
The Connoisseur,HA1 3HT,4
The Doll's House on the Hill,HA1 3LL,5
The Elysian Restaurant,HA7 3DP,5
The Fat Crab Limited,,4
The George,HA1 2TB,5
The Giant Pizza Company,HA8 6QH,AwaitingInspection
The Golden Sip,HA2 8HA,4
The Great British Kebab,HA5 5LZ,4
The Hare Public House,HA3 6SD,5
The Hive Bar (inc.cafe),,4
The Horseshoe Bar,HA2 9AJ,5
The Hungry Burger,HA2 6PN,5
The Junction PH,HA1 2DH,5
The Kingsfield Arms Public House,HA1 3DF,5
The Laurels,HA3 5EQ,4
The Moon And Sixpence PH,HA5 4NY,5
The Moon On The Hill,HA1 2AW,5
"The Orangerie, London",,5
The Page Centre,HA1 3BE,Exempt
The Pantry,HA2 0RY,5
The Platter,HA2 7SY,5
The Queens Head Public House,HA5 5PJ,5
The Season Selection,HA2 0XH,3
The Seven Harrow,HA3 6AW,5
The Shawl Public House,HA2 8EE,5
The Social Dough Company (Pinner)Ltd,HA5 3EE,4
The South kitchen,HA1 2UA,AwaitingInspection
The Spice Box,HA8 6JZ,5
The Star,HA2 0NQ,5
The Steak Restaurant,HA5 4HR,5
The Three Wishes,HA3 7AH,4
The Three Wishes,HA2 6ED,3
The VIP Lounge,HA8 7DD,4
The White Horse,HA2 0HL,4
Three Ounces,HA3 5BD,AwaitingInspection
Tiamo,HA2 0EU,5
Tian Hu Chinese Restaurant,HA3 8RD,4
Tiger Dragon,HA3 5EQ,3
Tithe Farm Sports and Social Club,HA2 0XH,5
Tonino,HA2 9TL,2
Tonito Italian Restaurant,HA5 4JR,5
Tops Pizza,HA2 7LU,4
Tops Pizza,HA8 6LY,5
Tortilla,HA1 1HS,5
Traditional,HA8 7DD,3
Travellers Rest PH,HA3 8AT,5
"Treats, Harrow Bus Station",,5
Trev's Flavas,HA2 8JD,5
Trilogy,HA8 6LR,5
Trinco Bay Cocktail Bar,HA2 7LU,4
Trinity,HA1 2DE,5
TSF Delights,HA2 8HB,2
Turquoise Kitchen,HA5 5PJ,4
Twist,HA2 6DZ,5
Two Buns - The Better Burger,HA1 1BE,5
URBAN CHOCOLATIER,HA1 2AA,5
Vairam Ltd,HA2 9BN,Exempt
Varandah Indian Kitchen & Bar,HA3 8DN,3
Vardaan Lounge The Basement,HA7 4AR,AwaitingInspection
Veggie Street Food,HA1 2TY,3
Village Inn,HA5 5DY,5
Wada Express,HA8 5QL,5
Waka About Takeaway and Catering,HA1 2JN,AwaitingInspection
Wamburger,HA2 8JA,4
Wards Free House,HA1 3AT,5
Warsi Restaurant & Takeaway,HA3 9BY,3
Welcome Cafe,HA2 6PX,5
Wenzel's,HA1 1BD,4
West Harrow Cricket Club,HA2 6NS,3
Western Piri Piri Kebab,HA2 8SE,3
White House Take-Away,HA7 4DW,5
Whittington,HA5 5JS,5
Windsock Club,HA2 8AL,3
Wing Station,HA5 4HS,4
Wiseworks Day Centre,HA1 1TY,5
Wok & Go,HA1 2TB,5
Wok King,HA3 8SB,4
Woody Grill,HA3 5DL,5
Xcelerate Gym Edgware,HA8 5FD,5
Yako,HA5 5PW,AwaitingInspection
Yako,HA1 1LG,4
Yaprak Kitchen,HA5 5PB,5
Yard Style,HA2 8HB,AwaitingInspection
Yo! to Go,HA1 2TU,5
Yosi's Boulangerie,HA7 4AW,4
Zan Zi Bar,HA8 7DB,5
Zara Restaurant,HA3 5BY,3
Zaza,HA5 3EF,4
Zufa,HA5 4HR,5
