BusinessName,PostCode,RatingValue
Cafe Oscars,,5
Cafe Rouge/Stack Grill/WonderChicken,SE3 0TA,AwaitingInspection
Cafe Treat,BR1 4PH,AwaitingInspection
Cafe Tropical Ltd,SE6 4AF,4
CAFFA,,AwaitingInspection
CaffAat the Lounge,SE8 4RJ,AwaitingInspection
Caffe Cinos,BR1 4LB,AwaitingInspection
Caffe Tessoro,SE6 1DH,4
Cakes & Bakes,SE12 0RL,2
Cali Burger,SE3 0TA,4
Camile Thai Kitchen,SE14 5RS,AwaitingInspection
Canton Kitchen,SE13 5PJ,4
Canvas And Cream,SE23 3HF,AwaitingInspection
Caribbean Bites,SE26 5EW,3
Caribbean Food Catering,SE6 4BB,AwaitingInspection
Caspian,SE12 8RA,AwaitingInspection
"Catania Pizzeria, Shake Stack and Burger City",SE14 5BA,3
CATCH INN,SE13 7UZ,4
CATER LINK LIMITED,SE4 1UT,5
Cater Link Ltd,SE8 4RX,AwaitingInspection
CATERLINK - All Saints Primary School,SE3 0TX,5
Caterlink Ltd,SE6 3QW,4
Catford Bridge Tavern,SE6 4RE,5
Catford Chews,SE6 4JU,4
Catford Fairytop,SE6 4HW,5
Catford Katsu Shoku Ltd,SE6 3BT,AwaitingInspection
Catford Mews,SE6 4JU,AwaitingInspection
Catford Wanderers Sports Club,SE6 3NU,Exempt
Centerplate UK,SE16 3LN,5
CENTRAL CAFE,SE4 2RS,AwaitingInspection
Centre Cafe shop,SE12 8RG,AwaitingInspection
Chaconia Caribbean Cuisine,SE8 4AF,AwaitingInspection
Charcoal Best Kebab,SE13 5AU,AwaitingInspection
Charcoal Grill,SE23 1JG,4
Chaska Maska,,5
Chef Dom Taylor Kitchen,SE6 4SP,AwaitingInspection
Chef's Delight,SE26 5UA,2
CHEF'S TREAT,SE13 6AA,3
Cherry  & Ice Ltd,SE26 5EX,AwaitingInspection
Cherry Take Away House,SE6 4LF,3
Chesters  Chicken,SE13 6AA,5
CHIC CHA,SE8 5EY,AwaitingInspection
Chick Chicken,SE14 6EP,3
Chick Chicken,SE14 6EP,AwaitingInspection
Chick Chicken,SE6 4AF,AwaitingInspection
Chicken Express,SE23 1JG,3
Chicken Palace (London),SE12 9PG,5
Chicken Star,SE6 1TP,2
Chicken World,SE8 5BZ,1
Chicken World,SE6 3ND,AwaitingInspection
Chikn (Delivero),SE14 5RS,5
Chilango Ltd,SE23 1AG,5
Chilli Perrper / Choco Ice,SE6 2RA,4
China Express,SE6 1AE,5
China Noodle Express,BR1 4PQ,3
Chinbrook Action Residents Team (ChART),SE9 4HG,5
Chinese Noodle Bar,SE14 5AA,4
Chinwag Kitchen,SE14 6PP,AwaitingInspection
Chop and Chip Co,SE12 8LG,5
Chopstix Noodle Bar,SE13 7EP,5
Christ Church Kitchen,SE6 3HQ,AwaitingInspection
Chunky Buddha,SE8 4BX,4
Churchill Contract Catering Services,SE13 6EH,5
Churchill Contract Catering Services,SE12 8NA,5
Churchill Contract Catering Services,SE13 5LS,5
Churchill Contract Catering Services,SE6 1NW,5
Cinnamon,SE4 1SX,4
City Noodles,SE4 2RS,2
Claire Owen Cakes,,AwaitingInspection
COBB'S CORNER CAFE LTD,SE26 4RS,AwaitingInspection
Coconut Palm Jerk Centre,SE6 2PG,5
Coffeenlove,SE14 5DG,5
Come Out of Hiding the Lighthouse Network,SE13 6AA,AwaitingInspection
Compound Coffee,SE6 4JU,AwaitingInspection
COOK,SE3 0AX,5
Cool Beans Coffee House,SE4 1AQ,4
Cool Breeze,SE13 6TT,3
Corner,SE14 5DJ,3
Costa,SE23 3TW,AwaitingInspection
Costa Coffee,SE6 4AF,5
Costa Coffee,SE6 4SP,5
COSTA COFFEE,,5
Costa Coffee,SE8 4RJ,AwaitingInspection
Costa Limited,SE3 0BU,AwaitingInspection
Costa Limited,SE13 7RY,AwaitingInspection
Costa Ltd,SE26 4PR,AwaitingInspection
Costa Ltd,SE13 7EP,AwaitingInspection
Cosy Cafe,SE6 3BT,AwaitingInspection
Cote Brasserie,SE3 0TL,5
Creation Cuisine,SE6 4AA,1
Crofton Park Tavern,SE4 2BT,4
CROWN,SE14 6TQ,AwaitingInspection
Crumble Mania,SE14 6LA,5
Crystals,SE14 6PP,AwaitingInspection
Cummin Up,SE13 7HB,4
Cummin' Up,SE14 6AR,1
Cup.PhoBun,SE14 6AR,5
Curry  Cottage / Sushi Cottage,SE6 2JT,3
Curry Cottage,SE6 2JT,AwaitingInspection
Curry World,SE12 8PZ,5
D & D,SE23 2LD,3
Dayer's Fine Foods Ltd,SE14 5PL,AwaitingInspection
Deja Brew,SE4 2QZ,AwaitingInspection
Delicias Colombinas,SE14 5DJ,3
Delicious Cafe,SE14 6AT,3
Delight Coffee,SE13 5JX,5
Deptford does Art,SE8 4AF,AwaitingInspection
Deptford Lionesses,SE6 2JL,4
Deptford Park Primary School - Nourish Contract,SE8 5RJ,5
Deptford Quirk,SE14 6TW,AwaitingInspection
DHP,SE4 2RW,AwaitingInspection
Diamond Club,SE6 2LD,4
DILZ CAFE,SE26 5ET,AwaitingInspection
Dinardo Supports Ltd,SE6 2LD,5
Ding Ho,SE8 5BZ,AwaitingInspection
Ding Tea,SE14 5PL,3
Ding Tea Lewisham,SE13 5JH,5
Dinner for One Hundred,SE14 5TY,5
Dirty Apron,SE8 4BX,AwaitingInspection
Dirty South,SE13 5PR,AwaitingInspection
Dirty South ( Bar only),SE13 5PR,AwaitingInspection
Dishoom Limited,SE23 1AG,5
Dokis Restaurant,SE14 6TJ,1
Dolce & Dessert & Cafe,SE6 4FD,5
"Dominic's Pizza Ltd,",SE4 2QZ,4
Dominos Pizza,SE23 1DY,AwaitingInspection
Domino's Pizza,SE6 2EJ,5
Domino's Pizza,SE13 6TT,AwaitingInspection
Domino's Pizza,SE14 5BA,AwaitingInspection
Doorstep Bakery,SE4 2AB,AwaitingInspection
Dosa Sambal,SE13 5NS,1
Downderry Food Bank,BR1 5PD,5
Downham Cafe,BR1 5EP,AwaitingInspection
Downham Community (Wesley Halls) Assn,BR1 5PE,3
Downham Kebab,BR1 4PP,4
Dr.Noodle,SE4 1UY,AwaitingInspection
Dr.Noodle,SE4 1UY,4
Dragonfly Yoga Studio,SE26 5QW,AwaitingInspection
Dreamin' Dough,SE14 5RL,AwaitingInspection
Drink at Bob's,SE13 6RT,AwaitingInspection
Duke of Edinburgh,SE12 8RW,AwaitingInspection
Dumplings Thai and Sushi,SE26 5EW,AwaitingInspection
Dunfield Sandwich bar,SE6 3RW,AwaitingInspection
Eastern Queen,SE6 4AF,AwaitingInspection
Eat & Treat,SE13 6HH,AwaitingInspection
Eat Alien Pizza,SE6 2EW,3
Eat Happy,SE4 2DH,5
EAT VIETNAM,SE8 5BZ,3
Eat Vietnam,SE8 5BZ,5
Ed Baker,SE13 6QT,4
Eddy's Fish Bar,SE12 9QL,3
Efes Kebab,SE4 2RA,5
Efirim Catering Solutions,SE13 6JG,3
Efse West African Takeaway,SE14 6AR,1
Egi's Restaurant & Takeaway,SE14 5HD,3
Elements BAr,,5
Elsewhere,SE4 2AG,5
Encuentro Boliviano Ltd,SE14 5DJ,3
Enish Restaurant,SE13 6JU,5
Erick's Cocktails & Sushi Bar & Restaurant,SE14 5DJ,4
Eros Bistro and Bar,SE6 2EG,5
Ess Support Services,SE3 0QZ,AwaitingInspection
Everest Curry King,SE13 7SW,1
Everest Inn,SE3 0TJ,AwaitingInspection
Ewart Community Hall,SE23 1HN,AwaitingInspection
Exclusive Restaurant and  Bar,SE15 1NL,2
Fantastic Morley,SE23 1JB,1
Farmhouse Pizza,BR1 5HS,4
Favorite Chicken & Ribs,BR1 4PQ,5
Favorite Chicken & Ribs,SE6 4QZ,3
Favourable Chicken,SE12 0AE,5
Favourable Fried Chicken,SE13 5ND,4
Fayrooz,SE6 4SP,4
FERA,SE13 5ND,5
Festa Sul Prato,SE8 5JE,AwaitingInspection
Fireaway Forest Hill,SE23 2NE,3
Fishy Business,SE4 1LW,1
Fit for Sport,BR1 5EP,Exempt
Five Bells,SE14 5DJ,AwaitingInspection
Five Guys,SE23 1AG,5
Flavourology,SE8 5HA,AwaitingInspection
Floatin Buka Ltd,SE6 2JH,4
Flourish Kitchen,SE6 2HG,AwaitingInspection
Flower of Kent,SE14 6QP,5
Flower Sushi,SE23 1HN,2
Food @ Firhill,,3
Food Connects Ltd,SE26 4QJ,4
Foodcycle Lewisham,SE6 2AZ,5
Forest Cafe & Bistro,SE23 2JF,5
Forest Hill BBQ House,SE23 3HN,AwaitingInspection
Forest Hill Community Church,,AwaitingInspection
Forest Hill Pools Cafe,SE23 3HN,5
"Forest Hill Pools Cafe,",SE23 3HN,5
Fortune House,BR1 4JX,5
Fortune In Noodle Bar,SE23 3HN,AwaitingInspection
Found Hope,,1
FOUR Kitchen,SE26 5HB,5
Fourteen87,SE6 4SP,5
Fovea- Apulian Street Food,SE14 5DG,5
Fox's,SE26 4BB,AwaitingInspection
Franco Manca,SE3 0BN,5
Fred's London Ltd,SE4 2BY,3
Freelance Chef,,AwaitingInspection
French Tacos Factory,SE6 4AF,AwaitingInspection
Frozen River,SE13 5JX,4
Frying Squad,SE13 6QB,4
FS2 Mangal,SE23 1NJ,AwaitingInspection
Fu House,SE23 3XU,3
Funky Buddha,SE13 5PQ,AwaitingInspection
Fuse,SE6 4JU,AwaitingInspection
Fusion Lifestlyle,SE26 5AQ,AwaitingInspection
Fusion Lifestyle Ltd (Bickels Yard),SE13 7FT,AwaitingInspection
G. Keston,,AwaitingInspection
Gabbys Carribean Jerks,SE13 6LY,1
Gaff Cafe Ltd,SE8 3DX,5
Ganesha,BR1 4PH,1
Ganoush Lebanese Grill,SE4 2RA,4
Gao House Limited,SE23 3HE,1
Gateway Chicken,SE14 6AR,3
Georges Cafe,SE4 2RS,5
George's Cafe,BR1 4PQ,AwaitingInspection
German Doner Kebab,SE6 4AA,AwaitingInspection
GETIR,SE23 1AH,5
Gin & Beer Ltd,SE8 4NT,AwaitingInspection
Ginger Jar Food,SE8 5HA,AwaitingInspection
Girl's Day School Trust,SE26 6BL,AwaitingInspection
Glass Mill Leisure Centre Caf?,SE13 7FT,5
Glory Days Community Group,SE23 2QU,AwaitingInspection
Gobsmack'd,SE8 4BX,5
Golden Chicken,SE12 0PS,4
Golden City,BR1 5HR,AwaitingInspection
Golden City,SE26 5QE,5
GOLDEN PLAICE,SE6 3RW,5
Golden Tiger,SE23 1DY,3
Goldern City,SE23 1HH,AwaitingInspection
Goldsmiths Cafe,SE14 6PP,4
Good As Gold London Ltd,,5
Good Food,SE6 1DL,AwaitingInspection
Good Friends,SE8 4AG,3
Good Hope Cafe,SE13 6AY,AwaitingInspection
Good Hope Ladywell Fields Park Cafe,SE13 7HU,3
Good Shepherd Catholic Primary School - Nourish,BR1 5EP,5
Good to Go,,AwaitingInspection
Good Vibez Jerk Centre,SE8 3NT,4
Gourmet Island Catering,SE6 2PG,5
Goyea Organics,SE4 2PD,AwaitingInspection
Grab A Bite,SE13 7RY,5
Grab-A-Bite Ltd,SE14 6AR,AwaitingInspection
Grace Caribbean Cuisine,SE13 5LQ,AwaitingInspection
Granville Park Centre,,AwaitingInspection
Greater Faith Ministries,SE13 5ES,5
Greedy Chef,SE26 4QZ,AwaitingInspection
Greenwich Pantry,SE13 5JX,4
Greenwich Pantry,SE13 7BN,AwaitingInspection
Grill Kebab,SE6 4AF,4
GRILLO'S,BR1 4PQ,AwaitingInspection
Grillo's Catford,SE6 4AA,5
Grounds & Grapes,SE23 1DZ,AwaitingInspection
Grove Cafe,SE8 3PG,4
Grove Centre Lunch Service,SE26 6PL,AwaitingInspection
Gulen Kebab (Brockley) Limited,SE4 2RS,3
Gurkha's,SE26 5UA,4
Gustosissima,SE26 4QY,5
H-2-U,SE13 5ND,4
Halcyon Books,SE13 5PL,AwaitingInspection
Hank's,SE8 4BX,AwaitingInspection
Happy Garden,BR1 4PQ,AwaitingInspection
Happy Inn,SE14 5DJ,5
Hare & Billet,SE3 0QJ,AwaitingInspection
Harvey's Den Cafe,SE16 3LD,5
Hasham & Son,SE13 6JG,0
HATTUSH,,AwaitingInspection
Healthy Options (GB LTD),SE26 5JZ,4
Hibagon Sushi & Grill,SE26 4BB,2
HiFive,SE13 5PT,5
Hilltop Caf?,BR1 5EP,4
Himalaya Restaurant,SE13 6NZ,1
Hither Green Railway Club,SE13 6EQ,AwaitingInspection
Home Chinese,SE13 6JZ,AwaitingInspection
Home Chinese,SE13 6JZ,3
Home Taste,SE26 4QY,AwaitingInspection
Homestead Cafe Ltd,,5
Honeypot,SE4 1SY,AwaitingInspection
Honeypot African Restaurant and Bar,BR1 4PP,4
Honey's,SE8 4AA,AwaitingInspection
Hong Kong City,SE14 5DS,3
Horniman Museum (Cafe),SE23 3PQ,5
Hot Pizza Express,SE14 6AS,AwaitingInspection
H's Cafe,SE13 6TT,4
Hullabaloo,SE8 4NS,AwaitingInspection
Icy Cakes,SE26 4QJ,4
IL Porto,SE12 0DU,5
Imma Kandey African Restaurant,SE13 5PB,1
Imma Kandey African Restaurant,SE13 5PB,1
Ince's Cafe,SE23 1HN,2
Indian Pan (Grove Park),SE12 9QL,AwaitingInspection
INK SQUID BAR,SE4 2PD,AwaitingInspection
Intercessors Ministries of GB,SE6 2HZ,Exempt
Interludee,SE12 8SR,AwaitingInspection
Intimate Cuisine,SE6 2UN,5
ISLA RAY,SE8 4AD,AwaitingInspection
Island Buka,,3
ISS Facility Services,,5
Iss Facility Services,,5
Istanbul Kebab House,SE4 1UY,5
J P Coffee,SE26 5AQ,3
Jars Bar,SE8 4BX,4
Jasmine Cafe,SE26 4QJ,5
Jasmine Garden/Grill Planet/Red Planet Pizza,SE14 6QJ,3
Jazzbourne,SE14 6TA,5
JB's Cookout,,AwaitingInspection
Jenny's CAFE & Restaurant,SE14 6TQ,4
Jerk Garden,SE4 2BY,5
Jerk Haven,SE6 2UN,4
JERK PALACE,SE4 2AB,4
Jerk Scene,SE6 1DL,4
Jerk Yard,SE8 4BX,5
Jerome's Wine Bar,SE4 2PH,AwaitingInspection
JHAKAAS,SE23 1LN,AwaitingInspection
Jin Jiang Chinese Restaurant,SE13 6EZ,3
Jinjiang Chinese Restaurant,SE8 4PQ,AwaitingInspection
John Stainer Primary School - Nourish Contract,SE4 2DY,5
Joiners Arms,SE13 5JH,4
Jolly Bee Fish Bar,SE23 3HE,3
Joyce,SE4 2RA,4
Junction876 Ltd,,4
Kamzies Kitchen,SE8 3PQ,5
Kashi Indian Dining,SE12 0PS,AwaitingInspection
Kaspas,SE6 4AF,4
Kaspa's Desserts,SE13 5FH,3
Kebab Town,SE6 2RY,3
Kebabist,SE3 9DE,4
KEKAKI IZAKAYA,SE8 4BX,AwaitingInspection
Kems Cafe,SE13 6LJ,4
Kente Coffee Shop,SE26 5QW,3
Kentucky Fried Chicken,SE13 6LY,AwaitingInspection
Kerala Gardens Ltd t/a Madras Rest,SE13 6JU,0
KFC,SE8 5DD,AwaitingInspection
KFC,BR1 4PB,4
KFC,SE23 3HF,5
KFC,SE6 4HQ,AwaitingInspection
Kilig  LDN Ltd,SE8 4NT,5
King's Cafe,SE26 5BN,AwaitingInspection
Kings Church,SE6 4PS,2
Kings College London,SE23 1NW,AwaitingInspection
KINGS DINER,BR1 5HS,AwaitingInspection
King'z Chicken n Grill,SE8 4AA,4
Kiras Fusion,SE14 5DJ,AwaitingInspection
Klose & Soan,SE8 3NT,4
Koy Grill,SE3 0TL,4
Kozan,SE26 4QB,5
Kozan Kebab - Fish & Chips,SE26 4QB,5
Krenora  Ltd,SE13 5PJ,4
Krispy Kreme UK Ltd,SE13 7HB,AwaitingInspection
La Parma Pizzeria,SE13 6JU,3
La Petite Boulangerie Jade,SE3 9SY,AwaitingInspection
La Pizzeria Italiana Ltd,SE6 2HG,AwaitingInspection
La Pizzoteca Uk Ltd,SE13 6QA,1
Ladywell Kebab Steak House,SE13 7JA,4
Ladywell Tandoori,SE13 7JA,3
Ladywell Tavern,SE13 7HS,AwaitingInspection
Lai Cha,SE8 4NS,5
Laicram Thai,SE3 0AT,3
Lanvenderway Ltd T/A La Pizzeria Italiana,SE6 2EF,5
Lara Cafe,SE13 6BG,AwaitingInspection
Last Outpost,SE13 6TT,4
Lazania Tandoori Restaurant & Bar,SE8 4PQ,3
Lazy Chef,SE23 3HA,AwaitingInspection
LCPIBC,SE26 5AQ,AwaitingInspection
Le 5 Terre,SE13 7SW,5
Le Bar A Vin,SE3 0BN,5
Le Delice,,4
Le Querce Restaurant,,AwaitingInspection
Lebanese Restaurant (Kebab World),SE8 3PR,4
Lee Cafe,SE12 8RA,4
Lee Fish Bar,SE12 8RA,5
Lee Green Community Table,SE12 8QJ,5
Lee More Centre,SE13 5ES,AwaitingInspection
Legendary Community Club,SE26 6AD,AwaitingInspection
Leo,SE26 5QW,AwaitingInspection
Levante Restaurant,SE13 6BG,3
Lewisham Best Kebab,SE13 6NZ,3
Lewisham Irish Community Centre,SE6 2AZ,5
Lewisham Lanes,SE13 5AU,5
Lewisham Salvation Army,SE13 6BT,AwaitingInspection
Lewisham Seventh Day Adventist Church Soup,SE13 6LJ,4
Lewisham Tavern,SE13 5LD,AwaitingInspection
Lewisham Theatre,SE6 4RU,AwaitingInspection
Lewisham Triangle Neighbourhood Asso,SE13 5HN,AwaitingInspection
Lewisham Warm Space Hub,SE13 7EP,AwaitingInspection
Lezz-Et  Mangal,BR1 4JX,3
LFC,SE8 4PH,3
Libaron,SE6 2JT,3
Life Support,SE6 4AF,4
Likkle'd',,5
Lilly ViveLiving,SE8 5FS,AwaitingInspection
Lily White Restaurant,SE6 2JT,3
Lit African Cuisine By Zee,SE14 5BA,5
Lit Shisha Bar & Restaurant,SE14 5BA,5
Little Faith,SE8 4SA,AwaitingInspection
LITTLE NANS,SE8 4BX,4
Livesey Memorial Hall,,AwaitingInspection
Loafers Cafe,SE14 6QD,AwaitingInspection
L'oculto Restaurant & Wine Bar,SE4 2QZ,4
Lolak,SE23 3HN,AwaitingInspection
Lomond Coffee,SE8 4BX,AwaitingInspection
London Agege Bread Bakers Ltd,SE8 4AF,2
London Basque Kitchen Ltd,SE8 5HA,AwaitingInspection
London Beer Dispensary,SE4 2PH,AwaitingInspection
London Fish and Kebab,SE14 6TJ,5
London Sivan Kovil,SE13 5ES,1
Lucky Family,SE6 4PW,5
Luxury Flats,SE4 2PD,AwaitingInspection
M&D Japanese Takeaway,SE8 4NS,5
M&J Caribbean Takeaway,SE26 5SL,5
Madeleines Creperie,SE3 0BU,AwaitingInspection
MADELEINES CREPERIE,SE3 0BU,5
Maestro Bar  Restaurant Ltd,SE8 4PH,3
Maggies Cafe and Restaurant,,AwaitingInspection
Maharajah Indian Cuisine,SE23 3HN,3
Mai Hong,SE13 7JA,3
Malai Thai,SE13 6RT,3
Malaysian Deli,SE4 2BT,3
MALEY'S Express,SE4 2NF,3
Mama Pho,SE8 5DG,5
Mamas Pot,SE6 2BP,3
Mamma Dough,SE23 1DY,AwaitingInspection
Mamma Dough Ladywell,SE13 7UZ,5
Mamma Dough Sydenham,SE26 4QD,AwaitingInspection
Mandala Jiu Jitsu School,SE26 5BN,AwaitingInspection
Mandalay Noodles,SE14 5RW,AwaitingInspection
Manor Cafe,SE12 8LP,5
Manor Fish Bar,SE12 8LP,5
MANZES,SE8 3PR,4
Marcella,SE8 3NU,AwaitingInspection
Marisqueria Galapagos,SE14 5DJ,4
Marisqueria Galapagos (unit 7),SE14 5DJ,4
Marks and Spencer,SE13 6JG,AwaitingInspection
M'Arks of Deptford,SE8 4PA,4
Marquis of Granby,SE14 6AG,AwaitingInspection
Mas Sabor (La Placita Unit 13),SE14 5DJ,1
Master Lin,SE23 3HT,3
Master Trade Network Ltd,SE13 6NZ,5
Matchbox Coffee Co Ltd,SE4 2RW,AwaitingInspection
Matchstick's Piehouse,SE8 5HA,2
Matoom Thai Bistro,SE23 3TY,5
MAXIN CHICKEN,SE4 2BT,1
McDonalds,,AwaitingInspection
McDonalds Hamburgers Ltd,SE13 6JL,AwaitingInspection
Mcdonalds Restaurants Ltd,SE8 5DL,AwaitingInspection
McDonalds Restaurants Ltd,SE6 2DD,AwaitingInspection
McDonald's Restaurants Ltd,SE13 6JL,5
McDonald's Restaurants Ltd,SE6 2DD,5
McDonald's Restuarants Ltd,SE8 5DQ,5
Meatliquor,SE23 3HN,4
MEDIREST HEALTHCARE COMPASS GROUP,SE3 9UD,5
Mega Breakfast Cafe,BR1 4PP,3
Mekan Restaurant,SE6 2TS,5
Memo's Street Food,SE13 6JG,4
"MERKUR Slots,",SE8 4AF,5
Meta Fried Chicken Ltd,BR1 5HN,5
Metro Fried Chicken,SE13 7JA,3
Metros,BR1 4PP,4
Metro's,SE6 4UE,AwaitingInspection
Metro's,SE14 5HD,3
Metro's Fried Chicken,SE6 4AS,2
Mez Mengal,SE14 6LA,3
Meze Mangal Restaurant,SE4 1XF,4
Mia Dog Cafe Ltd,SE26 6AD,4
Middleton,SE13 7SZ,3
Milk,SE12 8LP,5
Millennium Tandoori,SE26 5EW,3
Millwall Cafe,SE16 3LF,3
Millwall Football Club,,5
Min Albi,SE6 1QD,Exempt
Mitad Del Mundo,SE14 5DJ,2
Mittee  Contemporary Indian Cuisine,BR1 4JX,5
Mittee Indian Restaurant,BR1 4JX,AwaitingInspection
MJ Restaurants Ltd,BR1 4JY,AwaitingInspection
MM Catering,SE23 1AH,5
mm fried chicken,SE26 5EW,5
MMM Fried Chicken,SE23 3HT,1
Mobile Munchies,,AwaitingInspection
Modhu's Ktchen,SE62DJ,4
MONSOON,SE6 1AE,1
Montpeliers,SE3 0TJ,3
Moonshot Community Centre,SE14 6LU,4
Mordens Wine Bar Ltd,,AwaitingInspection
Morleys,SE6 4BD,5
Morleys,SE6 2PG,3
Morleys,BR1 5HS,AwaitingInspection
