BusinessName,PostCode,RatingValue
G Room,E11 3HU,1
G Room,E17 9AA,1
Gather Fine Foods,E17 7FY,5
George's Cafe,E11 4RD,5
Georgios Sports Bar,E17 7PF,4
German Donar Kebab,E4 8LP,5
Gina's Patisserie,E17 9AH,3
Ginger Woo,E17 5JF,5
Glitzy Desserts & Coffee,E17 7PJ,5
Go Doughnuts,E10 5NA,4
Go Doughnuts Leyton,E10 7LA,4
GO DOUGHNUTS LEYTONSTONE,E11 3AJ,AwaitingInspection
Goals Soccer Ltd,E4 8SN,4
Gochu Gang,E17 7PE,5
Gokyuzu Restaurant,E4 8TA,4
Gokyuzu Restaurant,E17 7JR,5
Golden Cake,E17 7AD,5
Golden Chicken,E17 3LL,3
Golden Rustic Deli Ltd,E17 3AY,4
Good Day Lounge Made with Love,E17 9DS,3
Good Friend Restaurant,E4 9LH,5
Good View Chinese Takeaway,E10 7LD,4
Gourmet House,E4 9PB,3
Grano Tenero Pizzeria Napoletana,E17 7JR,5
Gravity Well Taproom Limited,E10 6JT,4
Gray,E11 4HH,5
Greek On Broadway,E4 9LQ,5
Green 17 Bistro,E4 7BJ,5
Green Area,E17 9PT,3
Green Choy,E17 7FY,5
Grill n Spice,E10 7EA,1
Grill No 1,E17 9AP,3
Grill on the Green,E4 7EL,5
Gunes Restaurant,E17 9PX,5
Gvsecretgarden,E17 3HX,5
Haider Grill and Kebabish,E15 2DE,3
Hanoi Kitchen,E17 7JR,5
Happy Valley,E11 4BA,4
Hare and Hounds,E10 7LD,3
Harry's Fish'n'Chips,E4 6LQ,5
Harvest Cafe,E10 7QE,4
Harvester,E4 9EY,5
HAVEN Coffee,E17 9RE,1
Hayati Gardens,E17 9AP,1
Heart & Soul,E10 7DT,1
Heathcote & Star,E11 4EA,4
Heavenly Desserts,E17 4BS,5
Helen's Coffee on the Green,E4 7EX,5
Herb Life Just Tea,E17 7JH,3
Hermanos Columbian Coffee Roasters,E17 6DS,5
HFC Express,E10 6AJ,3
High Fry Fish Bar,E10 6AE,5
High Street Social,E17 7JR,5
Highams Kebab House,E4 9LH,3
Highams Lounge,E4 9LD,5
Highland Fish Bar,E4 9PT,5
Hilly Cafe,E17 5RG,3
Hoe Street Club & Institute,E17 4SD,4
Hokkaido Japanese Restaurant,E4 6AN,5
Home Made Community Cafe,E17 5QT,1
Homies on Donkeys,E11 3AA,5
Horizon Patisserie,E11 1HQ,5
Hotwings Fried Chicken,E17 5DX,3
Huckleberry Chicken,E4 7BE,4
Hucks,E17 9BU,3
Hugs & Mugs Food and Wine,E4 6SH,3
Humphry's,IG8 9RE,5
Hyderabad Paradise Stratford,E15 1UA,3
Ice Cloud,E17 4QR,3
Incoming Coffee,E17 7PF,4
Incoming Coffee,E17 9GY,3
Indian Dining Club,E4 9LH,5
Indiano Pizza,E4 6ST,3
Indiano Pizza,E17 7PJ,3
Indiano Pizza,E10 6AJ,5
Indulge Coffee,E4 9LG,4
Indulgence,E10 6QE,1
Indulgence,E17 4QR,5
Island Spot Cuisine,E17 4PJ,4
Italianslice,E10 7LD,1
It's Not Big Dough at Pretty Decent Beer Company,E17 5QJ,5
Ivy's Tiny Tea,E11 4LG,3
IYO Sushi/La Pietra Pizzeria/Sushi Station/Salad & Gym Food,E17 8DQ,0
Jam Shack at The Tavern On The Hill,E17 5RG,3
Jaunty Coffee,E17 6HF,5
Jaycan,E10 6QE,3
Jerkfusion,E17 7LD,4
Jesse's Cafe,E17 7LD,5
Johnstons Cafe,E10 6AP,4
Joyau,E7 0AQ,5
Juice Shop,E4 8JL,3
Jungle Braai,E17 3LL,4
K Lebanese Griller,E17 7PF,AwaitingInspection
Kafe Bagel,E17 7PJ,AwaitingInspection
KAMU Streetfood at The Coach & Horses,E10 5NA,0
Karya Cafe Bistro,E4 9PB,3
Kathy's Cafe at Peter May Sports Centre,E17 4HR,4
Kebab World,E4 6ST,1
Kebabish Original,E10 6JP,5
Kenssy Fried Chicken,E11 4PB,0
Kety Cafe Bar,E4 9AA,2
KFC,E10 5QN,5
KFC,E4 6SH,5
KFC,E11 3DA,4
KFC,E10 5NR,5
KFC,E10 7DN,5
Khan G Kababish,E10 7LA,1
Khushboo,E17 6EJ,3
Kickin Chicken,E4 8JL,4
Kidzplay Cafe at Grill on the Green,E4 7EL,5
King Tasty Kebab,E17 7DB,0
King William IV,E10 6AE,5
Koli's,E17 7PE,4
Kome Express,E11 3HS,4
Kotora,E11 4RA,5
Koz Restaurant,E10 7DN,4
Krantas,E17 7LD,4
Krapow at The Heathcote,E11 4EA,2
KraPow! at The Lord Raglan,E17 9HX,3
KRFC,E17 7PN,0
Kukkdi At William the Fourth,E10 6AE,4
Kukoolala Cafe,E10 7BL,5
Kulan Restaurant,E10 7LA,4
Kumba Curry & Grill,E10 7EA,3
L’Artisan Cafe,E17 6PZ,1
La Baita,E4 7BA,5
La Bella Vita,E11 1HH,4
La Cafeteria,E17 4AT,3
La Casa,E17 4QR,4
La Falaise Boulangerie,E4 7BU,3
La Villa Pizzeria,E17 5RQ,4
Lagos Island,E10 7EA,0
Lahore Xpress,E17 9AH,4
Lakehouse,E11 3NW,5
Lakeside Diner,E11 1NJ,5
Lambs Cafe,E17 9DS,5
Las Tapas,E4 6AN,4
LDF Chicken,E11 3NL,4
Le Delice,E17 4QR,3
Le Delice in the Park,E17 4PP,5
Le Fraisier,E17 6PZ,3
Le Parisien Cafe,E11 1HA,1
Lea Coffee Shop,E10 7ZA,4
Lea Interchange Bus Depot - Ali's Cafe,E10 5PB,5
Lee Valley Hockey & Tennis Centre,E20 3ET,5
Leilani Little Sister,E10 7LD,1
Leo's Caffe Bar,E4 9AA,1
Leyton Cinnabon at Asda,E10 5NH,4
Leyton Orient Restaurant & Bars,E10 5NE,5
Leyton Snooker Club,E10 6AE,5
Leyton Star,E15 2BX,3
Leytonstone Ex Servicemens Club,E11 3DB,5
Leytonstone Spice,E11 4RD,1
Leytonstone Tavern,E11 3PX,4
L'Hirondelle,E17 4QH,1
L'Hirondelle Kitchen,E17 7JH,4
Little Lotus,E17 7JR,0
Lituanica,E17 7AD,5
Lola’s Cupcakes,E17 7JR,4
London Academy of Sustainable Development Construction College,E11 4LB,5
London Burgers,E4 6ST,3
Long & Short Coffee,E17 7FY,5
Lotus Bloom Cafe,E17 3EY,4
Lotus Fusion,E17 3EY,AwaitingInspection
LOVE FOOD MEDITERRANEAN KITCHEN,E4 8DB,AwaitingInspection
LPD Walthamstow/Dessert Slut,E17 7LD,4
Luke’s Cider Tap,E17 3HX,4
Lydia Restaurant,E4 6ST,5
Maamala's,E17 4PH,AwaitingInspection
Made in Portugal,E17 9HX,5
Mallinson Restaurant,E17 4JB,5
Mama's Fish & Chips & Kebabs,E17 9AA,4
Mammoth Tap,E11 4RE,4
MANJAROS,E10 5NA,5
Mannoush,E17 7JH,4
Mar & Terra,E10 6AW,4
Marilucia Ristorante Pizzeria,E17 3JX,4
Market Cafe,E17 7BX,4
Marmelo Kitchen,E10 6NT,5
Marrakech Delights,E11 1HG,4
Masala India,E10 6QA,0
Mattcup Roastery,E11 4RD,3
Mauritius Delight,E10 6PY,5
McDonalds,E17 3AX,5
McDonald's,E11 1HR,4
McDonald's,E4 7PU,4
Mega Bite,E17 7BX,AwaitingInspection
Mego Coffee House,E17 7BH,5
Melting Point Bistro,E4 9LN,4
Merlie's Fried Chicken,E17 8BG,4
Mez Lounge,E10 6AJ,1
Michael's Fish & Chip Bar,E11 1EG,4
Mikos Gyros Walthamstow,E17 6JQ,4
Milano Pizza,E11 3DH,4
Milk #2,E17 7PJ,AwaitingInspection
MILKSHAKE KING,E10 6QE,AwaitingInspection
Mini Hiba,E17 3HU,0
Mo Sushi/Sushi Toshi/Nabemono/Thai Wok,E10 6RE,5
Mobeen,E10 5AB,0
Mogadisho Coffee and Snooker,E10 6QE,4
"Molo – Fish and chips, Lobster",E17 7JR,1
Monoux 2 Coffee House,E17 5DP,4
Monoux Coffee Shop,E17 5AL,3
Monoux Fish Bar,E17 5AL,5
Mooboo,E17 7PF,5
Mooboo Chingford,E4 7BJ,5
Mood Lift Cafe,E4 9LB,4
Moonlight Cafe,E17 3LX,5
Mora Restaurant,E11 4PG,1
Morleys,E17 4PH,0
Morley's,E11 4HH,3
Morley's Fried Chicken,E4 9PB,5
Morny,E10 6PR,5
Moroccan Corner,E17 7LD,5
Mother’s Ruin,E17 9HQ,5
Mount Charcoal Grill,E4 8EU,3
Mount Fast Food,E4 9AB,5
Mr Chippy,E11 4JT,2
Mr. Pretzels,E17 7JR,3
MrBakey,E11 3HU,5
MUM LIKES THAI FOOD-Leytonstone,E11 3AA,AwaitingInspection
Mumbai Maska,E4 8DB,3
My Caf,E10 5SQ,3
My Pitta,E17 9AA,4
MyShish,E17 3PR,5
Naan Staap,E10 6JP,AwaitingInspection
Naan Staap,E17 3AX,4
Nando's,E17 7FD,5
Nanny Bill's,E17 7JR,1
Naseeb,E4 6ST,1
Nasi Isda,E10 6NQ,3
Nefis Ocakbasi,E4 8DB,4
Netty's Cafe,E4 8SU,5
New Graces Chinese Restaurant,E11 4HH,3
New Quattro,E17 9PX,5
Night Cafe,E10 5SQ,3
No Name Bar and Diner,E17 7AD,3
Nostalgia,E10 7QG,AwaitingInspection
Nostrano Ltd,E4 7BA,5
Nuffield Health Chingford,E4 9EY,5
Nu'ice-ology,E17 8AA,4
O.G Babs,E4 7BA,AwaitingInspection
O42,E11 1HR,1
Ocean Fish & Kebab,E17 9DH,5
O'Cha Thai,E17 5DN,3
Oh My Chilli,E17 4PG,1
Oh My Coffee Shop,E4 8BX,5
Oh My Dog at Hackney Brewery,E17 5RB,AwaitingInspection
Ohba Leaf Walthamstow,E17 9BU,5
Old Hall Tavern,E4 8EY,0
Old Station Yard Cafe,E17 3NZ,5
Olympic,E11 1HG,4
O'Neills,E11 3AW,5
Oodles Chinese/Side Street Burgers,E17 9AH,3
Orange Cafe,E4 9AA,5
Orford House Social Club & Institute Ltd,E17 9QL,5
Orford Saloon Tapas & Deli Bar,E17 9NJ,5
Orford's Fish & Chips,E17 9NJ,4
Orient Chicken & Pizza,E15 2BX,5
Orient Kebab House,E10 5PW,4
Orient Lounge,E10 5NA,AwaitingInspection
Oriental Chef,E4 8JL,5
Oriental Chef,E4 6LQ,AwaitingInspection
Oriental Kitchen,E4 9AA,5
Oriental Kitchen,E17 6DY,1
Oriental Village,E4 6ST,4
Original Chicken Express,E17 4PL,5
Os 3 Reis Portuguese Grill,E4 6SJ,5
Palace Coffee House,E17 4QH,1
Panda Dim Sum,E11 4QS,0
Panku Streetfood at Asda,E10 5NH,4
Papa Bagel,E10 5FA,5
Papa Jays Woodfire Pizzeria,E4 7BU,2
Papa Johns,E10 6AW,5
Papa John's Pizza,E4 6ST,5
Papi's Munchies at Rear of Northstar Pub,E11 3AR,5
Paradise Coffee,E11 4QS,1
Pasha Restaurant,E10 6AP,AwaitingInspection
Pasha's,E4 8YJ,5
Passion 8 Caterers at Walthamstow Library,E17 7JN,4
Pasta Evangelists,E17 6JQ,5
Pat Pong,E4 6AN,4
Patchworks,E10 7JQ,0
Pavilion Bakery,E10 7QE,5
Paya,E4 9LH,3
Peeld,E17 9NJ,5
Peking Chef,E17 4QH,3
Pepe Rosso,E10 7BH,5
Pepe's Piri Piri,E17 3AY,3
Pepe's Piri Piri,E11 4PB,3
Peppers Ghost,E10 5AB,3
Perfect Fried Chicken,E4 9AA,4
Perfect Fried Chicken,E10 7JG,0
Perfect Fried Chicken,E17 9DS,5
Perky Blenders,E17 7FZ,5
Perky Blenders @ Project 660,E10 6JP,5
Perky Blenders at Leytonstone Station,E11 1HE,3
Phat Bite/MoJo's Peri Peri,E4 9AA,1
Philly'z Peri Peri,E17 9PT,3
Phlox Books,E10 6NT,5
Phoenix,E17 5RG,4
Phoenix Peri Peri,E17 4QS,4
Picnic Sandwich Bar,E17 4JD,5
Pinar Kebab,E17 4QS,5
Pinch at Yonder,E17 6DP,4
Pinch La Deli,E10 7LD,5
Pit-Stop,E4 9AB,5
Pizza & Chicken House,E10 6JP,5
Pizza Academy Prestige,E17 9DZ,4
Pizza and Co Leyton,E10 7LA,5
Pizza Dal Maestro,E17 6DY,3
Pizza Go Go,E4 9LD,0
Pizza Gogo Walthamstow,E17 4PG,3
Pizza Hut,E17 7JY,5
Pizza Hut Delivery,E4 9AA,5
Pizza Hut Delivery,E10 5QN,5
Pizza on Demand,E10 6PR,3
Pizza Point The Original,E4 9AB,4
Pizza S'Treat at The Chequers,E17 7BX,4
Pizza Tow,E11 4JT,4
Pranzos Piri Piri,E15 2BP,1
Pret A Manger,E17 7JR,5
QFC,E17 3HT,1
QQ Bubble Tea at Abina Supermarket,E17 4QR,4
Quattro Stagioni,E17 5JF,3
Queens Arms,E17 9NJ,3
Queens Road Cafe,E17 9PX,1
Querky Cafe,E17 7AD,0
Ranna Indian Takeaway,E17 4PH,4
Raw Fitness London Cafe,E10 7DN,3
Raya,E17 7JH,4
Rebel Coffee,E17 3NT,5
Red Camel,E11 3DH,4
Red Lion,E11 3AA,3
Red Tomato,E11 1EA,4
Reelstore,E17 4QR,AwaitingInspection
Relax Bar Cafe,E10 6RF,0
Renegade Winery,E17 5RB,5
Restaurant Ambassador,E11 3HS,4
Restaurant Glorioso,E15 2BX,AwaitingInspection
Rhythm Kitchen,E17 9PT,4
Ricco's Cafe,E17 7LD,2
Rio's Coffee Lounge,E17 9QD,4
Ripple Kitchen at Woodford Rugby Football Club,IG8 9LB,4
RnR Lounge,E4 8LP,4
Robin’s Pie and Mash,E4 7BE,5
Role2play,E17 4EZ,4
Romax Coffee Bar,E17 7LD,4
Romeo's Sandwich Bar,E4 9LB,5
Roosters Piri Piri,E17 7JY,4
Roosters Spot,E17 7JH,2
Rose & Crown Public House,E17 4SA,4
Rose Hill Cafe,E17 5RQ,4
Royal British Legion Club,E4 8HW,5
Royal Cafe,E10 5PW,0
Royal Epping Forest Golf Club,E4 7AZ,5
Royal Forest Brewers Fayre,E4 7QH,4
Royal Star Cafe,E4 6LQ,5
Rusty Bike Public House,E4 6AN,5
Ruttle & Rowe Coffee Co,E17 4JT,5
S&G's Culinary Kitchen at The Holly Tree,E7 0DZ,4
Saffron Kitchen,E10 7LD,5
Sahara Grill,E10 5EL,5
Sahara Grill Walthamstow (Little Sahara),E17 4NE,4
Salim Caterers,E17 6PZ,3
Sali's Lounge,E4 9LH,5
Sam's Cafe,E10 7BQ,4
Sam's Fish & Chips,E4 7BJ,4
San Marino Cafe,E11 3AA,3
Sea Breeze,IG8 9LS,4
Sea Breeze Caribbean Kitchen,E17 8AA,5
Sea Fryer Fish Bar,E17 6HF,4
SERVEITUP,E4 8AQ,1
Shack No.14,E4 6LQ,0
Shakeaway,E17 7JR,5
Shaketown/Sweet Cravings,E10 5PW,3
Shathy’s Crush & Cafe/The Sushi King,E17 9AA,0
Shawarma Grill,E15 2BP,3
Shinwari Kitchen,E17 7LD,0
Shish Mahal Diners Club,E10 7AA,3
Sho Foo Doh at The Pretty Decent Beer Company,E7 9EF,AwaitingInspection
Shri Lakshmi Foods,E17 4PG,5
Shun Lung,E17 4PH,3
SI5 Spy Missions,E17 4EZ,4
Signature Brew Ltd,E17 5QJ,4
Silverthorn Bowls Club,E4 9EJ,5
Singburi,E11 4PA,3
Sip & Waffle Express/Dessert Club,E11 3EY,AwaitingInspection
Sireli at Filly Brook,E11 4AP,5
Sky Cafe,E10 7QZ,5
Slamburger,E17 9PT,3
Slow Burn,E17 6AA,4
Smart Buns,E17 6DY,4
