BusinessName,PostCode,RatingValue
BE Offces Minories,EC3N 1LS,AwaitingInspection
Beany Green,EC2M 2QS,5
BeauBeaus,E1 7AW,AwaitingInspection
Beboz Italian Street Food,EC3V 0AT,AwaitingInspection
Bedales Wine Bar,EC3V 1LT,5
Beech Street Cinema Cafe,EC2Y 8AE,5
Benfleet Motor Yacht Club,,5
Bennett Hay Ltd At The FT,EC4M 9BT,5
"Bennett Hay, Prudential Services",EC2R 7HJ,5
"Bennett Hay, SMBC 4TH Floor",EC2M 2AT,5
Benugo,EC2N 2DB,5
Benugo,EC3A 7BX,5
Benugo,EC4A 4AU,5
Benugo,EC2M 2QS,5
Benugo,EC2Y 9BH,5
Benugo,EC2R 6PB,5
"Benugo At Nomura, Hospitality",EC4R 3AB,5
Benugo Level -1,EC2Y 8DS,4
Benugo Ltd,EC2M 2RH,5
"Benugo Ltd, Deutsche Bank",EC2N 1EX,5
"Benugo Ltd, Herbert Smith",EC2A 2EG,5
"Benugo, Deloitte",EC4A 3BF,5
"Benugo, The Foyer Cafe",EC2Y 8DT,3
"Benugo, Turner And Townsend",EC4M 9AF,5
Beppes Cafe,EC1A 9HY,3
Bibimbap Togo,EC3V 1LR,5
Bibimbap Togo,EC4N 8AL,5
Bibimbap Togo,E1 7JF,AwaitingInspection
Birley Sandwiches,EC4A 3BF,5
Birley Sandwiches,EC2M 1JB,5
Birley Sandwiches,EC3R 7NQ,5
"Birley Sandwiches, Unit 4",EC4N 8AF,5
Bishops Finger,EC1A 9JR,5
Biskas Kitchen,EC1Y 0SL,AwaitingInspection
Black Sheep Coffee,EC4M 9AL,5
Black Sheep Coffee,EC2N 1AR,5
Black Sheep Coffee,EC2V 7AN,5
Black Sheep Coffee,EC2M 3TQ,5
Black Sheep Coffee,EC2M 4TP,5
Black Sheep Coffee,EC2V 6AF,5
Black Sheep Coffee,WC2A 1AN,5
Black Sheep Coffee,EC3M 1DT,5
Black Sheep Coffee,EC2R 5EH,5
Black Sheep Coffee,EC3N 1AH,5
Black Sheep Coffee,EC3M 6BB,5
Black Sheep Coffee,EC3A 7BR,5
Black Sheep Coffee,EC3V 4AB,5
Blacklock Restaurant,EC3M 8AA,5
Blank Street,EC2M 1JB,5
Blank Street,EC3M 1AA,5
Blank Street Coffee,EC4M 7LF,5
Blank Street Coffee,EC2V 6BJ,AwaitingInspection
"Bleecker Burger, Unit E2",EC4N 8AR,5
Bloomsyard,EC2M 2PA,AwaitingInspection
"Bloomsyard Ltd, Level 2 Cafe",EC2M 2AT,5
BLS International Service UK Ltd,EC3R 7AF,Exempt
Blue Apple Catering At Avison Young,EC2V 7NQ,5
Blue Apple Contract Catering,EC4N 8AF,5
"Bob Bob Ricard City, Level 3",EC3V 4AB,5
Bodean's BBQ,EC3R 5BA,4
Bolton's Restaurant T/A Spagbowl/The Fitness Chef/Giulio's,EC3M 7JJ,5
"Bonfire @Searcys, Level 1",EC2Y 8DS,5
Boost Juice Bars,EC2M 7PY,5
Bowling Bird (Korpen Ltd),EC1A 7JQ,1
Brand Exchange,EC3V 9BW,5
Brasserie Blanc,EC2R 8HP,5
Bread & Truffle,EC3M 1EB,5
Bread Street Kitchen & Bar,EC2M 2AQ,5
Bread Street Kitchen & Bar / Street Pizza,EC4M 9AJ,5
Breakfast & Burger,EC3A 4AA,5
Breddos Tacos @ Swingers City,EC3A 8AL,AwaitingInspection
Brewdog,EC4A 1DE,5
"Brewdog, Unit 3",EC3R 5AB,5
Brewin Dolphin,EC1A 9LA,2
Brews & Bowls,EC3V 1LE,AwaitingInspection
Brick Lane Brews,,5
Brigadiers,EC4N 8AR,5
Broadleaf,EC2N 1HQ,5
Brokers Wine Bar,EC3V 1LR,3
"Brown Shipley & Co Ltd, Founders CRT",EC2R 6AG,3
Browns,EC2R 8DN,4
Bunch of Grapes,EC3M 7AN,AwaitingInspection
Buns From Home,EC3V 3LP,5
Burger & Lobster,EC2R 8AY,4
Burger & Lobster,EC4M 9BE,5
Burger King,EC3M 4AJ,5
Burrito Joe Limited,EC4M 9DJ,5
Burrito Kitchen,EC3M 1AE,5
Burrito Kitchen @ Tesco Metro,EC2V 6EE,5
Byward Kitchen And Bar,EC3R 5BJ,5
C Hoare & Co,EC4Y 1BT,5
Cabin Bar,,2
Cabotte,EC2V 7AY,5
"Cafe 101, Salvation Army",EC4V 4EH,5
Cafe 18,EC2N 4AA,5
Cafe 25,EC2R 7BP,5
"Cafe Below,Crypt & Coffee Bar",EC2V 6AU,5
Cafe Brera,EC3M 4AJ,4
Cafe Brera,EC4N 6NP,4
Caf… De Livio,EC1A 9LA,2
"Cafe Gec, Northern & Shell Building",EC3R 6EN,5
Cafe Luca,EC2M 4SQ,5
Cafe Rouge,EC4M 8AY,5
Cafe Verona,EC2M 6SE,4
Caffe Cotto,EC3A 5BU,5
Caffe Nero,EC4A 4AB,5
Caffe Nero,EC1A 7HL,5
Caffe Nero,WC1V 7PX,5
Caffe Nero,EC3A 8FR,5
Caffe Nero,EC4N 4SJ,5
Caffe Nero,EC3M 3BD,5
Caffe Nero,EC2M 7PN,AwaitingInspection
Caffe Nero,EC2Y 9AG,5
Caff» Nero,EC1A 7AE,5
Caff» Nero,EC3R 7JP,5
Caff» Nero,,5
Caff» Nero,EC2M 1RQ,5
Caffe Nero - Nero Express,EC2M 7PY,4
Caffe Nero Express,EC4N 6AP,5
Caffe Nero Express,EC4N 6AP,5
"Caff» Nero, Unit 1",EC2M 5NG,5
"Caffe Nero, Unit 8A",EC2M 3TQ,5
Caffe Vergnano 1882,WC1V 7PX,3
Caffiene Bank,EC2N 2AT,4
Camden Food Co,EC2M 7PY,5
Camino Monumento,EC3R 7BD,5
Candlemaker,EC4N 8AF,4
Cannick Tapps,EC4N 5AD,5
Canto Corvino,E1 7LP,5
Caravaggio,EC3A 4DP,2
"Caravan City, Bloomberg Place",EC4N 4TQ,5
Caravan Coffee Roasters,EC2N 2AT,5
Carter Lane Coffee House,EC4V 5EA,5
Carter's,EC3R 5AS,5
"Catermaster, DWF",EC3M 3BY,5
"CH & Co, Sullivan & Cromwell LLP",EC4A 1AN,5
CH&Co,EC3V 0HR,5
CH&Co - Legal And General,EC2R 5AA,5
CH&Co Catering Ltd,EC1A 7BL,5
CH&Co Catering Ltd,EC2N 1AR,5
CH&Co Catering Ltd,EC3V 0BG,5
CH&Co Catering Ltd,EC2V 7HR,5
"CH&Co Catering Ltd, Peel Hunt",EC2M 2AT,5
CH&Co Livery,EC4M 7EH,5
"CH&Co, Charles Russel LLP",EC4M 7RD,5
"CH&Co, CMS Cameron McKenna",EC4N 6HL,5
"CH&Co, Lusso, Charles Stanley",EC2N 3AS,5
Chao!now,EC4V 5BY,4
Chapters Deli,EC2N 4AJ,5
Charles Artisan Bread,EC2M 7LS,5
Cheese And Peppers Caf…,EC3M 1BN,1
Cheese At Leadenhall,EC3V 1LR,5
Cheshire Cheese,EC3N 2AP,5
Chi Noodle Bar & Restaurant,EC4V 6AB,5
Chinese Cricket Club At Hyatt Regency London Blackfriars,EC4V 6DB,5
Chipotle,EC2M 5TE,5
Chipotle Mexican Grill,EC4N 7HR,5
Chiswell Street Dining Room,EC1Y 4SA,4
Chop'D,EC4M 7DZ,5
Choppaluna,WC1V 7BN,5
Church Of Scientology Cafe,EC4V 4BY,4
Cinnamon Kitchen,EC2M 4AE,5
City & Guilds Staff Cafe,EC1A 9DE,5
City Bar & Grill,,5
City Bar And Kitchen,E1 7BH,4
City Bouldering Ltd,EC3N 1AH,5
City Caf…,EC3N 4AF,5
City Caphe,EC2V 8EY,2
City Of London Club,EC2N 1DS,5
City Of London Distillery,EC4Y 8DT,5
City Social,EC2N 1HQ,5
City University Club,EC3N 2AP,5
Cleary Gottlieb Steen & Hamilton,EC2Y 5AU,5
Clifford's Restaurant Ltd,EC4A 1BT,4
Cloud Land,EC3N 1LS,AwaitingInspection
"Cloud Nine, Taylor Wessing LLP",EC4A 3BF,5
Club Gascon,EC1A 9DS,5
Club X - 3 Leonardo Royal Hotel,EC4V 5AJ,4
Coco Di Mama,EC1A 4EN,5
Coco Di Mama,EC4M 9DJ,5
Coco Di Mama,EC2N 3AS,5
Coco Di Mama,EC4A 3AP,2
Coco Di Mama,EC3M 1BN,5
Coco Di Mama,EC2M 7PY,5
Coco Di Mama,EC4Y 1DH,5
Cococure,EC3N 1BJ,5
Coffee Bike,EC4M 7JW,5
Coffee Buzz,EC4V 4DY,5
Coffee Station,EC3M 4AJ,5
Cojean,EC4M 7AW,5
"Cojean, Unit 1-3",WC2A 1LB,5
Compass Group,EC4V 4AA,5
"Compass, Cbi, 4TH Floor",EC4N 6HL,5
Comptoir Libanais,EC2M 2QS,5
"Connect Catering, Bank Of China",EC2R 7DB,5
Continental Sandwich Bar,EC4M 9BR,3
Convex - Level 34,EC3M 7AF,5
"Cooley, Gather & Gather By CH&Co",EC2N 4BQ,5
Coombs Catering T/A The Lock And Key,,5
Coopers,EC4A 1EQ,3
Coppa Club,EC3R 6AG,5
Coq D'Argent,EC2R 8EJ,5
Cord,EC4Y 1AE,5
Core,EC4N 1TX,5
Costa Coffee,EC3N 1RE,5
Costa Coffee,EC4N 6AS,5
Costa Coffee,EC4V 6AF,4
Costa Coffee,EC3A 8AH,5
Costa Coffee,EC2M 7PD,5
Costa Coffee,EC2R 7DA,5
Costa Coffee,EC2M 6SE,5
Costa Coffee,EC2M 7LS,5
Costa Coffee,EC2V 7NG,5
Costa Coffee,EC4V 4DY,5
Costa Coffee,EC4N 6AP,5
Costa Coffee,EC2Y 9AW,5
Costa Coffee,EC2V 6BJ,5
Costa Coffee,EC2M 7PY,5
Costa Coffee,EC4M 7JH,5
Costa Limited,,5
Cote Brasserie,EC4M 7DR,3
Cote Restaurant Limited,EC1Y 8AA,5
Covington And Burling,,Exempt
"Coya, 1C Angel Court",EC2N 2AT,5
Crosse Keys PH,EC3V 0DR,5
Crosstown,EC4N 5AW,5
Crosstown,EC3M 7JJ,5
Crussh,EC3A 7BA,5
Crussh,EC4A 3AP,5
Crussh,EC3V 3PD,4
Curators Coffee Studio,EC3M 7JJ,4
Current Cafe,E1 7DB,5
Current Cafe,E1 7DB,5
Daiwa Europe Ltd.,EC4N 7DA,4
Darlish Ice Cream,E1 6AN,AwaitingInspection
Dartbrooke Coffee,EC2R 5BJ,4
"Dashwood House Cafe, Land Securities",EC2M 1QS,5
"Davys, 1 Plantation Place",EC3M 3BD,5
De Vine,EC3N 2PX,4
"Deli Box, 1ST & Ground Floor",EC2V 6BT,5
Deliveroo To Go,EC4R 3TE,5
Department Of Coffee And Social Affairs,EC4A 1LT,5
Devonshire Terrace,EC2M 4YF,5
Digme Fitness,EC2R 5EH,4
Dilchad,E1 7HP,5
Dilieto,EC4A 2EA,2
Dion,EC4M 8AA,2
Dirty Dicks Public House,EC2M 4NR,5
Dirty Martini,EC2M 4LX,4
Dirty Martini,EC2V 6DL,4
Dirty Martini Monument,EC3R 8DT,5
Docklands Sailing & Watersports Centre,,5
Dockmasters Coffee,EC2Y 9AW,4
Domino's Pizza,EC4R 1BR,5
Dom's Subs,EC3A 7JB,4
Dose Espresso,EC1A 9EJ,5
"DP World Amenities Restaurant, DP World",,3
"Drapers Hall, Catering",EC2N 2DQ,5
Dream Xi'an,EC3R 5BU,AwaitingInspection
Duck And Waffle,EC2N 4AY,5
East India Arms,EC3M 4BR,5
Eastcheap Records,EC3M 1EB,5
Eastway,EC2M 7QN,5
Eat Activ,EC2N 1HQ,5
Eat Viet,EC4A 4LL,5
Eataly Unit 1,EC2M 3TP,4
Ecclesiastical Ins. Group,EC3R 8AJ,5
"Edf Energy London Eye, Silver Bonito",,5
Editors Tap,EC4A 1BR,5
Eight Club (1 Change Alley),EC3V 9AZ,5
Ekte Nordic Kitchen,EC4N 8AR,5
El Vino,EC2V 5BT,5
El Vino Co Ltd,EC4V 6BJ,3
El Vino Co Ltd,EC4Y 1BJ,2
Eleanaøs Caffe,EC2Y 9AA,4
Elior,EC2M 3AB,5
Elior - Bank Of England,EC2R 8AH,5
Elior At Macfarlane,EC4A 1EP,5
Elior UK Plc,EC2Y 5AU,5
"Elior UK, Atrium Restaurant, 1ST FLR",EC1A 7BE,4
"Elior UK, Atrium Restaurant, 2ND FLR",EC1A 7BE,5
"Elior UK, BT Centre",,5
"Elior, Bank Of England",EC2R 6DA,5
"Elior, Book & Latte, West Wing",EC1A 7BE,5
"Elior, Credit Agricole Cib",EC2A 2AG,5
"Elior, Linklaters",EC2Y 8AL,5
"Elior, Linklaters",EC2Y 8AL,5
"Elior, Linklaters",EC2Y 8AL,5
"Elior, Lloyds",EC3M 7DQ,5
"Elior, The Royal London Group",EC3V 0RL,5
Elmore Jam,EC4R 9AT,5
Enoteca Da Luca,EC2V 5BQ,4
Enoteca Da Luca,EC4M 9BR,3
Enoteca Da Luca,EC2M 4AE,5
"Ess, Capita London Aldermanbury",EC2V 7RF,5
Established Coffee,EC4A 4AS,2
Etc Venues,EC2M 3TQ,5
Etc Venues,EC1A 4HD,5
Etc Venues,WC2A 1HL,5
Etc Venues,EC3M 1AE,5
"Eurest, Bank Of Ireland",EC4M 9BE,5
Everyman Broadgate,EC2M 2PA,4
F1 Arcade,EC4M 9AG,5
Falafel House,EC4V 5EA,5
Farmer J,EC4R 9AT,5
Farmer J,EC3M 4BT,AwaitingInspection
Farmer J,EC3M 4BT,AwaitingInspection
Farmer J Paternoster Row,EC4M 7EJ,5
"Farmer J, Unit 11",EC2M 2PB,5
Fazenda Rodizio & Grill,EC2N 4AA,AwaitingInspection
Fazenda UK Ltd,E1 7DB,5
Feeneys,EC3R 7QH,5
Ferrari's Snack Bar,EC1A 9JR,3
"Fika At Funding Circle, 4TH Floor",EC4V 4AY,5
Fika Catering,EC4Y 0DS,4
Firezza,EC2M 7LD,4
First Coffee Ltd,EC4M 8AD,5
Fiske Plc (Catering),EC2M 7DT,4
Fit Kitchen Eastcheap Limited,EC3M 1JA,3
Fitness First,EC3M 5JE,5
Five Guys,EC2M 4NR,5
Five Guys,EC4M 8AY,5
Flavour Cafe,EC1A 9PL,AwaitingInspection
Fleet Street Press,EC4Y 1AU,5
Fleets,EC4M 7DE,2
Flow Coffee,EC4V 4DY,5
"Fontanella, Elior",EC1A 7BE,5
Fooditude,EC2N 4AY,AwaitingInspection
"Fooditude, Hudson River Trading",EC2M 2AT,5
Foot Anstey LLP,EC3V 3NG,5
Fora Restaurant,EC3A 7DB,5
Forbes And Hamilton,EC2M 5TE,5
Forge,EC3V 3ND,5
Fortnum And Mason,EC3V 3LQ,5
"Found Bar & Restaurant, Tattle Cafe",EC4M 7AA,5
Fox Fine Wines,EC2Y 5JA,5
Franco Manca,E1 7JF,5
Franco Manca,EC4M 8AY,5
Franco Manca,EC2M 2QS,5
Fresh Choice Catering,EC2M 4UJ,5
Fresh Choice Catering Ltd,EC2Y 9DP,4
Freshfields,EC2N 4AA,5
Fusionend Spices,EC2M 5TE,4
Gallagher,EC3V 9BQ,5
Garbanzos,EC3V 3PD,5
Garbanzos,EC4Y 1JU,5
Garbanzos Falafel & Hummus Bar,EC4M 9AG,5
Garbanzos Falafel & Hummus Bar,EC3M 1DT,5
Garbanzos Falafel & Hummus Bar,EC2R 5EH,5
Garbanzos Falafel & Hummus Bar,EC4A 3BF,5
Gather & Gather By CH&Co Catering,EC1A 9HP,5
Gather & Gather By CH&Co Catering,EC3V 0RL,5
Gather & Gather By CH&CO Catering Ltd,EC1N 2HT,5
"Gather & Gather Linkedin, Salesforce",EC2N 4AY,5
Gather & Gather Ltd Bupa Angel Court,EC2R 7HJ,5
"Gather & Gather, Halifax Plc",EC4N 6EU,5
"Gather & Gather, Lloyds",EC2V 7JD,5
"Gather & Gather, Lloyds",EC2V 7HN,5
"Gather & Gather, Lloyds",EC2V 7HN,5
"Gather & Gather,STD Life",EC3A 8BF,5
"Gather And Gather, Lloyds Banking",EC2Y 5AS,5
Gaucho Grill,EC3V 0BL,5
Gaucho Grill,EC2M 2PJ,5
Gazette Chancery,EC4A 1LB,3
Genuine Dining Co. At Baker  McKenzie,EC4V 6JA,4
Geranium,EC2Y 8BY,5
Giardino 14,EC3M 4AJ,5
"Gibson, Dunn & Crutcher",EC4Y 0HB,5
Giorgio At Leadenhall (Italian),EC3V 1LT,5
Gnocchi / Nyokee Finsbury Avenue,EC2M 2PF,5
Go Falafel,EC1A 7AE,5
Go Falafel,EC4N 4SJ,5
Go Falafel,EC3M 6BN,5
Goldwood Sports Pub And Kitchen,EC2R 8DQ,5
Goodman City Ltd,EC2R 8DU,5
Gordon Ramsay Street Burger,EC2V 6AG,5
Gourmet Burger Kitchen,EC4M 8AY,5
Gourmet Kitchen,,3
Grace,EC4V 5BR,3
Grain,E1 7DB,5
Graysons Restaurants,EC2R 6AB,5
Graysons Restaurants At Cba,EC4M 7AW,5
"Graysons, McCann World Group",EC2M 3TP,5
"Grazing, 14TH Floor",EC3M 7AF,5
Greggs,EC3M 1AG,5
Greggs,EC4M 7JN,5
Greggs,EC2V 6AT,5
Greggs,EC4N 6AP,5
Greggs,EC2M 4LN,5
Greggs Plc,EC2M 1PR,5
"Greggs Plc, Unit 26",EC2M 7PY,5
Grind & Co Ltd,EC3V 3LP,5
Grind Liverpool Street,EC2M 2QS,5
Guido's,EC4A 1AN,5
H & W Catering Ltd,EC3M 4BT,5
H&W Catering Limited,,5
H&W Catering Ltd,EC4Y 1EU,5
H&W Catering Ltd,EC4A 2BB,5
"H&W Catering Ltd, BT Centre",,5
"H&W Catering, Sir Robert McAlpine",EC2M 2RH,5
"H&W Catering, Skanska, Ground Floor",EC2M 5TQ,5
H.O.M.E.,EC1M 7AA,4
Hagen Espresso Bars,EC3V 3LL,5
"Half Cup, Unit 9",EC1A 7BB,3
Hamilton Hall,EC2M 7PY,5
Hand & Shears Public House,EC1A 7JA,5
Harrild And Sons,EC4A 4AB,2
Harris And Hoole,EC4A 2NJ,5
Harry's Bar,EC4N 7BA,5
Hawksmoor Guildhall,EC2V 5BQ,5
Haysmacintyre LLP,EC4R 1BE,5
Haz Bar & Restaurant,EC2N 4AW,5
Haz Restaurant,EC2V 6HD,5
Haz Restaurant,E1 7DJ,5
Haz Restaurant,EC3M 3BD,5
High Timber Restaurant,EC4V 3PA,3
Hiscox Art Cafe,EC3A 6AP,5
Hispania Restaurant,EC3V 9AY,1
Hola Guacamole,EC4M 9DN,5
"Homeslice, Unit 1",EC4N 8AR,3
Honest Burgers,EC3V 9AZ,5
Honest Burgers,EC2M 1PR,4
Honest Burgers GRND Floor & Basement,E1 7HP,5
Honi Poke,EC2V 6BJ,AwaitingInspection
Honi Poke,EC2M 3TQ,5
Honi Poke,WC2A 1LB,5
Honi Poke,EC3R 7NA,5
"Honi Poke, Unit 2B",EC4M 7RB,5
Honourable Soc Of The Middle Temple,EC4Y 9BU,5
Hop,EC2M 2PF,5
Hop Vietnamese,EC4M 7DZ,5
Hop Vietnamese,EC2M 5TQ,5
"Horizon 22, Level 58",EC2N 4BQ,AwaitingInspection
Host Cafe,EC4M 9BW,3
"Houston & Hawkes, Cafe 21, Jones Day",EC4Y 0DJ,4
Houston And Hawkes,EC2M 7EA,5
Howden,EC3A 5AF,AwaitingInspection
Hub By Premier Inn,EC3R 5AT,5
Humble Grape,EC4Y 8EJ,5
Humble Grape,EC2M 4RH,5
"HW Catering, 1ST FLR Canteen",EC2M 7LS,5
Hyatt Regency London Blackfriars,EC4V 6DB,5
I&J Holborn Limited,EC1N 2HB,5
Indian City,EC4V 6AA,AwaitingInspection
Indian City,EC4V 6AA,2
Indochine,EC4N 4SF,2
Indochine,EC4Y 1JU,1
Inigo Business Centres,EC2V 5AE,5
"Interserve, Irwin Mitchell",EC1N 2PB,5
Island Poke,EC4M 9DT,5
Island Poke Fenchurch Street,EC3M 6AL,AwaitingInspection
"Island Poke, Unit K2, Ground Floor",EC2M 2QS,5
Iss,EC2M 3TY,5
"Iss Food & Hospitality, Lego Company",EC4A 1AZ,5
"Iss Food, Lockton",EC3A 7AG,5
Italian Gourmet Food,EC3N 1DE,5
Itsu,EC3N 1BJ,5
Itsu,EC2V 6DN,5
Itsu,EC2M 4AF,AwaitingInspection
Itsu,EC3V 0BG,5
Itsu,EC3A 8AA,5
Itsu,EC4N 6JJ,5
Itsu,EC4M 7EJ,5
Itsu,EC3M 7DQ,5
Itsu,EC3A 7AB,AwaitingInspection
Itsu,EC2R 7DA,5
Itsu,EC4A 2BH,5
Jamaica Patty Co,EC2M 7PD,3
Jamaica Wine House,EC3V 9DS,5
Jamie's,EC4Y 0BH,3
Jane Street Catering,EC2M 4UJ,5
Java Java,EC4A 2DQ,3
JD Cafe,EC4Y 0AY,1
Jet Centre,E16 2PJ,5
Jewel Of London,SE1 8XZ,5
"Jin Bo Law, 14TH FLR, Dorsett City H",EC3N 1AH,5
Joe & The Juice,WC1V 7PX,4
Joe & The Juice UK,EC3M 1BU,5
Joe & The Juice UK Ltd,EC2M 7PD,5
"Joe & The Juice, Tower 42, Unit 6",EC2N 3AR,5
Joe And The Juice,EC4N 5AW,5
Jones Day,EC4Y 0DJ,5
Jose Pizarro,EC2M 2QS,4
JP Morgan Client Dining,EC4Y 0JP,5
Jude,EC2N 3AR,AwaitingInspection
Jumpin Beans Coffee,EC1A 9EJ,5
Juno Rooms,EC4M 9DD,2
Just Eat,EC4M 7RF,5
"K & L Gates, 4 Cafe",EC4M 9AF,5
K10,EC4M 7DZ,5
K10,EC2M 1RX,5
K10,EC4A 1EQ,5
K10,EC4N 1TX,5
Kagura Sushi,EC3N 1BJ,3
Kaleido Rolls,EC2V 6AA,5
Karamay,EC3R 7NA,2
Karaoke Box,EC1A 9LA,5
Karva,EC3A 3DE,5
Keco Food,EC3R 8DR,5
Kenza,EC2M 4AE,5
