BusinessName,PostCode,RatingValue
Blondies Kitchen,WC2E 8RD,5
BloomsYard,W1H 7AW,5
Blue Posts Public House,W1B 5PX,5
Blue Posts Public House,W1F 0QA,4
Blue Posts Public House,W1D 6DJ,5
Blue Posts Public House,SW1A 1RP,4
Blues & Royal independent Coffee Company,WC2N 6NS,4
Bmi Weymouth Hospital,W1G 6NP,5
Bnp Paribas,NW1 6JB,5
Bob Bob Ricard,W1F 9DF,5
BOBA,W1D 6LD,5
Bocca Di Lupo,W1D 7BB,4
Bocconcino,W1J 8ED,5
Bodean'S Bbq Restaurant,W1F 8PZ,3
Bodean'S Covent Garden,WC2B 5JS,5
Boisdale Plc,SW1W 9LX,4
Bombay Bustle,W1S 2PA,5
Bombay Palace,W2 2AA,4
Bon Gusto,SW1E 6PD,5
Bond Street Kitchen,W1S 1RJ,5
Bonda Kitchen,W2 1TU,5
Bondi Green,W2 1DG,4
Bonds,W1S 1AR,5
Bone Daddies,W1U 1HA,5
Bone Daddies,SW1E 5DJ,5
Bone Daddies Cranbourne Street,WC2H 7AD,AwaitingInspection
Bone Daddies Ramen,W1F 0AP,5
Bonne Bouche,W2 1RL,4
Bonne Bouche,W1U 3JD,5
Boodle'S,SW1A 1HJ,5
Boohoo,W1F 9NQ,AwaitingInspection
Boom Battle Bar,W1D 1BS,5
Borabori,W1T 1HT,5
Bosporus,WC2H 7NA,5
BOSS Bar,W1B 5TW,5
Bossa,W1G 0DQ,AwaitingInspection
Boulevard,NW8 7JA,4
Boulevard Brasserie,WC2E 7BD,3
Boxcar Baker & Deli,W1H 1PN,5
BOXnBOWL,W1D 4AR,AwaitingInspection
Boyds Restaurant and 8  Northumberland Avenue,WC2N 5BY,5
Bp,SW1Y 4LB,5
Bp St James Square,SW1Y 4PD,4
Bradley'S Spanish Bar,W1T 1UT,5
Brasserie Blanc,WC2A 1PP,5
Brasserie Cafe Med,NW8 0NB,5
Brasserie Of Light,W1A 1AB,5
Brasserie Zedel,W1F 7ED,5
Brazilian House Ltd,W2 4QJ,2
Breadline Cafe,WC2N 4JF,4
Breddos Tacos @ Swingers West End,W1G 0AB,AwaitingInspection
Brew House,SW1V 3EE,5
Brewdog,W1F 8QQ,4
Brewdog Paddington,W2 1JX,5
Bricco E Bacco Sicilian Restaurant,W1T 1RQ,4
Briciole,W1H 4NA,4
Bright Courtyard,W1U 8EW,4
Brigit'S Bakery,WC2N 4HU,4
Brindisa Limited,W1F 7AF,5
British American Tobacco Plc,WC2R 2PG,5
British Council,SW1A 2BN,5
British Land,W1H 7LX,5
British Legion Club,W2 5QX,5
Broken Eggs,W1W 6DX,AwaitingInspection
Brooks'S,SW1A 1LE,5
Browns,SW1E 5JE,5
Brown's Restaurant,WC2N 4AG,5
Brunel Sandwich Shop,WC2R 1AP,4
Bryanston Nursery At Marble Arch,W1H 7AH,4
Brydges Place,WC2N 4HP,2
Bubala Soho,W1F 8QE,5
Bubba Gump Shrimp Co,W1D 7AB,Exempt
Bubble Magik,W1A 1AB,5
Bubblelicious Tea,W1F 9EH,5
Bubbleology,W1D 7PF,4
Bubblewrap,W1D 6QJ,5
Bucket Seafood,W2 4UW,5
Buckingham Arms Public House,SW1H 9EU,5
Buck'S Club,W1S 3RF,5
Buddhabox,W1J 8DZ,5
Bugeri,W1F 7HU,5
Bun House,WC2H 7BA,2
Buns And Buns,WC2E 8RA,5
Bunsik,WC2N 6ND,4
Bunsik,WC2H 0BU,5
Burberry,SW1P 4PQ,5
Burdett Coutts Primary School,SW1P 2QQ,5
Burger & Lobster,W1J 7EF,5
Burger And Beyond,W1D 4TF,AwaitingInspection
Burger And Lobster,,5
Burger And Lobster,W1K 5BW,4
Burger And Lobster,W1D 3TE,5
Burger And Lobster,W1W 7JE,5
Burger King (Uk) Ltd,WC2H 7LE,5
Burger King (Uk) Ltd,WC2H 7AX,5
Burger King (Uk) Ltd,W1T 1BA,5
Burger King (Uk) Ltd,W2 3RL,5
Burger King (Uk) Ltd,W2 1HB,5
Burger King (Uk) Ltd,SW1V 1JT,5
Burger King (Uk) Ltd,NW1 6JJ,5
Burger King (Uk) Ltd,SW1V 1JT,4
Burj Al Arab/Arabesque,W1U 6BZ,3
Burlock And Fam Bar,W1U 1LG,2
Buro Happold Engineers Ltd,W1T 3EQ,5
Buro Happold Engineers Ltd,W1T 3EQ,5
Burrito Kitchen,WC2E 9EQ,5
Burrito Kitchen,W1D 3RG,5
Burrito Kitchen,SW1P 4GT,5
Bursa,W2 2BH,3
Busaba Eathai,W1F 0JL,3
Busaba Eathai,WC2E 9DA,5
Busaba Eathai,W1U 1BU,5
Busy Bees At Westminster,SW1P 2AD,5
Butchies,SW1E 5NE,5
Butter Clucker,W2 1NW,4
By Chef Jen,W2 5DX,5
Byron,WC2E 7BN,5
Byron,WC2R 0NR,5
Byzantium,W2 4AH,4
C & R Cafe Restaurant,,3
C Lane Coffee & Salon,W1U 5QN,5
C London,W1K 3DQ,5
Cabin Bar,W2 1RH,5
Cabinet War Rooms,SW1A 2AQ,5
Cabmen's Shelter,SW1W 0DH,AwaitingInspection
Caf? Dorado,W10 4RH,4
Caf? Noir,W9 3EF,5
Caf? Romon?,W1W 7EA,5
Cafe 21 London Ltd,,3
Café At Foyles,WC2H 0DT,2
Cafe Boheme,W1D 5JH,5
Cafe Caldesi,W1U 2QF,5
Cafe De Nata,W1D 5JN,5
Cafe De Pierre,W1J 0LF,5
Cafe El&N,W1K 1PR,4
Cafe Foresta,SW1V 4PB,5
Cafe Fresco,SW1H 9LH,5
Cafe Helen,W2 2HX,2
Cafe Istanbul,W1W 5PW,5
Cafe Koha Bar,WC2N 4AJ,4
Cafe L'Angola Bianca,W1H 1JZ,5
Cafe Laperouse London,SW1A 2BX,AwaitingInspection
Cafe Laville,W2 1TH,4
Cafe L'Express,W1K 3PB,3
Cafe Liberty,W1B 4ND,5
Cafe Limo,W9 2HP,4
Cafe Manoppello,W1D 4NR,AwaitingInspection
Cafe Murano,WC2E 7PB,5
Cafe Murano,SW1A 1HD,2
Cafe Nour,W9 2HE,3
Cafe Nuvo,SW1P 1RZ,5
Cafe On The Square,WC2N 5DS,2
Cafe Pacifico,WC2H 9JA,2
Cafe Panach,W2 1QL,3
Cafe Ritazza,W2 1HB,4
Cafe Rouge,SW1W 9SJ,5
Cafe Tpt,W1D 6PN,3
Cafe Victoria,SW1E 6QP,5
CAFÉ VOLONTÉ,W1J 9HU,AwaitingInspection
Cafe W,W1J 9HD,5
Cafeteria,WC2H 0DT,3
Caffe Concerto,,5
Caffe Concerto,SW1Y 4SE,2
Caffe Concerto,W1D 6LW,5
Caffe Concerto,W1J 0DY,4
Caffe Concerto,SW3 1ER,5
Caffe Concerto,W1B 4EG,5
Caffe Concerto,WC2N 5BW,5
Caffe Concerto,WC2E 9AD,2
Caffe In,W1J 7HL,5
Caffe Italia,W2 5RH,5
Caffe Nero,WC2E 9HE,5
Caffe Nero,W2 3RA,5
Caffe Nero,W9 1SS,4
Caffe Nero,WC2E 7EA,5
Caffe Nero,SW1Y 4SP,5
Caffe Nero,SW1V 1QS,4
Caffe Nero,WC2H 7AD,5
Caffe Nero,WC2N 4ER,4
Caffe Nero,SW1P 3DP,5
Caffe Nero,WC2B 6XF,5
Caffe Nero,WC2H 0DP,2
Caffe Nero,WC2E 9RA,5
Caffe Nero,W1B 1DJ,5
Caffe Nero,NW1 5BP,5
Caffe Nero,SW3 1JD,4
Caffe Nero,W1B 2EZ,5
Caffe Nero,W1D 4SA,3
Caffe Nero,W1J 7UW,5
Caffe Nero,SW1Y 6DT,4
Caffe Nero,SW1A 2LW,5
Caffe Nero,WC2N 5DS,5
Caffe Nero,WC2N 5LR,5
Caffe Nero,W2 1HB,4
Caffe Nero,SW1W 9SJ,5
Cahoots,W1B 5PW,4
Cairo Nights Catering Limited,NW1 5BY,AwaitingInspection
Cali Cafe,NW8 8ES,3
Cambridge Hotel,WC2H 0DP,5
Cambridge Street Kitchen,,AwaitingInspection
Camden Food,SW1V 1JT,5
Canaletto Cafe,W1U 7PJ,2
Candy Cafe,W1D 6AU,5
Candy World,WC2N 6NN,3
Canton,WC2H 7JR,2
Capilungo,WC2E 9JS,AwaitingInspection
Capita,SW1P 1JB,Exempt
Caravan Coffee Roasters,WC2R 0EX,5
Caravan Fitzrovia,W1W 5QA,5
Carbon,W1F 9TY,5
Cardinal Hume Centre,SW1P 2BG,5
Cardinals Cafe,W1K 4AR,5
Cardinals Of Mayfair,W1K 7JG,5
Carlotta,W1U 5JX,4
Carlton Club,SW1A 1PJ,5
Carlton Hill Day Nursery,NW8 0ER,5
Carolina Chicken,W9 3QG,4
Carousel,W1T 1RL,0
Carpenters Arms,W1H 7NE,5
Cartwright & Butler Honey Cart,W1A 1AB,5
Casa Do Frango,SW1E 5DJ,5
Casa Do Frango,W1B 4BN,5
Casa Malevo,W2 2AF,5
Casa Manolo,WC2R 0EW,2
Casa Matilde,W1J 6PU,4
Casa Matilde,W1J 6PU,AwaitingInspection
Casa Mia,W2 4QJ,5
Cask And Glass Public House,SW1E 5HN,5
Caterlink,W1U 4AZ,5
Caterlink Ltd,NW6 5SN,5
Caves Wagon,SW1V 2QP,5
Caviar House & Prunier,W1A 1AB,5
Caviar House & Prunier,W1J 9EA,5
Caviar Kaspia London,W1J 5JG,5
Cavita,W1U 2RZ,4
Caxton Youth Club,SW1V 4JF,4
Cay Tre,W1D 4PZ,1
Cecconi'S Pizza Bar,W1D 5JJ,5
Cecconi'S Restaurant,W1S 3EP,5
Central Mosque Restaurant,NW8 7RG,3
Century Club,W1D 6LG,4
Ceru Restaurant,W2 4QJ,5
Ceviche,W1D 4RG,5
Ch&Co @ Academy Of Medical Sciences (Ams),W1B 1QH,5
Ch&Co @ Regents University,NW1 4NS,5
Ch&Co Group Catering Ltd,SW7 1DW,5
Ch&Co Workplaces,SW1W 0DH,5
Ch&Co/ Lusso,W1K 3JP,5
Ch&Co@Egon Zehnder,SW1E 5LB,5
Ch&Co@Sylvia Young Theatre School,W1H 5YZ,5
Cha Cha Roll,W1D 5LL,5
Chai Guys,SW1E 5DJ,5
Chai 's' Pot London,,AwaitingInspection
Chakra,W9 1EE,5
Chameleon,NW1 4AQ,5
Champagne And Fromage,WC2E 7DD,5
Champagne Charlies,WC2N 6NG,4
Chamuyo Steakhouse,W2 3JQ,4
Change Please,SW1E 5JL,AwaitingInspection
Charco Charco,WC2N 4JS,5
Charing Cross Theatre,,5
Chatime,W1D 7EG,3
Chatime,W1D 5PE,5
Chatime,WC2N 6PA,AwaitingInspection
Chaun Royal China,W1D 6JS,3
Chayada Thai Cuisine,NW8 0RG,4
Cheatmeals,W1D 5NG,4
Checkpoint,W1D 3SS,4
Cheemc,W1D 7LR,2
Chelo,W9 1LU,3
Chelsea Hepworth Court Nursery,SW1W 8QN,5
Chequers,SW1Y 6DB,5
Chequers,WC2E 9HA,4
Chesterfield Arms,W1J 7SS,5
Chester's,W2 6ET,4
Chez Antoinette,SW1H 0PH,5
Chez Antoinette,WC2E 8RE,5
Chicken Cottage,W2 1RL,5
Chicken Joint,SW1V 1DL,3
Chicken Valley,W2 1EA,2
Chicken Valley,W9 2HP,4
Chicking,W2 1EB,4
Chikn Limited,W1F 8ZB,5
Chik'N Limited,W1U 6UB,5
Chilango,W1F 0SN,5
Chill House,W1J 7JE,AwaitingInspection
Chill Since Pizza,WC2N 4LH,5
Chilli Shaker,W1D 7HD,4
China Modern,WC2H 7PR,4
China Tang,W1K 1QA,5
China White,W1W 8HF,5
Chinese Community Centre,WC2H 7DW,4
Chinese Little Princess,W2 3QD,3
Chinka Burgers,NW8 8EH,4
Chipotle Mexican Grill,WC2N 4AP,5
Chipotle Mexican Grill,W1U 6HQ,5
Chisou Sushi And Izakaya,W1C 2AP,5
Chop Chop,WC2H 7JH,5
Chop'D T/A Poke?,W1U 3JG,5
Chopstix,W1U 6TY,AwaitingInspection
Chopstix Noodle Bar,W1D 2DR,4
Chotto Matte,W1D 4RB,5
Chotto Matte Marylebone,W1U 5QY,5
Chourangi,W1H 7AF,4
Chrakhan,W9 2HU,3
Christ Church Bentick Ce Primary School,NW1 5NS,5
Christopher'S American Grill,WC2E 7DD,4
Chucs,SW1W 9NP,2
Chucs,W1S 4NB,4
Chucs Cafe Mayfair,W1S 4NB,AwaitingInspection
Chucs St Johns Wood,NW8 6NX,4
Chun Fun How,SW1P 1RH,4
Church Street Cafe,NW8 8EY,4
Churchill Club,W1J 0DX,5
Churchill Gardens Adults & Social Club,SW1V 3AL,5
Churchill Gardens Primary School,SW1V 3EU,5
Churchill Gardens Youth Centre,SW1V 3AJ,4
Chutney Mary,SW1A 1PH,5
Cigalon,WC2A 1PP,4
Cin Cin,W1W 6DS,5
Cinder,NW8 7NG,5
Cinnamon Bazaar,WC2E 7JS,5
Cinnamon Club,SW1P 3BU,5
Cinquecento Greek Street Ltd,W1D 4DE,5
Circa Soho,W1D 3JN,5
Circolo Popolare,W1T 1JN,5
Cirque Du Soir,W1F 9BN,3
Citadel Of Erbil,W2 1ET,3
City Of Quebec Public Bar,W1H 7AF,5
City Of Westminster College,W2 1NB,5
