BusinessName,PostCode,RatingValue
ANDREW'S CAFE,WC1X 8TL,2
Andy's Sandwiches,NW5 3EL,4
Andy's Taverna,NW1 0BG,5
Angel Fried Chicken/Thai Cup/Burn Foil,NW1 0SR,3
Anglo,EC1N 8UH,4
ANGLO AMERICAN,EC1N 6RA,5
ANH BANH MI,NW1 8QP,3
Anima e Cuore Geloto LTD,NW1 8PB,AwaitingInspection
Anise,NW1 8ET,3
Anna Mae's Mac n Cheese,NW6 3BT,AwaitingInspection
Anthony Delicatessen,NW1 8XN,4
ANTOJITOS,NW1 8QP,3
Aperivino,NW3 4AX,AwaitingInspection
APNA ADDA,W1T 4LY,AwaitingInspection
Apple Butter Cafe,WC2H 9HA,5
Arabesque,NW3 3NR,3
Arabica Kings Cross,N1C 4DT,5
Aramark,WC1E 7HU,4
ARAMARK COFFEE SHOP,NW1 0TU,4
Aramark LTD,WC1X 8RA,5
Aramark@warner Bros. House.,WC1X 8WB,5
Arcade Food Hall,WC1A 1DB,5
Arepazo Bros.,NW1 8AF,3
Argentinian Grill,NW1 8JZ,2
Arlington,NW1 7HE,4
Aroma Spice,NW3 2QX,5
ARRO COFFEE,WC2H 9HB,5
Arthur Probsthain Bookshop,WC1B 3PH,5
Artisserie,WC1X 8EW,5
Arusha Cafe Ltd,NW3 5HT,AwaitingInspection
Arverni Restaurants Ltd,WC1E 7DB,AwaitingInspection
ARVO,NW1 8XD,3
AS GREEK AS IT GETS,NW5 3EW,2
Asador Argentine Steak House,NW1 8AH,5
Asakusa Restaurant,NW1 1BA,3
ASIAN FUSION,EC1N 7TJ,3
ASIAN NOODLE BAR,NW5 3EG,5
ATALIAN SERVEST FOOD CO,WC1E 7DE,AwaitingInspection
Atariya,NW6 4EE,5
ATHENA GRILL HOUSE,NW6 2BY,5
ATLAS CATERING,NW1 3BF,3
Attendant Cafe,EC1N 7TJ,5
Authentique Epicerie and Bar,NW5 2HL,1
Autograph At UCLH,NW1 2BU,5
AUX MERVEILLEUX DE FRED,NW1 2QL,AwaitingInspection
Aux Pains De Papy,WC1X 8QF,4
AVANTI WEST COAST,NW1 2HS,5
Ayash,WC1E 7JJ,3
AYCE!,WC1B 4HP,AwaitingInspection
B Bagel,W1T 4TN,4
Baan Thai,NW5 2HB,3
BAB MANSOUR,WC2H 9AJ,4
BABA DHABA,NW1 8JZ,2
Baba G's,NW1 8AF,3
Babel Beerhouse,N1C 4DL,0
Babuji,NW5 2TJ,4
Babylon Park UK,NW1 8QU,4
Backstage Bar,NW3 3HY,5
BAD BOY PIZZA SOCIETY LTD,WC2H 9LD,5
BAD VEGAN,NW1 8QP,5
BAGEL TIME C+M CATERING LTD,NW1 8AF,5
Baladin Camden,NW1 8AH,3
BALADY FOUR LTD,NW1 0RD,1
BALADY TWO LTD,EC1N 7SU,4
BALADYT LTD,NW3 6ET,1
Bali Bali,WC2H 8HL,5
BAMBOO INN,NW1 2SA,3
Banana Tree/What's Your Katsu/Mimi's Thai Kitchen,NW5 3EG,5
Band Of Burgers,NW1 7JE,4
Bang Bang Vietnamese Canteen,W1T 5NL,5
Banging Beigels,EC1N 7TJ,5
Banh Mi Aha,WC1N 3NG,3
Banh Mi Bay,WC1X 8PN,4
Bannatyne Health Club,NW6 5HZ,5
BAOZIINN,NW1 8JZ,4
Bapitta,NW1 8AF,4
BAR BICICLETTA,NW3 6DG,3
Bar Gansa,NW1 7HJ,4
BARBERS BAZAAR 2,NW5 3EW,4
BARE FRUIT,,5
Barista on the Other Side,NW3 5HT,4
BARN JU,WC2A 3HP,4
BARONYS - Bar & Kitchen,NW1 7JE,5
Barrafina,N1C 4BY,5
Barrica,W1T 4NE,5
Barrys BootCamp LTD,NW1 2BH,5
Bartlett Mitchell,NW5 1TN,5
Bartlett Mitchell ltd,WC2B 5RH,AwaitingInspection
Bartlett Mitchell ltd,NW1 3BF,5
BARTLETT MITCHELL LTD,NW1 3SH,5
BASILICO,NW3 7BB,5
Basta-Falafel & Grill,NW1 8AH,1
Baudry & Greene,WC2H 9BD,AwaitingInspection
Baxter Storey @ Edexcel,WC1V 7BE,5
BAXTER STOREY @ GARDINER & THEOBALD,WC1E 7BD,AwaitingInspection
BAXTER STOREY NBS THE POST,WC1A 1PB,5
BaxterStorey - Paramount,NW1 8TT,5
BAXTERSTOREY - UAL HOLBORN,WC1V 7EY,AwaitingInspection
BaxterStorey @ City Lit,WC2B 4BA,5
BaxterStorey @ Farrer & Co,WC2A 3LH,5
BaxterStorey @ Mitsubishi,WC1V 6EA,5
BaxterStorey at Asos,WC1E 7EB,5
BaxterStorey at ASOS,NW1 7FB,5
Baxterstorey Catering contractors,NW1 3BF,5
Baxterstorey LTD,WC1H 9AJ,5
"BaxterStorey, Nike",N1C 4DJ,AwaitingInspection
"BaxterStorey, Sony Music",N1C 4DB,AwaitingInspection
Be At One Limited,NW1 7JH,5
Bear & Wolf Cafe,NW5 2HR,1
Bea's of Bloomsbury,WC1B 5BA,5
BEAT BURGER (KLEIN MODY LTD),NW1 0SR,AwaitingInspection
BEBEK MANGEL,WC1X 8JR,AwaitingInspection
Beboz Italian Street Food,WC2B 6EY,AwaitingInspection
Becks Cafe,WC1R 4PS,3
BEIRUT BBQ,EC1N 7TJ,5
BEIRUT GARDEN,WC2H 8EB,5
Belgo Kingsway,WC2B 6TD,5
Bella Luna,NW6 1UU,4
BELSIZE FALAFEL,NW3 2AL,5
Belsize Kitchen,NW3 5BJ,4
Belsize Square Synagogue,NW3 4HX,5
Belushi's,NW1 0LT,5
Ben’s Traditional Fish and Chips,WC2H 8JL,4
BENGALI WOMEN'S FORUM,NW1 9EH,AwaitingInspection
Bennett Hay Ltd (Fremantle media),W1T 1AL,5
Ben's Cookies,WC1N 1AE,5
Bento Ya,W1T 5LG,5
BENUGO,EC1N 2NS,5
Benugo,NW5 1TL,5
BENUGO,NW8 7LS,5
BENUGO,NW1 2QL,5
Benugo Expresso Bar,NW1 2QL,5
Benugo Great Court Restaurant,WC1B 3DG,4
BERBERE PIZZERIA,NW5 2TG,5
Bermondsey Pub Company Limited,W1T 5AW,5
Bernas Foods,NW1 0SP,AwaitingInspection
Betjeman Arms,N1C 4QL,5
Better Coffee Corner,WC2H 9AG,5
BETTER GLL KING'S CROSS FITNESS,N1C 4EP,AwaitingInspection
BEYOND IMAGINATION CAKES,,5
BEYOND YOUR PLATE,,AwaitingInspection
Bhatti Restaurant,WC2B 5AA,3
Bi Bi Persian Kitchen,NW6 1XN,AwaitingInspection
Bi Won Restaurant,WC1A 1NT,2
BIBI PERSIAN KITCHEN,NW6 1XN,5
Bibimbab Cafe,WC1A 1LQ,3
Big Chill House,N1 9NL,5
BIG MIKAN,,5
Biju Bubble Tea Room,NW1 7BU,3
Bill or Beak Ltd,NW1 8AF,3
Bin Bin Q Barbeque Market,NW1 2PB,3
Bintang,NW1 8NY,4
Bird,NW1 8AG,3
Bisou,WC1X 9BN,3
BISTRO LAZ,N6 6JS,AwaitingInspection
BITE ME,,AwaitingInspection
Bite Me Burger,NW1 8AN,AwaitingInspection
Black Murphy Ltd,N1C 4AW,4
Black Sheep Coffee,W1T 2PD,5
Black Sheep Coffee,WC2H 8AJ,5
Black Sheep Coffee,NW1 3BG,5
BLACK SHEEP COFFEE,WC2B 6PA,5
BLACK SHEEP COFFEE,NW1 7BX,AwaitingInspection
BLACK SHEEP COFFEE,WC1V 7AP,5
BLACK SHEEP COFFEE,N1C 4DE,5
BLACKLIST LOUNGE LTD,NW1 7JE,2
Blackwater,EC1N 8JS,5
Blank Street,WC2B 6AE,5
Blank Street,NW1 8AG,5
BLANK STREET,WC1A 1HB,5
Blank Street Coffee,WC2B 6AE,5
BLANK STREET COFFEE,W1T 2NR,5
BLANK STREET UK LIMITED,WC2H 0LA,AwaitingInspection
Bleeding Heart Bistro,EC1N 8SJ,5
Bloomsbury Bowling Lanes,WC1H 9EU,2
Bloomsbury Cafe,WC1H 0AH,5
Bloomsbury Café,WC1B 3QA,3
Bloomsbury Cafe 10,WC1A 2SL,5
Bloomsbury Tavern,WC2H 8EG,5
BloomsYard – Regents Place,NW1 3DP,AwaitingInspection
Blue Garden,WC2A 1AA,AwaitingInspection
BLUE MOON THAI CAFE,NW5 2HP,3
BOBA BAR,NW3 5EP,3
BOBA CHIC LONDON,NW1 1BA,5
Bobby Fitzpatrick,NW6 1QS,5
BOBO SOCIAL,W1T 4PZ,4
BOHEMIA HOUSE,NW6 2LX,4
Bold cafe Restaurant,NW5 1ST,1
Bombay Flame,NW6 4TE,1
Bombay Nights,NW6 1DS,3
Bon Appetit,NW1 3FL,5
Bon Appetit Canteen,NW1 2LS,5
Bone Daddies,NW5 3EW,AwaitingInspection
BONGA,NW5 2ES,5
BONU,WC1B 3BQ,5
BONZAI LONDON,NW1 3RD,AwaitingInspection
BOOLAY,WC2H 9LX,4
Bottle,N6 5JX,3
Bounce,EC1N 2TD,5
Bourne & Hollingsworth,W1T 1JF,5
Bradleys,NW3 3NR,3
Brambletye Fruit Farms,WC1E 7HY,Exempt
BRAZILIAN EMPIRE LTD/Com Amor Street Food,EC1N 7TJ,5
Brazilian Gourmet,W1T 6LY,4
Brazilian Salads,EC1N 7TJ,3
BREW BAR 13,WC1X 8SL,5
Brewdog,NW1 0AG,3
Brewdog,WC2H 8HJ,3
Bricklayers Arms,W1T 1QS,4
Bright Horizons West Hampstead Day Nursery and Preschool,NW6 3PL,5
British Medical Association,WC1H 9TW,5
Brondes Age,NW6 2QN,5
BRONSON'S BURGERS,NW5 3EG,5
Broski Lounge,W1T 5EE,5
Brothers Cafe,EC1N 7TS,3
BT Judd Street,WC1H 9NP,5
BT Tower Suite Canteen,W1T 4BG,5
Bubble & Vape,NW1 2NJ,AwaitingInspection
Bubble Mania,NW1 8QP,2
Bubble Mania,NW1 7HJ,5
BUBBLE STATION,NW1 8AF,4
BUBBLE WRAP,W1T 2PT,5
Bubbleology,WC1A 1LT,5
BUBIE BY BUBALA,NW5 3EG,5
Bucks Head,NW1 8QR,5
Buffet Bar,EC1N 8TB,5
BUKHARA,NW1 8JZ,1
Bull & Bush,NW3 7HE,5
Bull and Gate,NW5 2TJ,5
Bun House,NW1 8JZ,5
BUNCO,NW1 8QP,4
Bunga Bunga,WC2B 5PG,5
BUNS,NW6 1RS,5
BUNS AND BUBBLE,NW5 4DS,AwaitingInspection
BUNS OUT,NW6 2DB,5
BUNSIK,NW1 8QS,5
Burger & More,NW5 3EW,5
Burger and Beyond,NW1 8AF,4
Burger and Shake,WC1N 1AP,5
Burger King,WC2B 6PP,5
Burger King,NW1 2SD,5
Burger King,NW5 3EG,5
Burger King Barrier Line,NW1 2DU,5
Burger Makers,EC1N 7TJ,4
Burger UK,NW1 8ER,5
BURGERING LTD,NW5 4BT,AwaitingInspection
BURGERING LTD,NW5 4HR,2
Burgh House Trust,NW3 1LT,1
Burson-Marstellar,WC2H 8AG,5
Busaba Eathai,WC1E 7DF,5
BYRON,WC2H 8AG,5
Cabana,WC2H 8AB,5
CABMENS'S SHELTER - GREEN HUT,WC1B 5BE,AwaitingInspection
CACTUS NOODLE HOUSE,NW1 8JZ,4
Cafe 308,WC1H 0AP,3
Cafe 54,WC2A 3LJ,5
CAFE AT CAMDEN BOXING CLUB,NW1 8NX,5
Cafe at Freemasons Hall,WC2B 5AZ,5
Cafe Bon,NW6 2LU,5
Cafe Botanical,WC1V 6PX,5
Cafe Carmen,WC1X 8RH,1
CAFE DE NATA,NW1 8AB,3
Cafe De Provence,WC2B 5RB,4
Cafe Deco,WC1E 7DB,5
Cafe Le Cordon Bleu,WC1A 2LP,5
Cafe Mexicana,NW1 0JH,5
Cafe Mode,WC2H 9AJ,4
Cafe Palestina,NW5 1AD,1
Cafe Plaka,WC1X 8PP,4
Cafe Plus,NW6 1NB,3
Cafe Renoir,NW5 2AB,3
Cafe Rio,W1T 5DR,5
Cafe Romano,WC1N 1LZ,3
Cafe Rouge Euston Express,NW1 2DU,4
Cafe Salt & Pepper,WC1B 3QE,5
Cafe the Light,NW1 8AH,1
Cafe Tropea,WC1B 5EH,5
Cafe Udon,NW3 5JJ,5
Cafe Verona,WC2B 5QD,5
Cafe W,NW3 1QP,5
Cafe Zilly,W1T 6PQ,3
Caffe 43,NW1 0BJ,4
Caffe' Astori,WC1B 5EA,5
Caffe Capital,WC1X 8SF,AwaitingInspection
Caffe Napoli Exytus,W1T 2PR,4
Caffe Nero,WC2H 9HA,5
Caffe Nero,WC2H 8AG,5
CAFFE NERO,W1T 2ER,5
Caffe Nero,NW3 1PR,2
Caffe Nero,WC1B 4BL,4
Caffe Nero,WC2B 6SR,2
Caffe Nero,NW1 7BW,5
Caffe Nero,WC1X 8NW,3
Caffe Nero,NW6 1LJ,4
Caffe Nero,NW3 6LB,5
Caffe Nero,WC1V 6QL,5
Caffe Nero,W1T 7QP,5
Caffe Nero,W1T 5AT,5
Caffe Nero,WC1V 6EP,5
Caffe Nero,NW1 2DU,5
Caffe Nero Express,N1 9AP,5
Caffe Presto,WC1E 7HJ,4
Caffe Royale London,WC1X 9BN,4
Cakehole,WC1E 7HY,5
CALEDONIAN SLEEPER (EUSTON LOUNGE),NW1 2RA,AwaitingInspection
Calici Restaurant LTD,NW3 5AS,4
CALIENDO'S GELATO,NW5 2AE,5
CALIFORNIA PIZZA/NEW MILANO PIZZA AND GOURMET BURGER,NW1 9QB,3
Callum Smith Catering Ltd,NW1 8SU,4
Calthorpe Arms,WC1X 8JR,5
CAMDEN BBQ,NW1 8AG,4
Camden Beer Hall,NW5 3NN,4
CAMDEN BITES,NW1 0HA,AwaitingInspection
Camden Burger,NW1 8QP,1
CAMDEN CHIPPY,NW1 9EE,3
Camden Coffee,WC1B 4DA,4
Camden Coffee,NW1 8AH,4
Camden Coffee,NW1 8AH,4
Camden Coffee Co,NW1 9LQ,5
Camden Coffee Shop,NW1 7NL,5
CAMDEN DINER,NW1 7BY,5
Camden Eye,NW1 9NX,5
Camden Food Company,NW1 2DU,5
Camden Noodle,NW1 8AH,3
Camden Orange Juice,NW1 8AH,5
Camden People's Theatre,NW1 2PY,5
Camden Pizza,NW1 8AF,3
Camden Pizza,NW1 8AF,3
Camden Road Arms,NW1 9EA,5
Camden Sandwitches and Salads,NW1 8AH,5
Camden Social,NW1 7BY,4
Camden Tandoori Restaurant,NW1 9EE,3
CAMDEN TEA BAR,NW1 8AF,3
Camellia's Tea House,WC1B 3BL,5
CAMINITO,W1T 4TB,5
Camley Street Natural Park Cafe,N1C 4PW,5
CANNELE & CO,,5
Canteen @ Unite,WC1X 8RL,5
Canton Element,WC1R 4PF,4
CANTON TASTE,WC1X 9LR,3
Cappadocia Cafe Bistro,WC1X 8QF,5
CARAVAN COFFEE ROASTERS-EUSTON TOG,NW1 2DA,4
Caravan Kings Cross,N1C 4AA,4
CARBON FRESH,WC1B 4AR,4
Caribbean Delight,NW1 9EE,2
Carilion Site Office,N1C 4AY,4
Carillion Aramark,NW1 4AL,5
Carluccio’s,N1C 4QP,AwaitingInspection
Carluccio's,NW6 5RP,5
"Carluccio's, Regent Park Marriott",NW3 3ST,5
CARNE-ARGENTINE STEAKS @BURGERS,NW1 8AF,3
Carrots and Daikon,NW5 1NR,3
CASA JARDIM,WC1H 0JJ,5
Casa Mediterrana,NW3 1RE,3
CASA MERRICI,,AwaitingInspection
Casa pastor,N1C 4BY,5
Casa Tua,WC1H 8BZ,5
Casa Tua,NW1 0SP,5
Casanova & Daughters,WC2H 9DP,5
CASBAH DELICATESSEN,NW6 4JP,5
Castles - Pie and Mash,NW1 9LT,1
Catalina's,W1T 6LZ,4
Catalyst Cafe And Coffee Roasters,WC1X 8LT,5
CAVO RESTAURANT,WC2H 8LH,1
CC COFFEE SHOP,NW1 8AN,AwaitingInspection
Cellular Goods PLC,WC2B 5DG,AwaitingInspection
CENTREPOINT,NW1 7NE,5
Ch & co catering ltd,WC2A 3UJ,5
CHA CHI CHAI,WC1H 9EW,AwaitingInspection
Chai Guys,WC2H 9LX,5
Chai Thali,NW1 0DU,3
CHAIIWALA,WC1B 4AR,5
CHALK FARM FOODBANK C/O REVELATION CHURCH,NW1 8PD,AwaitingInspection
Chalk Farm Grill,NW5 3HR,AwaitingInspection
Chalton Gallery Coffee,NW1 1HJ,5
Chamisse Lebanese Restaurant & Grill,WC1X 8PP,5
Chamomile Cafe,NW3 4YD,4
Chancery Lane Fruits,WC1V 6DR,5
Change Please CIC,NW1 3BF,4
"Change,Grow,Live",NW1 9NN,5
ChangePlease,W1T 2HE,5
Changs,WC1A 1EP,3
Charlie Ratchford Court,NW1 8FA,2
Charo Charo,WC1B 4HD,3
Charro de Rio,NW3 4AX,5
Chateau Denmark Bar LTD,WC2H 8LP,5
CHEATMEALS,W1T 2PS,4
Cheezelo,NW1 1JB,5
CHETO'S GRILLED CHEESE,EC1N 7TJ,3
Chettinad,W1T 1DT,5
CHEW CHILL ( CAMDEN) TAKEAWAY,NW1 8QP,3
CHEWCHOOSE LIMITED,NW5 3EW,AwaitingInspection
Chez Nous Cafe,NW3 4QT,1
CHI,WC1A 1HB,5
Chick,EC1N 7TE,0
Chick N Sours,WC2H 9LL,5
Chicken Cottage,NW3 6LS,3
Chicken Hub,WC1V 6PS,3
Chicken King,NW1 8NH,5
CHICKEN KITCHEN,NW1 8PB,4
CHICKEN RUN,NW5 3EW,AwaitingInspection
CHICKEN SHOP,NW1 7JY,5
CHILANGO,WC2A 1AA,5
Chilli Cool,WC1H 9EW,2
CHILLI FLAMES,NW5 2AB,AwaitingInspection
CHILLI NO. 5,NW5 3EW,4
Chimney Cakes Lady,NW1 8JZ,5
China City,WC1H 0JZ,4
Chinese Church In London,WC2H 8JB,4
Chingon Tacos,NW1 8JZ,4
CHIP ' N DALE NUTS LTD,,AwaitingInspection
Chipotle Mexican Grill Ltd,WC2H 0JR,5
Chipotle West End Lane 4284,NW6 1UY,5
Chloe's Espresso,NW1 8BE,2
CHOC BERRIES,WC1N 1AP,1
Chongqing (UK) LTD,WC1H 0JR,4
Chop'd,NW1 2QL,5
CHOPPALUNA,WC1N 1AL,4
CHOPSTIX,NW6 4HY,5
Chris's Fish Bar,NW1 1BL,2
CHUCK AND BLADE BURGERS,NW3 6HY,AwaitingInspection
Chuck Burgers,N1 9NL,5
Churros Camden,NW1 8AH,4
Churros London,NW1 8QP,5
CHUTNEYS,NW1 2PA,AwaitingInspection
Ciao Bella Restaurant,WC1N 3LZ,5
Ciao Ciao Restaurant,NW6 2QN,2
CINDER RESTAURANT,NW3 5BJ,5
Cinnamon Village,NW5 2HL,4
CINQUECENTO HAVERSTOCK HILL LIMITED,NW3 4SL,3
Circus,WC2H 9BA,4
CITRO,N6 6QX,3
CITY JUNIOR SCHOOL,WC1R 5DX,AwaitingInspection
City of York,WC1V 6BS,5
City Of York Pub,WC1V 6BN,AwaitingInspection
Classic Indian Cuisine,NW6 4DJ,4
Claw,WC2H 9LX,5
Clean Kitchen Club,NW1 8QP,5
Cleaners & Coffee,NW1 1TT,5
Club Mexicana,WC2H 9LX,5
CM KILBURN LTD,NW6 2DB,5
COCO DI MAMA,WC1V 6AN,5
Cocoro Bloomsbury,WC1A 1NT,2
Cod's Plaice,NW6 2EB,3
COFFEE AND BEAN LIMITED,N6 5JR,5
COFFEE BUZZ,NW6 2RB,2
Coffee Jar,NW1 7PP,5
COFFEE MAN'S HOUSE LTD,NW5 1LP,5
COFFEE TOWN,NW1 7HB,AwaitingInspection
Coffee Union,WC1X 9DB,5
COFFEE WAY BISTRO,N7 9LN,3
Colaba Indian Dining,NW6 1QS,3
College Arms,WC1E 7DH,5
COLONEL SAAB,WC1V 7BD,5
Comcas Services Limited,WC2A 3ED,4
COMMON GRIND- BROCK STREET,NW1 3FG,5
Common Grind Kings Cross T,N1C 4DB,5
COMMON GRIND-SHAFTSBURY,WC2H 8AD,5
Compagnie Des Vins Surnaturel,WC2H 9DP,5
Company of Cooks By CH&CO Catering Ltd,WC2H 8NJ,AwaitingInspection
Continental Provisions Stores,NW5 1ST,5
Conway Hall Ethical Society,WC1R 4RL,AwaitingInspection
COOKING CAKES,NW6 1BP,5
Coopers Arms,NW6 4JD,5
COPACABANA JUICE BAR,NW1 8JZ,4
Cork & Bottle,NW3 2QX,5
Cosmoba,WC1N 3AP,2
Costa,WC1V 7DZ,5
Costa,NW3 2AG,3
Costa,EC1N 8QQ,4
Costa,WC1N 1DP,4
Costa,WC1H 9PJ,5
Costa,NW1 7JY,5
Costa,WC1A 1HB,3
Costa,NW5 2HR,5
Costa,N1C 4AP,5
Costa,NW1 2BU,4
Costa Coffee,WC1N 1AP,3
Costa Coffee,NW1 2JA,5
Costa Coffee,WC1B 4BL,5
Costa Coffee,WC2H 9HJ,5
Costa Coffee,NW6 2LJ,5
Costa Coffee,WC1X 8QT,5
Costa Coffee,NW1 8AG,5
COSTA COFFEE,W1T 4TB,5
COSTA COFFEE,NW6 4JD,5
Costa Coffee,N1C 4QL,1
COSTA COFFEE,N1C 4QL,1
COSTA COFFEE,NW1 9LR,4
Costa Coffee,NW1 2DU,3
Costa Coffee Shop,NW3 6JP,5
Cote Brasserie,NW3 1RE,4
COTTONS CAMDEN,NW1 8AN,3
Covent Garden Health Spa,WC2H 9BA,5
Coyote Ugly Saloon Ltd,NW1 8AH,3
Craft Beer Company,EC1N 7TR,4
Crazy Salad,WC1H 0JR,5
Creams,WC1X 8PX,4
Creams Cafe,NW6 4JD,5
Crepe Coffee & Chai,W1T 7RF,5
CREPE DELICIOUS,EC1N 7TS,3
Creperie and Juice Bar,NW1 8AH,3
Crepes A La Carte,NW1 9PX,5
Croquetas Vigar,,5
Cross Keys,WC2H 9BA,3
Crown & Anchor,NW1 2HL,4
Crown & Anchor,WC2H 9PS,4
Crown Cafe,NW1 1TT,4
Crowndale Centre,NW1 1BD,5
Crowne Plaza Kings Cross,WC1X 9HX,5
Crudo Cevicheria,WC2H 9HB,AwaitingInspection
Cucina 29,NW5 3EG,5
CUPP BUBBLE TEA,NW1 7PN,5
Curled Leaf,NW6 1NF,5
Curry on Naan Stop,WC2H 9LX,0
Curry Paradise,NW3 2QB,4
Curry Up Camden,NW1 8QP,5
Curzon,WC1N 1AW,5
CURZON CINEMAS LIMITED,NW1 8QD,5
D&A Top-Notch Wraps & Burgers/ D&A TOP-Notch Wings,NW1 0SP,AwaitingInspection
DA MANU LTD,WC2H 9JQ,AwaitingInspection
Da Mario's,WC2H 9AJ,5
DAAKOO,NW6 2LS,3
DACCAPO PIZZERIA LTD,W1T 5ND,AwaitingInspection
DAD,EC1R 5EY,5
Daddy Donkey Mexican Grill,EC1N 7TP,4
DaGe Claypot Noodles & Skewers,WC1N 1AW,AwaitingInspection
Dajaj Dajaj,W1T 4SG,5
Daphne Restaurant,NW1 0AG,5
Dapur,WC1R 4RH,3
Dark Kitchen London,NW6 1LN,AwaitingInspection
Dars Tandoor and Grill,NW3 2LL,3
DASHUO LTD,NW1 1JD,4
David's Deli,NW6 1RS,0
Davy's Wine House & Bunghole Cellars,WC1V 6DX,5
De Vere Grand Connaught Rooms,WC2B 5BZ,5
DEEG LTD,,AwaitingInspection
Deep Blue,NW3 2QX,5
DEGUSTO,NW1 9EA,5
Delicatessen,NW3 1NH,3
Delice De France,NW1 2HS,5
Delichios Cafe,NW5 4DS,4
Delicious,NW5 2TH,5
Delight Cafe,NW6 4JP,5
Deli-Licious 2go,WC1X 9DB,5
Depa Tandoori Restaurant,WC1H 9EW,3
Department of coffee and Social Affairs,NW1 3FG,5
Department of Coffee and Social Affairs,WC2H 8HR,5
Department of coffee and Social Affairs,N1C 4BE,5
DEZ AMORE,NW1 8AH,5
DF/Mexico,W1T 1BJ,5
DHAKA BIRIYANI HOUSE,,5
Dibs,WC1R 4PF,2
DIDI'S JUICE BAR,NW3 4QG,5
Dillons Cafe at Waterstones,WC1E 6EG,3
Dim T,W1T 2NQ,5
Dim T,NW3 6TP,4
Din Tai Fung,WC2H 8AP,2
DINGTEA CAMDEN LTD,NW1 0JH,4
DINNER LADIES LTD,NW1 9XB,4
Disappearing Dining Club at Dartmouth Arms,NW5 1SP,5
Dishoom,N1C 4AB,5
DISHOOM,NW3 6HY,5
DIWANA,NW1 2HL,AwaitingInspection
Dixy Chicken,NW5 2HR,3
DIYAR BAKERY,NW1 8QP,AwaitingInspection
Diyar Bakery,NW1 8QP,3
DOJOBOX LTD,NW1 1QB,AwaitingInspection
DOLSOT,NW1 7PP,5
Dominion Theatre,W1T 7AQ,3
Dominique's,NW3 2PT,3
Domino’s Pizza,NW1 0JH,5
Domino's Pizza,NW5 2AE,5
Domino's Pizza,NW3 6BP,5
