BusinessName,PostCode,RatingValue
Costa Coffee,SW19 3BH,5
Costa Coffee,SW20 8JX,5
Costa Coffee,SM4 5BE,5
Costa Coffee,SW19 8ND,5
Costa Coffee (Sainsburys),SW20 8QY,5
Costa Coffee at New malden Golf centre,KT3 4PH,5
"Costa, unit 2b",SW19 2JG,5
Cosy Cafe Restaurant,SW16 5JF,5
Cote Bistro,SW19 5DX,5
Country City Catering,CR4 4NA,5
Cranleigh Tennis Club & Social Club,SW19 3LX,5
Cranmer Primary School (Breakfast/After School Club),CR4 4XU,5
Cravings,CR4 2PF,3
Creams,SM4 5HT,AwaitingInspection
Creamy BTB  Catering,SM4 4LZ,5
Crispy Chicken Hut,CR4 3PR,3
Crown Coffee House,SM4 5BL,5
Crust and Coffee,SW19 8JZ,AwaitingInspection
Crust for Life,SW19 2RD,5
Crystal Chinese,SW20 8JS,5
CulynArt,,AwaitingInspection
Cuppa' Chaii,SW19 1SB,5
Curry Lab,SW20 0LR,AwaitingInspection
Curry Leaves,KT3 4NL,0
Curry Master,SW16 6PB,5
Da Mimmo,SW20 0RH,5
Daisy Cakes,,AwaitingInspection
Dalchini Restaurant,SW19 8AB,5
Dallas Chicken And Ribs,SW19 1AU,3
Delicious Authentic Caribbean Cuisine,CR4 2AJ,4
Deluxe Pizza,SW20 0BL,5
Deluxe Pizza Morden,SM4 5HJ,5
Demitasse,SW19 5DX,5
Desi Delights London,,AwaitingInspection
Destination Burger,,5
Diba,SW19 1QE,3
Dicky Birds Nursery,SW19 1NX,5
Digby's Patisserie Ltd,SW19 7NL,3
Dineology Ltd,,5
Diners Delight,SW17 9JR,5
Ditchy's jerk,CR4 3BU,4
Dog and Fox,SW19 5EA,5
Domestic & General Group,SW19 4JS,5
Domino's Pizza,SM4 5HJ,5
Domino's Pizza,SW19 1LA,5
Dragon Inn,CR4 1AB,4
Drop Project Brewing Co,CR4 4NX,5
DSS Chicken Shop,SW19 1DN,AwaitingInspection
Dundonald Church,SW20 8SA,5
Earl Beatty,KT3 6JF,5
Early sprinkles,,5
Eat Rite Caribbean,SM4 5LQ,5
Eat Well,SW20 9NE,4
Eat Well Cafe,SW20 9NQ,4
Ecklee Grill,KT3 6JF,5
Efes Kebab,SW17 9HW,5
Ekaterina Tikhomirova,,5
El Cafetal Coffee Roaster,SM4 5BL,5
Elaha Indian Restaurant,SM4 6SE,3
Elis Laundry,SW19 3UY,5
Elmwood Lawn Tennis Club,CR4 1DL,5
Endecotts,SW19 3TZ,5
Enkai Trade Ltd,SW19 2PT,AwaitingInspection
Eurest c/o Royal Mail,SW19 4HD,5
EXCE'S,SW17 9QP,5
Express by Gourmet,SW19 1DN,4
Favorite Chicken,SW17 9JR,5
Favorite Chicken & Ribs,SW20 8NE,5
Fennies Nursery,SW20 0LQ,5
Fernandes Food Court,,AwaitingInspection
FIRE ON(PIZZERIA.BURGERS.SHAKES),SW19 1AU,4
Fire Stables,SW19 5DQ,5
Fireaway Wimbledon,SW20 8LR,5
First Little Steps,CR4 4BF,5
Fish Inn,SW19 2JE,5
Five Guys,SW19 1RQ,5
Flavour Culture,SW19 2PT,5
Flo's Tasty Delight,,AwaitingInspection
Flourish,,5
Food & Drink at Wimbledon,SW19 5AE,5
Forest Village Kindergarten,SM4 6RE,5
Formerly known as The Vale,SW16 5HN,5
Fornos Delicatessen,SW16 5JF,4
Forty Acre Forest,SW19 2EB,5
Franco Manca,SW19 1RE,5
Fresh Fish Bar,SW19 1EE,3
Friuliamo Limited,,5
Frozen River Wimbledon,SW19 4DA,AwaitingInspection
Funky Owls Nursery,SW19 2HR,5
G & I Takeaway,SW17 9JQ,AwaitingInspection
Gails Bakery,SW19 5DX,5
Galaxy Cafe,SW20 8LX,5
Ganleys Irish Bar,SM4 5HT,5
Gaya,SW20 0TW,5
Geek Ltd,SM4 5BE,5
Gia's Kitchen,,AwaitingInspection
Giggling Squid,SW19 5BY,5
Gino's,CR4 2PA,5
Goals Soccer Centre,KT3 4PH,5
Golden City Chinese Takeaway,SW19 1LX,4
Golden Fish,SW16 4TR,AwaitingInspection
Golden House Chinese Takeaway,SW19 1AW,3
Golden Place,SW19 1EJ,5
Good Cakery,,5
Good Couple Cafe,SW19 2RL,5
Good Earth Express,SW19 4ST,5
Good Taste,CR4 2AJ,5
Gosto Fino [All Civic Centre Catering],SM4 5DX,5
Gosto Fino at Wimbledon Library,SW19 7NB,5
Gosto Fino Catering,SM4 6PX,5
Gourmet Burger Kitchen,SW19 1RH,5
Gourmet Events Ltd,SW20 0BH,AwaitingInspection
Gourmet Grazin,CR4 1NS,5
Graffiti Burgers,SW19 2BN,5
Great Woodland Bunnies,,3
Greggs,SW19 8HA,5
Grilandia,SW19 1RH,5
Guilt-Free Patisserie,,5
Gym Mezze,SW19 8UL,5
HakkaMoon,CR4 2AG,4
Hall Place,CR4 3BE,5
HamiltonBakes,,5
Hand & Racquet,SW19 7NE,5
Harris + Hoole,KT3 4PJ,5
Harris Academy Morden,SM4 6DU,5
Harris Academy Wimbledon,SW19 2JY,5
Hatay Restaurant,SW20 0AY,5
Haydons Cafe,SW19 8LA,5
Healthy Kitchen,,5
Hemingways,SW19 5EE,5
Hi Bangkok Thai Cuisine,SW19 1LY,5
Hobs,,4
Home Food Cafe,SW19 4EF,5
Hong Kong House,CR4 3NH,AwaitingInspection
Horse and Groom,SW19 1DE,5
Hoshi Japanese Restaurant,,5
House of Spice,SW20 8SF,5
House of Taiyaki,,5
Humera's Kitchen,,5
Ice Cream & Desert Heaven and Pizza Romano,CR4 3HD,5
iDimSum,SW19 1RH,5
Il Mulino Tooting,SW17 9JR,5
Il Tricolore,,5
Imagine Nation Preschool and Daycare,SW19 1RG,AwaitingInspection
Imm Thai Fusion,SW19 1RX,5
Impact Food Group @ Harris Academy Merton,CR4 1BP,AwaitingInspection
Impact Food Group @ Harris Academy Wimbledon,SW19 2JY,AwaitingInspection
Impact Food Group @Harris Academy Morden,SM4 6DU,AwaitingInspection
Indian Take Away,SW19 1QD,AwaitingInspection
Inessa Wellness,,AwaitingInspection
Island Fusion,SW19 8JZ,4
Island Poke,SW19 1RF,5
Istanbul Meze Mangal,SW19 2BH,3
Italian Crust,SW20 8BA,5
Its a Wrap FG Ltd,,5
Itsu,SW19 3RU,5
Ivy's Delights,,5
Ja Tasty Ltd,,4
Jackietastethedifference,CR4 1RB,3
Jaffna Kitchen,SW19 8DZ,5
Jaipur Indian Cuisine,SW19 8EE,3
Jan Chinese Takeaway,SM4 4AW,5
Jancett Playsafe (After school club),SW19 4UN,5
Jenni Makes Cakes,,AwaitingInspection
Jigsaw Out of school Care,SW19 3JZ,5
Jin Go Gae,KT3 4NL,3
Joe & The Juice,SW19 5EG,5
Joe & The Juice Wimbledon,SW19 3RU,5
Js Sweet n Spice,CR4 2JD,AwaitingInspection
Juree's Kitchen,,AwaitingInspection
Just Healthy Chef,,5
K & K Kitchen,SW19 1DE,AwaitingInspection
K&S Mezra Ltd T/A Green Lane Kebab,SM4 6SE,5
Kadoshi Sushi,,5
Kala's Kitchen,,5
Kapak Restaurant,SW20 0AY,5
KCS Old  Boys RFC,KT3 6LX,5
Kebaby,SM4 5HT,5
Kenitos Piri Piri,SM4 5HJ,4
Kenito's Piri Piri & Fish Bar,SM4 5AZ,AwaitingInspection
Kentiss,CR4 3NA,3
KFC,CR4 3NH,5
KFC,SW19 2RE,5
KFC,SM4 5HT,5
KFC,SW19 1QE,5
Kido Tooting,CR4 2BD,5
Kidsology Wraparound Service Ltd,SW19 8EJ,5
Kindulge,,5
King Cafe,SM4 6SE,5
King Peri Peri Chicken,SM4 5RP,3
Kingfish,SW20 9NQ,5
Kings Arms,CR4 3HD,4
Kings Cafe,SW20 8DR,5
Kings College School Sports Ground,KT3 6JB,5
Kingston and Wimbledon YMCA,SW19 1RY,5
Kiss Me Hardy,SW19 2PP,4
Kitchen Gurus,,5
Kohinoor Spice,CR4 1NB,5
Kokoro Morden,SM4 5BE,5
Kokoro SVC Ltd,SW19 8YE,3
Kowok,SM4 5HP,5
Kricket,SW19 2RL,5
K's Kitchen,,5
KU-ZU,SW19 1EE,5
La Bottega Del Pane,SW19 1LH,5
La Farina,SW19 8TB,3
La Finca Coffee,,5
La Moda London,KT3 4NE,5
La Piola,SW19 7BD,4
LA POSTA,SW19 8JZ,5
Latitude,SW19 1EH,5
Lavender Campus Kitchen,CR4 3LB,AwaitingInspection
Lavender Nursery,CR4 3HL,5
Le Bab  Wimbledon,SW19 2RL,AwaitingInspection
Legend Kebab,KT3 6NB,5
Leon Restaurants,SW19 7NF,5
Liberty Woodland School,SM4 5JD,5
Light on  the Common,SW19 5AX,5
Lighthouse Restaurant,SW19 4ST,4
Like Mamma,,5
Lime & Thyme,SW20 0LA,4
Liqui Liqui,SW19 1DN,5
Little Forest Folk,SW20 9HL,4
Little Gems Childcare,SW19 8LX,AwaitingInspection
Little Learners In the Park,SW19 8EY,5
Little Vietnam,SW19 1JX,3
Livi's Cuisine,CR4 2JA,5
Loli Patisserie,,5
London Underground,SM4 5AZ,5
Love Bite Raw,,5
LSGC (Catering),SW19 5NQ,5
Lucky Fish Bar,KT3 6NB,5
Lupo Bros,SW19 8EF,5
Mad Burgers,,3
Mai Thai,SW19 1QE,3
Maison St. Cassien,SW19 5EE,4
Makiyaki,SW19 1ED,4
Mamma Mia,SW19 7NL,AwaitingInspection
Manifesto - Wimbledon,SW19 2RL,AwaitingInspection
Manj Rayit Sugar Art,,5
Marilyn Cooks,,5
Marks & Spencer Revive Coffee Shop,SW19 1DD,5
Martin Way Methodist Church,SW20 9JZ,AwaitingInspection
"Martins Way Cafe, Chicken and Kebab",SM4 4AJ,5
MaryseCakes,,5
Master Chef,SM4 6SE,4
Matheous  Fish Bar,SW20 0AY,5
Mazar Take Away,SW19 1AU,4
McChina Takeaway,SW19 8LA,4
McDonald's,SW19 1PS,5
MED cafe,SW19 2RD,5
Megan's Deli,SW19 5EG,5
Merkur Slots,SM4 5HT,5
Merton Abbey School,SW19 2JY,AwaitingInspection
Merton Apprentice,SW19 2RD,5
Merton Bowling Club,,5
Merton Community Fridge,,5
Merton Cricket Club,,3
Merton Fish Bar,SM4 4AW,5
Merton Football Club,,4
Merton Mencap Cafe,SW19 1RY,5
Merton Rugby Football Club Limited,SM4 6RE,AwaitingInspection
Metronome,SM4 5BL,5
Mexican Fresh/Dragon Wok,SW19 8UG,3
Midnight Pantry,,5
Miga Korean Fusion,SM4 5LF,4
Mighty Joe's Pizza,SW19 8DZ,1
Milk No Milk,SW20 8LB,5
Miller & Carter,CR4 1HT,5
Mitcham Conservative Club Ltd,CR4 3AA,5
Mitcham Golf Club,CR4 4HN,5
Mitcham Kebab,CR4 4EA,5
MOB,SM4 5LQ,5
Mommies Duchie,CR4 1JJ,3
Momshad Indian Take Away,SW19 1BD,2
MONICA BOMBOM - CAKES & LAMBONICES,,4
Mooboo,SW19 8ND,5
Mora Meza Bar,,5
Morden Bakes,,5
Morden Baptist Church,SM4 5BL,5
Morden Brook,SM4 4SS,4
Morden Cafe,SM4 5BQ,5
Morden Hall,SM4 5JD,5
Morden Leisure Centre,SM4 5HE,4
Morleys,CR4 IJH,4
Morleys,CR4 2LS,3
Mother Nature's Recipes,,5
Mr Cod,SM4 5RP,5
Mr Kebab,CR4 3AA,3
Mr Pigstuff,SW19 3EP,5
Multea Choice,SW19 1RH,5
Mums cafe 11,SW16 5SY,4
My Godo,SW19 2RL,5
My Mini Kitchen,,5
Myungrang Hot Dog,SW19 7NH,5
Nandos,SW19 1QN,5
Nando's,SW19 2TY,5
New Wimbledon Theatre,SW19 1QG,5
New Wonder,CR4 3BW,3
New York Eats,SW19 7BD,AwaitingInspection
Nick's Thai Kitchen,SW19 1AY,AwaitingInspection
Nishas Kitchen,,5
No 126 Catering,SW19 2RD,AwaitingInspection
Noodle Foodle,SW19 1EH,2
Nopalito,SW19 3EP,AwaitingInspection
NYEAT,SW19 7BD,4
Oddonos,SW19 1RQ,5
OKI,SW19 1RF,3
OKI,SW19 1QE,4
Old Blues RFC,KT3 6LX,4
Old Emanuel Association,KT3 4PU,5
Old Rutlishians Association,SW19 3JS,5
Old Tenisonians Sports Club,KT3 6LX,5
Old Wimbledonians Association,,5
One Adventure Ltd,,5
One Stop Sweetie Shop,,5
Orchard Childcare Limited,SW20 0EG,AwaitingInspection
Oregano's Institute of Hotel management,,5
Our Lady of Greens Ltd,,5
Oysters,CR4 3LD,4
Papa Johns,SW19 1RX,5
Papa Johns,SM4 5HT,4
Papa John's,SW19 8EE,5
Parana Sabores,SM4 5LF,5
Park Academy,SW19 3EF,5
Parma Medics,SW20 0AN,5
Parry's Pantry,,5
Patara,SW19 5DX,2
Patisserie Valerie,SW19 1QB,5
Patogh,SW19 2RD,AwaitingInspection
Patricia's Delight,,5
Paul  UK LTD,SW19 5EG,5
Pavilion Tea Rooms,SW19 7HR,5
Pawelek Coffee Shop & Ice Cream,CR4 4BE,4
PePe's Piri Piri Morden,SM4 5HX,5
Peri Peri Chicken Bites,CR4 3NH,3
Peter's,CR4 2DD,5
Peters Fish and Kebab,CR4 1DA,5
Philippa's Fine Foods,SW20 8DR,5
Pho,SW19 7PA,5
Pipasa,SM4 6HY,5
Pique,SW18 4RL,5
Piya's Catering,,5
Pizza and Pasta,SW19 8LA,3
Pizza Euforia,SW19 3NT,4
Pizza Express,SW19 1RH,5
Pizza Go Go,SW20 8LR,4
Pizza Hut,SW19 2RE,5
Pizza Hut Delivery,SW19 1QE,5
Pizza2Night,CR4 2PB,5
PizzaExpress/Mac & Wings,SW19 5EG,5
Plant Based Artisan,,5
Plot & Lane,,5
Polka Theatre Cafe,SW19 1SB,5
Pop in Cafe,CR4 3NH,5
Pre school - Jancett childcare,SM4 6HJ,5
Premier,SW20 9NQ,5
Premier Inn,SW19 2RF,5
Pret  A Manger,SW19 7NS,5
Pret A Manger,KT3 6HF,5
Prezzemolo & Vitale,SW19 5DX,5
Prince Georges Club,,5
Prince Of Wales,SW19 3TA,5
Princess of India,SM4 5HJ,3
"Pub, The Woodman Hotel",SW19 8DR,2
Punk Wok,SW19 3EP,AwaitingInspection
Purkins Wine Bar,CR4 2AF,4
Purpose Bakery,SW19 8LR,AwaitingInspection
Queens Road Market,SW19 8ND,5
Rainbow Day Nursery,SM4 4QU,5
Raj Pizza Restaurant,SW19 8DZ,AwaitingInspection
Rajah,KT3 6NB,5
Rajdoot Restaurant,SW19 5EE,3
Raka Indian Cuisine,SW20 8LX,5
Rangoes Grill,CR4 2JD,5
Raw Bistro,SW20 8RE,5
Raynes Kebab House,SW20 0LA,5
Raynes Park Tavern,SW20 0LA,5
Raynes Park Vale Sports & Social Club,SW20 9NB,4
Red Rose,SW20 8DR,5
Restaurant 681,SW19 3PZ,5
Restaurant on 3 (Elys),SW19 4DP,5
Rhema World LTD,,4
Ristretto Events Limited/Alchemy Coffee Ltd,SW19 2RL,5
River Side Cafe,CR4 4DH,4
Rodders Bakes,,5
Romi's Patisserie,,5
Rooster N Pizza,CR4 1LU,4
Rooster's Peri Peri Grill,SM4 5HP,4
Rosa's Thai Cafe,SW19 7PA,5
Rose & Crown,SW19 5BA,5
Rose Style,,AwaitingInspection
Rosy Lea Cafe,SW19 1RY,5
Rosy Lea Cafe,SM4 5AZ,5
Rowan Fish Bar,SW16 5HX,5
Rowan Tandoori,SW16 5HX,5
Roxie,SW19 7NE,5
Royal chicken,SW16 4TR,5
Royal Standard,SW19 2BN,5
Royal Wimbledon Golf Club,SW19 4UW,5
Sai Restaurant,SW20 8RE,4
Saltylicious,,5
Samrat Tandoori  Restaurant,SW17 9JQ,4
Sam's Kebab,SW19 2BY,5
Sandra Chef Bakery,SW19 8JZ,5
Satori Kitchen,SW20 8JS,5
Sattvic Elements,,5
Saucer & Cup,SW19 8AD,5
Seahorse  Nursey (Wimbledon) Limited,SW19 8AA,5
Seasoned Venues,SW19 1DN,5
Servest Food Co - Tesco Staff Canteen,KT3 4PJ,5
Shafelicious,,5
Sherwood Fish & Chips,CR4 1NB,4
Simply Sublime by Sam,,5
Sixth Form Cafe,SW19 4TT,5
Skippers,CR4 3AA,5
Slice Guys,SW19 1BD,5
Smakowita Przystan,,5
Snoggys,SW19 7NL,5
Solace Care Morden,SW19 3DN,AwaitingInspection
Solitaire UK Ltd,,Exempt
Sophie Stewart,,AwaitingInspection
South London Irish Association,SW19 3TG,5
South Wimbledon Club,SW19 1QL,5
Southey Bowling Club,SW20 8QQ,5
Spice of Raj,SW19 2NX,3
Sports Focus Coaching LTD,SW19 2NT,AwaitingInspection
SQWR - SZASZLYKI,CR4 4BE,AwaitingInspection
Ssam Ssam,SW19 1ED,AwaitingInspection
St Lawrences Church,SM4 5QT,5
Stableyard Cafe,SM4 5JD,5
Star Kebab,CR4 1AB,4
Starbucks,SW20 OJY,5
Starbucks,SW19 7NS,5
Starbucks,SW19 3BH,AwaitingInspection
Starbucks Coffee,SW17 0BH,5
STARBUCKS COFFEE COMPANY,SW19 2PT,5
Stay Belvedere Hotels,SW19 2BH,5
Sticks 'n' Sushi,SW19 7PA,5
Streatham Road Cafe,CR4 2AF,5
Street Greek,SW19 1RQ,4
Subway,SW19 3TA,5
Subway,SM4 5BE,5
Sunshine Cafe,SM4 5RP,5
Super Cod,SW20 8LX,5
Super Indian,,5
Super Pizza,CR4 4BE,5
Superfish,SM4 5BQ,5
Supreme Kebab and Grill,CR4 4DB,3
Surrey Arms,CR4 4DD,5
Sushi Essence,SW19 1ED,AwaitingInspection
Sushi Gourmet,SW19 1DD,5
Suvai Aruvi,SW19 2BT,2
Sweet As Sauces Ltd,,AwaitingInspection
Sweet Station,,5
Swing Loaf,,5
Tabaq Caterers,CR4 2AJ,4
Table @ Vallebona,SW19 5EE,5
Taco Bell,SW19 1RF,5
Tadpole Cafe,,5
Tag Elezz,CR4 2PF,5
Takahashi,SW19 1EQ,5
Talent For Tajweed,,5
Tampopo,SW19 3SG,5
Target Cafe,SW20 0BH,5
Taste of China,SW16 4TR,4
Taste of Cochin,,5
Taste Right,,5
Tasty Chicken,CR4 2JB,4
Tasty Mint,,5
Tea Rose Cafe,SW19 1AX,5
Teamsport Indoor Karting,CR4 2AP,5
Tennessee Express,SW19 1EQ,2
Tequila Mockingbird,SW19 1RH,5
Thai Chi,SW19 8UL,AwaitingInspection
Thai Chi and Sushi Box,SW19 8UL,5
Thai Tho Restaurant,SW19 5DX,5
Thai Town CollIers Wood,,AwaitingInspection
Tharshini's Takeaway,SW17 9JQ,3
The 1:1 Diet with Luana,,AwaitingInspection
The AELTC (Championships),SW19 5AE,5
The Alexandra,SW19 7NE,5
The Athenian,SW19 2RL,5
The Bridge Cafe,SW20 0BL,3
The Brioche,SW19 2RR,5
The Cavern Public House,SW20 0AY,5
The Charles Holden,SW19 2BH,5
The Cheese Geek,SW20 0FT,5
The China Garden,SM4 5HP,3
The Cinnamon Tree,SW20 8DN,3
The Coffee Bloom,,5
The Cookaway Ltd,SW20 0FT,5
The Copse,SM4 4EE,5
The Crown of Mitcham,CR4 4HJ,3
The David Lloyd Club,SW20 8DE,5
The Donut Ladies,,5
The Ellternative Limited,,5
The Fish & Chippy,SM4 4PD,5
The Flipping Bean,,5
The Fox and Grapes,SW19 4UN,5
The Fox's Den,SW16 5HB,5
The Garden Shed,SW19 1HH,5
The Gardeners Arms,CR4 2JA,5
The Garratt & Gauge,SW19 3TA,5
The GC Kitchen,SW19 3PZ,5
The George Inn,SM4 5PJ,5
The German Doner  and Shake,SM4 5HJ,AwaitingInspection
The Golden Anchor,CR4 2DG,5
The Golf Groove (Wimbledon) Ltd,SW19 8YE,5
The Gorringe Park,SW17 9JR,5
The Hand in Hand,SW19 4RQ,5
The Highway Cafe,KT3 4LU,3
The Ivy,SW19 5EG,5
The Kalabash Hut,CR4 3NH,5
The Kindness,SW19 8DZ,3
The Leather Bottle,SW19 3NW,5
The Lighthouse,SW20 9NB,5
The Luxury Picnic Company,,5
The Meal Team,SM4 6BF,5
The Nelson Arms,SW19 1DF,3
The Nine Simply Thai,CR4 2PB,5
The Old Frizzle,SW19 1RQ,5
The Olive,SW20 0LA,3
The Olive Grove,SW19 7BB,5
The Original Diner,SM4 4LZ,5
The Prince Of Wales,SW19 3BP,5
The Ravensbury Arms,CR4 4JA,5
The Rushmere,SW19 4SU,5
The Shak,SM4 6BF,5
The Sound Lounge,SM4 5AX,4
The Stage Door Steak House & Restaurant,SW19 1RH,5
The Sultan Public House,SW19 1BT,5
The Sushi Co - Wimbledon,SW19 7PA,5
The Sweet Shop - Pic N Mix,,5
The Tent Restaurant,CR4 2PE,AwaitingInspection
The Togetherness Centre,CR4 3JR,AwaitingInspection
The Village Tandori,SW19 4QW,AwaitingInspection
The Vintage Fish,SW19 7BB,5
The Watermill Grill,SW19 2RD,4
The William Morris,SW19 2RD,4
The Wimbledon Bun Company,,5
The Wimbledon Cakery,SW19 5PN,5
The Wimbledon Club,SW19 5AG,5
The Windmill,CR4 4HA,5
The Woodman Hotel,SW19 8DR,4
Thomas Franks,SW19 3SE,5
Thongnim Restaurant,SW19 1AU,5
Three Apes,SW20 8ND,5
Thunderbird Fried Chicken,SW19 1RE,4
Tian Bakes,,AwaitingInspection
Tiger Top,SW20 8LR,3
Ting n Ting,SW19 2RD,5
"Toby Carvery, Park Place",CR4 4HB,5
Toko Diner,SM4 5LJ,4
Tooting & Mitcham Football Club,SM4 6BF,4
Top Cat Breakfast Club,SW19 8PW,AwaitingInspection
Tortilla,SW19 1RE,5
Touro,SW19 1RQ,5
Traditional Fish Bar,SW19 2NX,3
Travelodge,SW19 3SG,5
Truly Patisserie,,5
T-SHACK,CR4 3HD,AwaitingInspection
Tunnel 267,SW19 1SD,4
Two Teaspoons Ltd,SW19 4UW,5
Umi Sushi,SW19 8JZ,5
Utter Waffle,,5
Vee & Jay's Gayaadze,CR4 2JB,AwaitingInspection
vee & jay's gyaadze,CR4 2JB,5
Vegan Baking,,5
Venus Bar & Brasserie,SW19 2NX,5
Verona,SM4 5HJ,5
Verona Italian,SM4 5LQ,5
Victorian Cafe,SW19 4DA,4
Wacka Espresso / Wacka Wagon Company Ltd,SW19 7BD,5
Waffle Jack's,SW19 3NT,3
Wafflemeister,SW19 1RE,3
Wagamama,SW19 7PA,5
Wahaca,SW19 1QB,5
Wandle Pirates,SW19 2RD,5
Watch Me,SW19 3BP,5
West Wimbledon Bowling Club,SW20 0DE,4
Westside Lawn Tennis Club,SW19 4RG,5
Whisk Delicatessen and Bakery,SW19 8AQ,5
Whistle Stop  Fish and Chips,SW20 8BA,5
White Lion of Mortimer,CR4 2JD,5
