BusinessName,PostCode,RatingValue
Ickenham Fish Bar Limited,UB10 8LB,5
Ickenham Rendezvous Oriental Cuisin,UB10 8LB,4
Il Basilico,UB7 0JE,5
Ilze Chocolate and Macaroon Cafe,HA5 1QH,5
Inhibitions Night Club,UB3 1EJ,5
Inso Pan Asian,HA6 1PF,4
Invitation,HA6 1BN,3
"Istanbul Grill, Fish and Chips",UB7 0DE,4
Istanbul Turkish Grill,HA4 9BH,3
ITSU,TW6 2GA,5
Ivy Leaf Club,UB7 7RJ,5
Ivy Leaf Memorial Club,UB8 2AP,5
Izgara Restaurant,HA6 2PX,5
J J Moons,HA4 0AA,4
Jacks & Jils,UB8 1QS,4
J'adore Cakes,UB8 1GA,5
Jamaican Cuisine,HA4 8NW,3
Javitri,UB8 1JA,5
JCP Lounge,HA6 1HR,4
Jennies Fish & Chips,UB10 9HP,5
Jennys Burgers,UB3 2HW,5
Jenny's Restaurant,HA4 8LL,5
Ji Xin,UB8 1JY,3
Ji Xin Chinese Take Away,UB8 1JY,2
Jinli Chinese Restaurant,UB8 3NJ,2
Joes Coffee House,TW6 3XE,5
John Guest staff Canteen,UB7 8JL,5
Jolly's Fish Bar,UB4 9NS,3
Joyes Chicken,UB3 1LS,3
Just Pizza Plus,HA5 1RD,AwaitingInspection
Kam Sun House,UB7 8EX,2
Kanishka Kitchen,TW6 2GA,5
Kaniz Fine Indian Cuisine,UB7 0DE,4
Karachi Food Street,UB7 7LR,1
Karachi Walla,UB3 4NE,1
Karahi Junction,UB4 0RU,5
Karma Lounge,UB8 2EW,5
Kashems Kitchen,HA4 6LR,5
Kays Kitchen,UB7 7PJ,4
Kebabjees,UB8 2RT,5
Keke and Koko,UB10 8LE,AwaitingInspection
Kemps Grill,HA6 1NU,5
KFC,UB7 7DS,5
KFC,UB4 0RY,5
KFC,HA4 7AA,5
KFC,UB8 1LN,5
KFC,UB3 4DF,4
KFC,HA6 1NU,5
KFC,UB10 0PD,5
KFC,TW6 2AA,5
Kho Kho Kitchen and Bar,HA4 8JN,5
Kin Dee Thai Restaurant,HA4 0AH,5
King Kebab,UB10 0PE,5
King William IV,UB7 0HT,4
Kings Arms,UB9 6BJ,5
Kings Peri Peri and Pizza,UB4 8BX,5
Kings Wei Kitchen,UB3 1EA,5
Kingshill Kebab,UB4 8BX,5
KK Chicken & Pizza,UB4 8BZ,5
Kokoro Hana,UB8 1JN,4
Kookoobutkind Cafe,UB10 9PG,5
Krave,HA6 1NU,5
Krispy Kreme Doughnuts And Coffee,TW6 2GA,5
Kuku Peri Peri,UB10 9DA,4
Kulan,UB3 3EE,4
Kulcha Express,UB4 0RY,5
L D Hayes Ltd,UB3 4QF,5
La Casa Di Nonna,UB8 1JX,4
La Dolce Vita,HA4 7AU,5
La Fontanella,UB11 1FW,5
La Pino'z Pizza,HA6 1LW,AwaitingInspection
La Roma Pizza,UB3 1AX,4
LA4,UB8 2HL,AwaitingInspection
Lab Coffee Works,UB8 1JG,5
Lady Marmalade,UB8 2HL,4
Lahore Eastcote,HA5 1QG,3
Lahori Paan & Snacks,UB3 3HA,3
Lalis Cafe,UB3 3EF,1
Lao Cheng Du Uxbridge,UB8 1LD,1
"Lawrance`s Pie, Mash and Liquor",HA5 2EN,5
LB Fresh,HA4 9AA,5
Lebo,HA4 0AL,4
Lee Garden,HA6 2XS,3
Lee Garden Oriontal Express,UB8 2HL,5
Lego Chicken,UB8 1NW,1
Leon,TW6 1EW,4
Levillier Cafe,UB3 3EP,0
Lisa's Cafe,UB10 9NA,2
Little Shiraz,UB3 4DD,1
Littlebourne Equestrian Centre,UB9 6PU,3
Lock & Quay Restaurant & Bar,UB4 9TA,AwaitingInspection
Loco's,UB8 3PH,5
Lomito Restaurant,HA6 3AE,5
London Hong Kong Restaurant,UB7 0DH,5
London Underground Ltd,HA4 6NS,5
London's Pride (airside),TW6 1EW,4
Lots Of Rice,UB4 8HY,5
Love Desserts,UB3 3HA,5
Love Desserts,UB3 2AB,4
Lucky House,HA6 1LW,3
Lucy's Cafe,UB3 3NB,5
Lufthansa Senator and Business,TW6 1EW,5
Lukes Barber Shop,HA4 8LS,5
Madhu's Heathrow,UB3 5BP,5
Magic Wok,HA6 1BN,3
Mahi Restaurant,HA6 2XN,4
Malaysia Airlines,TW6 3XA,4
Mamma Mia Pizza,HA4 0AB,2
Mamma Rosa,HA4 7AN,5
Mandarin Chinese Take Away,UB7 7DP,5
Mandarin Restaurant,HA6 1NU,4
Mangal,HA4 0AG,5
Manor Bar,HA4 0AH,1
Manor Kebabs,HA4 8NR,5
Manor Pizza,HA4 0AL,3
Marash Kebab Limited,UB4 8JG,5
Mari Masala,HA6 1PA,5
Marjan,HA6 2QF,3
Marks & Spencer Staff Canteen,UB11 1AW,5
Martins Place,UB8 1AB,4
Masala Chowk,HA4 9BN,5
Master Chef,HA4 0AH,5
Mazaa,UB3 3EE,5
McDonalds,HA4 0FY,AwaitingInspection
McDonalds,HA4 8LJ,5
McDonalds,UB7 0EA,5
McDonalds,UB3 3EX,5
Mcdonalds,UB8 1GA,5
McDonald's,UB3 5AR,5
Mcdonalds Restaurants Ltd,UB8 1JT,5
Mcdonalds Restaurants Ltd,UB3 4DA,5
McGovern Park,HA4 6QX,3
Me to You Caffe,UB3 1LJ,5
Mecca Bingo,UB4 0SD,5
Meera Xpress,HA6 1AB,4
Melisi,HA4 8JY,5
Metro Italia Piazza,HA4 7AN,5
Metropolitan Police Staff canteen,UB7 0DG,5
Mey Mey,HA4 9EA,3
Micks Kebab House,UB8 3AA,3
Millennium Tandoori,UB4 9AD,4
Miller & Carter Ruislip,HA4 7TH,5
Millers Tap; 88th Street; Value Mighty and Sin City Burger?,UB8 1LB,5
Ming Hua,HA4 9EA,5
Mio Pizza Ltd,UB10 9DA,3
Moboo Bubbles Tea,UB8 1JP,5
Moka Indian,HA6 2PX,5
Mooboo Ruislip,HA4 7AA,5
Moonlight Delight,UB4 8HZ,5
Morello Lounge,UB8 1BP,5
Mr Chicken & Pizza,UB4 0RL,3
MSV Pizza & Chicken,HA5 2NJ,4
Mumbai Zing,HA5 1RJ,5
Mummy Yummy Cafe,UB3 4AZ,5
Munchies Fish N Chips,UB3 3HE,4
Munchy's Cafe,HA4 6LR,3
My Grill,HA4 0HG,4
My Thai,HA6 1LL,3
Myst West Lounge,UB3 5AP,5
Naaz Kitchen / Not So Spicy / Spicy Grillers / Tandoori Infusion,UB8 2RT,5
Nabab Restaurant,UB9 6BU,5
Nacima,UB3 3EF,1
Najma Restaurant,UB3 3EB,2
Namaste Gurkha Restaurant Hayes,UB3 4BG,5
Namaste Lounge,HA6 1LL,4
Nandini Foods LTD,UB3 3ES,3
Nando's,UB8 1LB,5
Nando's Chickenland Ltd,HA4 0FY,5
New Chicken Corner,UB10 9PQ,1
New Masala,HA4 9DY,5
New Moon House,UB10 0JQ,5
New Moon Pizza & Chicken,UB10 0NS,5
New Wing Luck,UB7 7LT,1
Nick's Pizza & Desserts,UB4 9NS,5
Nimmy's Kitchen,UB4 0RL,4
No 46,UB7 7DD,3
No1 Lounges Heathrow Terminal 3,TW6 1QG,5
Nomnyam Chicken; Cluck & Run; Locked & Loaded; Super Rico; Pericluck,UB8 2RT,5
Nonna Rosa Restaurant,UB8 1JT,0
Noor Mahal Sweets,UB4 0RY,3
North Coffee,HA5 1QZ,5
Northwood Central Club,HA6 1DN,5
Northwood Cricket Club,HA6 2NP,3
Northwood Fish And Chips,HA6 1BL,4
Northwood Football Club,HA6 1HR,1
Northwood Mangal,HA6 3AD,4
Northwood Piazza,HA6 2QB,3
Northwood Town Cricket Club,HA6 1HR,5
Nuffield Health,UB11 1AA,5
Oasis Coffee Lounge,HA6 3AA,5
Ocean City,UB4 9AX,4
Odeon Cinema,UB8 1GD,5
Ora Brasserie,HA4 9BN,5
Oriel Heathrow,TW6 3XZ,5
Orlando Pizza \ Top Boy Pizza,UB3 4JA,3
OttimmO BaoBao,UB8 1AB,4
Paint & Play,HA4 0EG,5
Pakistan Biryani Corner,UB3 5DN,2
Palace Tandoori,UB7 7LT,5
Pangs Chinese Restaurant,UB10 9JY,5
Panjeeri,UB4 0RX,5
Papa John`s Pizza,UB8 2LX,5
Papa Johns,UB3 2AA,5
Papa Johns,HA6 1PA,AwaitingInspection
Papa John's Pizza,HA4 7AA,5
Park Life Café,UB8 1ES,5
Pasta Evengelists,HA5 1QG,AwaitingInspection
Paul's Fish Bar,HA4 0HG,5
Pav Roti,HA6 1QL,4
Pegasus Film & Tv Catering,UB4 0RG,5
Peking Chef,UB7 7TU,0
Peking Palace,UB10 8PB,4
Pepe's Piri Piri,HA6 1PA,3
Perfectionist Cafe,TW6 1EW,4
Peri Peri,UB9 6BX,1
Peri Peri Cottage,UB8 1LE,5
Peri Peri Sizzlers / The Burger Vibes / NAV Burgers & Shakes,UB8 2RT,5
Phat Bros,UB3 4JA,2
Phat Flavaz,UB3 4BX,5
Phatshack,UB9 6BU,AwaitingInspection
Pic-nicks Cafe & Restaurant,HA4 9NJ,5
Pilot's Bar & Kitchen,TW6 2GA,5
Pind Punjabi,UB3 3HF,4
Pink City,UB3 3EB,2
Pisces Fish Restaurant,HA5 1RH,4
Pizza Delicacia,UB3 4NS,4
Pizza Express,HA4 8LS,5
Pizza Go Go,UB7 7BB,5
Pizza Gogo,HA4 0QP,5
Pizza Hut,UB7 7BD,5
Pizza Hut,HA4 0AB,3
Pizza Hut,HA6 2XT,5
Pizza Hut,UB8 1LE,4
Pizza Hut Delivery,UB4 0RR,5
Pizza Hut Restaurant,UB3 3EX,5
Planet Kebab,UB8 1LD,1
Play Hayes,UB3 4FB,5
Plaza Premium Lounge,TW6 3EX,5
Plaza Premium Lounge (Departures Airside),TW6 3FB,5
Plaza Premium Lounge (Departures Airside),TW6 1EW,5
Plaza Premium Lounge Terminal 5,TW6 2GA,4
Pop Pizza,UB3 1PS,2
Popeye's Grill,UB7 7BT,4
Popiandys,UB8 1LH,4
Popins Franks Cafe,UB8 1JZ,4
Poppins Restaurant,UB7 8EX,5
Positano Restaurant,UB7 7LN,5
Pret A Manger,TW6 1QG,5
Pret A Manger,UB8 1JP,5
Pret a Manger,TW6 1QG,5
Pret A Manger,TW6 1QG,5
Pret A Manger,TW6 3XA,5
Pret A Manger,TW6 2GA,AwaitingInspection
Pret A Manger,TW69 1EW,5
Pret A Manger (Main concourse site),TW6 2GA,5
Pret A Manger (Production Kitchen),TW6 2GA,5
Pret A Manger (Small Cafe off Production Kitchen),TW6 2GA,5
Prezzo,UB8 1QS,4
Pub Punjabi,UB3 3HE,5
Pulse Cafe - Open 1st Sept 23,UB8 1NA,AwaitingInspection
Punjabi Chula,UB3 4BE,0
Qantas Premium Lounge,TW6 1QG,5
Qatar Airways Premium Lounge,TW6 3FB,5
Quay Fish and Chips,HA6 1NU,4
Queens Head,UB8 1AB,5
Raj Tandoori,UB8 1AB,3
Rajdoot,HA4 8PU,1
Rara Dining / Rara Caterers,HA4 0HD,5
Real Lahori Chaska,UB3 3EE,4
Real Love Lounge,HA4 8NW,AwaitingInspection
Red Green,UB3 3HL,4
Red Iron Burgers Ltd,UB8 1LQ,5
Red Onion Cafe,HA4 8JB,3
Regus Stockley Staff Canteen,UB11 1ET,5
Reis Restuarant,HA4 8JB,4
Remo's Village,HA4 9NJ,4
Rin Sushi,HA4 7DW,5
RiseNDine,UB8 2RT,AwaitingInspection
RNA Uxbridge,UB10 9PG,4
Rocco's Pizza,UB10 8QU,3
Rocky's,UB4 8RW,4
Roosters Piri Piri,UB8 1AB,4
Roosters Piri Piri Ltd,UB4 0RX,5
Rooster's Spot,UB3 2AB,5
Royal Chicken,UB3 3EP,5
Royal Chicken n Pizza,HA5 1QH,5
Royal Jade Inn,UB4 9NS,4
Royal Mail (Canteen),UB8 2GG,5
Royal Naval Association,UB10 9PG,5
Royal Peri Peri,UB3 3EP,3
