BusinessName,PostCode,RatingValue
Banke's Kitchen,N16 8JN,3
Banya No.1,N1 7TB,4
BAO,E27DJ,5
Bar A Bar,N16 8BT,3
Bar Kick,E1 6JE,3
Baraza,N4 2HF,4
Barber shop,E9 6AB,AwaitingInspection
Barrio East Limited,E1 6JE,5
Bartlett Mitchell (BM),EC2A 2AP,5
Basing House,E2 8AA,3
Batch Baby,N15SF,3
Bay Leaf Indian delivery,N16 7SX,AwaitingInspection
Bay’s fish bar,E8 4HT,AwaitingInspection
BBQ Express,E8 1EJ,4
Bbq express,E8 2PB,AwaitingInspection
Be at One Shoreditch,EC1V 9NQ,4
Be I Do,N16 8EL,4
Bean & Wheat,EC1V 9LE,5
beans & bites,E9 6RQ,AwaitingInspection
Bear Juices,E9 5DG,5
Beatbox,E1 6GY,5
Bebek Baklava,E8 2PB,5
Beechwood Sports Pub & Kitchen,EC2A 2FA,5
Beef & Brew,N1 5AA,5
Beer and Burger Dalston Ltd,E8 4AE,5
Beer Hawk,SE1 9LS,AwaitingInspection
Beer Merchants Tap,E9 5LN,3
Bella Vita Limited,E8 4PH,5
Belly'S,N1 5JX,5
Benugo Ltd,EC2A 2BA,5
Benugo Ltd,EC2A 2DQ,5
Besiktas F.C.,N16 7NY,Exempt
Best American Pizza,N1 6EY,3
Best Fish Bar Limited,E2 8JL,2
Best Kebab,EC1V 9HE,3
Best Kebab,E9 7HD,3
Best Mangal,E5 0LH,2
Best Mangal Kebab and Cafe Bar,EC2A 3JD,3
Best wrap in town Katsu,E28JD,4
Beta Space,E8 4DB,AwaitingInspection
Better Health Bakery,E8 4ED,4
Betty's Coffee Shop,E8 4AE,5
Beyti Restaurant,N16 9DA,3
Biddle Bros Bar,E5 0QR,AwaitingInspection
Biddle Brothers,E5 0QR,5
Big Babol Viva Tapas,N16 7XN,3
Big Fat Wok,N16BU,AwaitingInspection
Big Steppers Ltd,N1 4DB,AwaitingInspection
Big Steppers Ltd,N1 4DB,AwaitingInspection
Bigoli Fresh Pasta,EC1V 1JB,4
Bike Shed Motorcycle Club Ltd,EC1V 9LT,5
Bill or beak ltd,EC2A 3EJ,AwaitingInspection
Birdcage Stoke Newwington,N16 6XS,5
Bite Me Burger,E84QN,5
Bizim Mekan Social Club,E5 8DY,5
Black Bear Burger,E1 6GY,4
Black Cardamom,E9 6RG,5
Black Murphy t/s Frame,EC2A 3EY,5
Black Opium Coffee Shop,EC1V 9LT,5
Black Pig with White Pearls,N16 8EL,3
Black Sheep Coffee,E8 1LL,4
Blacklock,EC2A 3LX,5
Blank Street,E2 7DJ,5
Blighty Coffee,N4 2JF,4
Blu Jay Off Licence,E9 6QU,5
Blue Nile Restaurant,N16 9EH,1
Blues Kitchen Shoreditch,EC2A 3AR,4
Boba island,E9 5dg,4
Boba Yard,E2 8NA,5
BobaJam,N16 7PA,4
Bobar,E2 7NX,4
Bobo & Wild,n1 5eb,5
Bodean's,EC1V 1JN,4
Bodega 50,N16 8RZ,4
Boi Gordo Deli & Butchers Ltd,E5 9BU,5
Bombay Corner,N1 7RD,5
Bombay Corner,N1 6AA,AwaitingInspection
Bombay Mix,E5 8RL,3
Bongola,e8 4qn,AwaitingInspection
Boondocks Restaurant,EC1V 1JN,5
Bottega Prelibato,EC2A 3QB,5
Boulangerie La Duchesse,N16 0LU,3
Bounce,EC1V 9EY,5
Bovine Burger,E15 2SJ,5
Bowlmate,EC2A 3QQ,AwaitingInspection
Box Express,E8 4AH,AwaitingInspection
Boxu,N1 7GT,4
Brags and Brams,E2 8NA,5
Brat,E1 6JJ,5
Bread & truffle,E8 3SB,5
Bread and Butter,N1 5EN,4
Brew by numbers - Netil Market,E8 3RL,4
Brew for Two,,3
Brew House and Kitchen - Hoxton,E2 8HZ,2
Brewer's Bar Ltd,E8 2EB,4
Brick Place Cafe,E9 6JQ,5
Bright,E8 3RL,5
Brightlanding,N1 7GU,AwaitingInspection
Brilliant Corners,E8 4AE,5
Britannia Leisure Centre,N1 5JU,5
Britannia Restaurant,E8 1EJ,5
British Express,EC1V 9LE,5
British Plastics Federation,EC2A 3JE,5
Broadway BBQ,E8 4PH,3
Browniegod,E9 6NG,4
Browns,E2 7NX,5
Bruce stove kitchen limited,N16 OLH,AwaitingInspection
BRUNCHERY,E9 7HJ,5
Brunswick East,N16 8JH,5
Brunswick East Bakehouse,E8 2BT,4
Bubble and sushi,E9 5DG,4
Bubble Blast,E2 8NA,5
Bubble Waffle House and Pizzeria,EC1V 1JB,4
Buen Ayre,E8 4QJ,5
Buff Chicken,E8 4AR,4
Bull in China Shop,E1 6LG,5
Bun & Bar,N16 8BH,3
Bun That,N16da,AwaitingInspection
Bun Voyage,N1 6EB`,4
Bunbunbun,E2 8DY,5
Bungalow Cafe,E8 3SG,5
Buns & Puns,E5 0LP,AwaitingInspection
Buns & Roosters,N16 6XS,5
Bunster,E5 0QR,4
Burger and Beyond,E1 6JE,5
Burger Attack,E2 8JL,5
Burger Hatch,E5 0LS,4
Burke's Warehouse,E8 2JS,5
Burley Fisher Books,E8 4AA,4
Burrito Brothers,E9 6AA,5
Busaba Eathai Ltd,EC1V 9LE,5
"But bun / Beigal de lox / Bagel Boyz ,Burgerizzr/ watta burger",E82PB,AwaitingInspection
Butchies,EC2A 3DY,5
Buy & Bite,EC2A 4LN,5
By the bottle,E9 7PX,5
By The Bridge,E2 8AS,5
Cafe 12,E2 7NX,3
Cafe Arena,EC1V 1JB,1
Cafe Break,N16 7NY,3
Cafe Cecilia,E8 4FX,5
Cafe Cuil,E8 4AU,4
Cafe De Coin,N16 5AG,3
Cafe Des Amis,EC2A 3LP,4
Cafe in the Crypt,N1 4DA,5
Cafe Latte,N4 2JS,4
Cafe Mandalay,N1 7QJ,4
Cafe Melo,E8 2EB,5
Cafe Olive,N1 6SH,1
Cafe on the Marshes,E9 5PF,4
Cafe Oto,E8 3DL,3
Cafe Route,E8 3BQ,5
Cafe Z,EC2A 4HJ,5
Cafe Z Bar,N16 7PB,2
Caffe Cinnamon Cinnamon Coffee,EC2A 3AA,5
Caffine,N16 0JU,3
Cake & Custard (UK) Ltd,N1 5DG,3
Cake & Shakes UK,Ec2a 3ej,AwaitingInspection
Cake and Custard Factory Dalston,E8 4AA,5
CAKE BOX HACKNEY LTD T/A EGGFREE CAKE BOX,E5 0NP,5
cake cult london,E15 2SJ,5
Cake Cult London,,AwaitingInspection
Cakeshake,E2 8JL,5
Cakeshake,E8 4RP,AwaitingInspection
Callooh Callay Bar,EC2A 3QQ,4
Calm Indian Cow,EC2A 4QS,5
Caloroso Pizza (Hackney),E5 0NP,5
Cameler Spice Co.,N4 2AJ,5
Camia Delicatessen,N16 0AR,5
Camino Shoreditch,EC2A 3BL,5
Canvas Bar,EC1V 9HB,5
Capital Grill,E8 4AU,4
Capitan Tortilla Ltd,E28DA,5
Cara Nosh,N16 8AN,AwaitingInspection
Caray,E8 4AH,AwaitingInspection
Cargo,EC2A 3AY,2
Caribbean-kitchen (Hackney) Ltd,E8 4RG,5
Caribbreak,E8 1DU,AwaitingInspection
Carolina Pizza,E8 3RH,4
Casa Fofo,E8 2HS,5
Casablanca,E8 2HS,0
Casey & Co,,AwaitingInspection
Caskaway taverns,EC2A 4JH,4
Castle Cafe Ltd,N4 2HA,5
Catch,E2 8DA,3
Cay Tre Restaurant,EC1V 9LA,5
Celestial peach,,5
Celik Food and Beverage Consultancy Ltd,E8 3AY,AwaitingInspection
central hoxton cafe,E2 8DP,2
Chaiiwala Dalston,E8 2JS,AwaitingInspection
Chambers,E9 7LH,5
Chan's Noodle Bar,E8 3QE,4
cha-oom,E1 6GY,AwaitingInspection
Charles Artisan Bread Ltd,E9 6JU,2
Charlie's Vegan,E5 8EG,AwaitingInspection
Chats organic,E5 0LP,AwaitingInspection
Chats Palace,E9 6DF,3
Chats Palace Arts Centre,E9 6DF,5
Chatsworth Food hub,E5 0LH,AwaitingInspection
Chatsworth Youth Club,E5 0LH,AwaitingInspection
Che Men,N16 8AA,5
Checkers Burger,E8 1HA,AwaitingInspection
Cheeky Punt Ltd,E8 3QE,5
Chef Cafe Bistro,E2 8AS,3
Chef Kang,N1 7PT,AwaitingInspection
Che-Men Cafe,E8 4AE,4
Chestersway Chicken,E5 8EQ,4
Chez Papapa,N16 9AE,AwaitingInspection
Chicago Deep Dish Ltd,N1 6NU,5
Chick it out ltd,N1 6AA,5
Chick 'N' Sours Ltd,E8 4AA,5
Chick n' Treat,N1 6NU,AwaitingInspection
Chicken Cottage,EC1V 1JB,4
Chicken Express,N1 5LG,4
Chicken Hut,E5 9BU,1
Chicken Klub,N16 7UN,4
Chicken Lickin London,E5 0LS,AwaitingInspection
Chicken Mafia,E8 2PB,1
Chicken Munch,E8 2PB,1
children with voices & Hackney community food hub,e8 7hr,AwaitingInspection
CHIP 'N' MIX @ The Victoria,E8 3AS,3
Chips n Dat,E8 4AH,AwaitingInspection
CIFCI Ltd,E8 4AH,5
Cincinnati Chilibomb,EC2A 3NY,AwaitingInspection
Cirrik Bar and Grill,N16 7XJ,5
Cirrik Restaurant,E8 1LL,4
City Best Kebab,N1 6HA,5
City Kebab,N16 7HU,5
Clapton Cafe Ltd,E5 9BU,5
Clapton expres,E5 8bd,AwaitingInspection
Clapton Kebab House,E5 9PT,5
Clapton Table,E5 8EQ,2
Clean Hearts Cafe,EC1V 9DR,3
Clifton's Cafe,EC2A 4LG,3
Climpson & Sons,E8 4PH,5
Climpson & Sons,E8 3SB,Exempt
Clissold spice,N169dl,4
Clissold Spice Ltd,N16 9DL,4
Club Mexicana,EC2A 3EJ,5
Cluck and Brew,E1 6GY,AwaitingInspection
Coast Tacos,N16 0UL,AwaitingInspection
Cobalance Cafe,E1 6JE,4
Cod & Co,E5 0LP,5
Code Red Fragrance Limited,E8 2NR,AwaitingInspection
Coffee & Cates,E2 8DY,5
Coffee Joint,N16 9DA,AwaitingInspection
Coffee Lovers,E8 1LA,5
Coffeestudio Shoreditch,E1 6LG,5
Colt Technology,EC2A 3EH,5
Common Good (UK) Trading Limited,EC2A 3AR,5
Common sanity,E8 3dl,4
Community Centre V L C,E2 8BN,3
Compass Group UK & Ireland,N1 6NN,5
Connecting All Communities,E8 1FA,AwaitingInspection
Connecting All Communities,E8 1FA,AwaitingInspection
Coolios,N16 7HR,4
Coolios Pop Up,N16 0AS,AwaitingInspection
Co-op,N4 2LX,5
Coqfighter,E1 6GY,5
Corner Savoy,EC2A 3EJ,3
CornerShop,EC2A 3LT,5
Cornerstone,E9 5LX,5
Corntucky Corn,E8 2NP,3
Corporate,N1 5pb,AwaitingInspection
Corrochio's Dalston Ltd.,N16 7XB,AwaitingInspection
Costa,,4
Costa Coffee,E9 6SR,5
Costa Coffee,E8 2LX,4
Cottons Shoreditch,N1 6PD,5
Country Mouse in Town Ltd,N16 7UR,AwaitingInspection
Country’s Cuisine,E8 4AA,AwaitingInspection
CraicBird,E9 5LX,AwaitingInspection
Crazy Crêpe,E9 5LN,5
Creams Cafe,E8 4AH,5
Crisis UK,E8 2NS,5
Cristina Gulcii (Rolled Stuffed Crepes),E2 8DA,5
cristina s steak ltd,e8 3rh,5
CROWN & CASTLE,E8 4AH,5
Crown and Manor Boys Club,N1 5DH,5
Crown KEBAB'S,E1 6SZ,4
Crs Food,E8 3SB,5
Crudo Cevicheria,E8 3FW,AwaitingInspection
Crust Bros,E1 6GY,5
Crystal Cafe,E9 6DA,5
Crystal Charcoal Grill,N1 7QJ,2
Cuppafresh,E8 4AA,AwaitingInspection
Curio Cabal,E8 4DG,5
Curious Restaurants Ltd,EC2A 3JL,4
Curious Yellow Kafe,N1 6BT,3
Curry Queen (Hoxton Indian and Sushi Ltd),N1 6SG,AwaitingInspection
Curve Club,N17LP,5
Curzon cinema,N1 6BU,5
Da Bagel Spot,E2 8AE,5
Da Felice,E5 0QR,5
Dagims Deli,N16 5HT,AwaitingInspection
Daku,e5 8db,AwaitingInspection
Dal Fiorentino,N1 6LP,5
Dalston Eastern Curve Garden,E8 3DF,3
Dalston Social,N16 7XN,4
Dalston Superstore,E8 2PB,5
dan's,N1 4BZ,5
Dartbrooke Coffee,EC2A 3EJ,AwaitingInspection
De Nadas Empanadas,EC2A 3QQ,4
Dead Good Coffee,E8 4AE,5
Deekenek,N16 8JH,AwaitingInspection
DEL74,E82PB,5
Deliveroo Hop LTD,E2 8NH,5
DELLI LIMITED,EC2A 4HJ,5
Deniz Social Club,N16 8EL,4
Devran Restaurant,N16 8BP,4
Diamond Kebabs,N4 1BX,5
Diddy's Bar,E8 4RG,5
Dig In,N16 8AZ,5
Dija,E8 1JB,AwaitingInspection
Dija,E8 1LS,AwaitingInspection
Dilara Restaurant,N4 2JF,4
Dilara's Cafe,E9 6NA,4
Ding Tea Hackney,E8 3RD,5
Dishoom Bombay Cafe,E2 7JE,5
Diwine Grapes,E8 3RL,3
Dixy Chicken,E8 1LL,2
Dixy Chicken and grill ltd,N16 0NY,4
Dixy Dalston Ltd T/A Dixy Chicken,E8 2JP,3
Dixy Fried Chicken,N16 6TU,5
DNA Cafe Bar,E8 2PB,4
DNA FOOD,E8 2PB,AwaitingInspection
Dobar,N4 1BX,4
Dom’s Buns,E58EG,4
Domino's Pizza,E5 0NP,5
Domino's Pizza,N16 6TT,5
Domino's Pizza,E8 3RB,3
Dominos Pizza Hoxton,N1 6PJ,5
Dom's Place,E5 8EG,3
Don Miyagui (Wirrarika ltd.),E8 4AA,AwaitingInspection
DONER HUB,N1 6PJ,5
Dong Kang,N1 7PT,3
Donna Fugassa,E8 3BQ,4
Donut Man,E8 2LX,5
Doree,E5 0LH,4
Doree,E5 0LP,2
Dot Dot,N16 0NX,1
Doughnation pizza,,5
Draughts LTD,E8 2JS,5
Dream Bags Jaguar Shoes,E2 8DA,4
DREAM DINNER,E5 8EQ,2
Dribble Tea,E9 7QX,4
Drury 188-189,N16 7uy,3
Dubai 2 Dalston,E8 2NR,AwaitingInspection
Duke Of Wellington,N1 4BL,5
Duke Of Wellington,E8 4EP,5
DUKE OF YORK,N1 5AA,AwaitingInspection
DUK-KAH LTD T/A DUKKAH,N16 8BH,4
Dumplings Inc,E96HG,5
Duplikat Press,E2 8LR,5
Dusty Knuckle,E8 3DP,3
Dynamite Burger,N16 7ny,4
E1 Hospitality Solutions Ltd,EC2A 3HU,5
E2 DESSERTS,E28jl,AwaitingInspection
E2 Local Kitchen,E2 8JL,5
E5 Square Cafe,E5 0HD,4
E5kitchen Taste of Africa,E59bu,AwaitingInspection
E8 labnees food,E8 2NR,AwaitingInspection
E9 Cafe,E9 6RG,3
Eagle Cafe Ltd Kennedy Fried Chicken,N16 8BX,5
Earth Theatre,N16 8BH,5
Earth Venue,N16 8BH,Exempt
East End Joint,N16 8EL,5
East London Food Access (ELFA) Ltd,E5 8PZ,AwaitingInspection
East West Pizza,N16 7UY,4
East Wick Kids,E20 3AS,AwaitingInspection
Eat,EC2A 3HS,5
Eat & More London Liverpool Street Ltd,E8 4QN,5
Eats and Sweats,N16 7UN,5
EDIT,E8 3QE,5
EFF Marketing Ltd,BB1 2EH,AwaitingInspection
Eggslut,EC2A 4RH,5
Eight Core,EC2A 2BX,5
Eight Members Club,EC2A 2BX,5
Eis Cafe,,4
Eko Wine Bar & Restaurant,E9 6JA,3
El Ganso Cafe,E8 4PH,3
Elbistan Sporting Club,N16 6XT,3
Elbows,E9 7HJ,3
Elegant cakes,E8 2AA,AwaitingInspection
elif food centre,n1 6ra,AwaitingInspection
ELIF FOOD CENTRE (DALSTON),N16 7XB,5
ELIF FOOD CENTRE CLAPTON,E5 9JZ,5
Eline,E28GX,5
Elliot's,E8 3RH,3
Empire Bar Kitchen,E8 1EJ,5
Empress,E9 7LH,4
Emy’s kitchen,N16 9DA,4
Engie cafe at Loughborough University,E15 2GZ,5
Enjoy Cafe,N16 6XS,4
ENJOY PIZZA,N17QP,AwaitingInspection
Equal Parts Limited,E2 8NA,4
Escape Bar,N16 8BX,5
Escocesa,N16 0AR,5
Escudo De Cuba,N16 7XN,5
Essential Vegan Limited,E8 2PB,5
Essential World,LONDON,AwaitingInspection
Essos Stamford Hill Filling Station,N16 5SR,AwaitingInspection
Esters,N16 0EB,5
ETNACOFFEE,EC2A 3EJ,AwaitingInspection
Euro Cafe,E8 4DL,4
Every Cloud,E9 6ND,5
Everyday Sunshine,E9 6qu,4
Everyday Sunshine,N16 0RT,AwaitingInspection
Evin Cafe,E8 2PB,4
F Cooke,N1 6SH,4
Facing Heaven,E8 3SE,AwaitingInspection
Facing Heaven,E8 3SE,4
Faith In Natures Juice's,N16 0LH,5
Family Kitchen,,5
Fanny's Kebabs,E1 6GY,4
Fantasy,N16 6NA,3
Far Out Food Ltd,N1 5LG,5
Fat Hippo Shoreditch,EC2A 3EJ,4
Fat wing and burger,E82np,AwaitingInspection
Fatboy Gourmet Chef LTD,E28JL,AwaitingInspection
Fatchoy Canteen,,AwaitingInspection
Fatto a Mano Pizza,E1 6GY,5
Fatty Monkey LTD,E8 4QN,5
Faulkners,E8 4AA,5
Favorite Chicken & Ribs,N16 6TZ,3
Fayre Share Ltd,E9 7HD,5
Fear of Missing Coffee,E8 2NP,5
Feast Burger,E5 8DY,3
Felicity Coffee,E8 1PE,5
Fennec and Parsley,N1 6SH,5
Ferratelle D'oro Caffe Batique,N16 9DL,5
Fields Cafe,E8 3ER,3
Fika,E5 0LP,3
Filigrillz,E15 2SJ,4
Fill Me In Food Services Ltd,E8 2NH,4
Filthy Buns,E8 1NH,AwaitingInspection
Finch Cafe,E8 3SD,4
Fink’s Chatsworth,E5 0LS,AwaitingInspection
Fink's Salt & Sweet,N5 2LT,4
Finley's,N1 5JX,AwaitingInspection
Fire + Alchemy,EC2A 3EP,4
Firewaway,e8 4au,AwaitingInspection
Fireyard,EC2A 3EJ,5
Firezza,N1 6NT,AwaitingInspection
Fish House,E9 7LH,4
Fish N Bibs,N16 8JN,AwaitingInspection
Fisherman's Inn,E5 9BU,4
FIX 126,EC2A 3PJ,5
Flat Iron,EC2A 3BS,5
Flavorz Ltd,E2 8JL,5
"Flippin' Bun, Mac & Wing",E2 8DA,3
Flour & Flowers,E2 7NS,AwaitingInspection
Fly Fangirl Cakes,,5
flying spud,E9 5EN,AwaitingInspection
Food All Lab Ltd (Brands: EGRO' and WOOP EVO),E8 4AH,AwaitingInspection
FOODCOMA,E2 8jl,AwaitingInspection
Footnote,E8 1BG,3
FORNO,E8 4RB,5
Four Quarters,E203BS,AwaitingInspection
Frampton Park Baptist Church,E9 7PQ,AwaitingInspection
Franco Manca,E8 4QJ,5
Franco'S,EC2A 3AY,3
Freas Bake Bagel Ltd,N16 7HU,5
Free2Learn,E8 3NS,AwaitingInspection
Freewheelin' Pizza,EC2A 3EJ,5
Fresh Fry,N1 7PT,2
Freshbake Bagel,N16 7HU,AwaitingInspection
Friends of Ours,N1 6BU,4
Frizzante,E2 8QA,5
FRUIT AND VEG GARDEN LTD,E8 1HP,5
FRUIT AND VEG GARDEN LTD,e8 1hp,AwaitingInspection
Fuji Japanees Restaurant,N16 0NX,4
Full Joy Seafood Natural Restaurant,E5 0RN,5
Fundi Pizza,EC2A 3EJ,5
Funky olive,E9 5rb,5
Funky olive pizzeria,E9 5rb,AwaitingInspection
Fused box ltd,E8 4AA,AwaitingInspection
G.O.D Cakes / Bakery,,5
Gaia Pulses,E95GS,4
Galeria Coffee,N16 0NY,5
Ganges Tandoori,E8 3AH,5
Garip's German Doner,E8 2PB,5
Garner and Graze,,5
Gelateria Romeo & Giulietta,N16 9JU,5
GemiGemz Food Limited,N1 4SA,AwaitingInspection
Gems,n16 6tu,AwaitingInspection
General Browning Club,E9 6NU,5
George & Vulture,N1 6BU,5
German Doner & Grand Chips,E8 2LX,AwaitingInspection
Getir,E8 2AJ,5
Getir UK Limited,E8 2AJ,5
Getir UK Limited,N16 7JL,5
Getir UK Limited,E2 8ET,5
Getir UK Limited,E8 3PH,AwaitingInspection
Getir UK Limited,E5 8BQ,5
Getir UK Limited,SE1 9LQ,AwaitingInspection
Gia Bistro & Bar,N16 8BH,5
Ginette Frech Cafe,E8 2DA,4
Ginette French Cafe Ltd TA Cafe at the Factory,E8 2DA,2
Ginger Pig Cafe,N1 5LG,2
GJON.S,EC2 A4LN,Exempt
Gjon’s Greek Cuisine,EC2A 4LN,5
Glassworks Studios Ld,N16 7XB,5
Glassworks Studios Ltd,E1 6HU,5
Gloria,EC2A 3QR,5
Go doughnuts Hackney,E9 5LN,AwaitingInspection
Golden Crown,E8 3AR,3
Golden Dish,E8 2NP,3
Golden Dragon,N16 0UD,3
Golden Food Takeaway,E8 4DA,4
Golden States Chinese Take-away,E5 0NP,3
Golden Tea UK Ltd,EC2A 3AA,5
Goldies,N14HG,AwaitingInspection
Good Pizza,N16 8EL,5
Goodlife Diner Shoreditch,EC2A 3AQ,5
Goose Island,E1 6PJ,4
Goose Island Brew Pub,E1 6PJ,AwaitingInspection
Gopuff,E8 1LS,5
GORILLAS TECHNOLOGIES LTD,E9 7RZ,AwaitingInspection
Gotto,E15 2GW,4
Grand barrel,N16 7JD,4
GRAND CHIPS,E8 2LX,5
Grapes & Hops,E8 1Bp,4
Grays Inn Kitchen,E2 2NG,4
Great Indian Food,E8 1BP,5
Great Uncle Bulgaria,N1 6NU,AwaitingInspection
Great Wall,E9 5RB,4
Greedy Khao,E1 6GY,AwaitingInspection
green and fresh,E8 4HU,5
Green machine,EG1 6GY,5
Green machine cbd ltd,WC2H 9JQ,AwaitingInspection
Green Papaya,E8 3QE,3
Green Room Cafe,N16 0UD,4
Ground Floor Coffee,EC2A3QP,5
Grow Hackney,E9 5LN,4
GRUBBY Ltd,E2 8HL,AwaitingInspection
Gua Bao,EC2A 3EJ,AwaitingInspection
Gulluoglu Patisserie,E5 0NS,5
Gusto Napoletano,E8 4QN,5
Gwada Kitchen,N1 4BL,2
H.O.P.E (Incorporating Gascoyne & Morningside Youth Clubs),E9 6SJ,AwaitingInspection
Habbot bar & lounge,E95dh,5
Hacha,E8 4AA,5
Hache,EC2A 3QE,5
Hackney Butchers,E9 6AS,5
Hackney Chinese Community Services Association Ltd,E8 3PA,5
Hackney Church Brewery Co,E8 1DU,5
Hackney City Farm Food Hub,E2 8NH,5
Hackney Cypriot Association Advice & Community Centre Ltd,N1 4AX,3
Hackney Fried Chicken,E9 5QG,3
Hackney Garden,E9 5DH,3
Hackney Grill Stop,E2 9ED,AwaitingInspection
Hackney Meat Company,E8 2NR,3
Hackney Migrant Centre,N16 7NX,AwaitingInspection
Hackney Pentecostal Apostolic Church,E8 4BL,5
Hackney Picturehouse,E8 1HE,5
Hackney Pizza,E8 3RL,5
Hackney Rugby Football Club,E5 9BL,4
Hackney Tennis,N16 0BF,Exempt
Hackney Trasure Trove,E8 3DF,5
Haeckels,E8 4QJ,AwaitingInspection
Haggerston Graze,E8 4HT,5
Haggerston Kiosk,E2 8NS,5
Hai Cafe,E5 0QR,3
