BusinessName,PostCode,RatingValue
Bombay Brasserie,SW7 4QH,5
Bonbon,,5
Bone Daddies Kensington,W8 7QB,5
BON'S,W11 3BG,4
Boots UK,SW3 1QP,5
Borshtch N Tears,SW3 1NX,5
Bosphorous Kebabs,SW7 3JS,4
Bottles,SW3 3AD,5
Boxcentric,SW3 2EH,5
Brasseria,W11 2PS,5
Brinkleys Garden,SW10 9HX,5
Brompton Beer & Wine House,SW7 3RD,5
Brompton Cafe & Crypt Kitchen at Holy Trinity Church,SW7 2RW,5
Brompton Food Market,SW7 2HQ,4
Brother Marcus,SW7 2ND,5
Brown and Rosie,SW7 2HE,5
Brown and Rosie,W11 3HG,5
Brown Rice,W11 1LU,5
Brownie Box,SW5 9HP,3
Bubbleology,SW7 2LD,5
Bubbleology,W11 3HG,5
Builders Arms,W8 5BJ,5
Builders Arms PH,SW3 3TY,5
Bullgogi,W11 3LB,5
Bunch of Grapes,SW3 1LA,5
Burger & Lobster,SW1X 7RJ,5
Burger King,SW7 4SS,5
Burger King,SW5 9AD,4
Butchies Earls Court,SW5 0RP,5
Buvette,W11 2EE,5
Byron,SW7 3LD,5
CABLE CO,W11 2EE,5
Cabman's Shelter,SW1X 9EN,5
Cacciari's,SW7 3LQ,5
Cacciari's,W8 6NX,5
Cacciari's Asia,SW7 3EY,5
Cacciari's Restaurant,W10 5SA,5
Cadogan Hall,SW1X 9DQ,5
Cafe Colbert,SW1W 8AX,5
Cafe De Fred,W8 6EA,5
Cafe De Nata,SW3 1PA,5
Cafe De Nata,SW7 2LD,5
Cafe Du Coin,SW5 9AQ,5
Cafe Fluence,W10 5NE,4
Cafe Le Monde,W8 6EJ,5
Cafe Muse,SW3 2JL,5
Cafe Oporto,W10 5PS,4
Cafe Phillies,W8 7QB,5
Cafe Pier,SW3 5RJ,5
Cafe Portico,SW3 6NH,5
Cafe Romana,SW3 6HH,3
Cafe Society,SW7 4QS,3
Cafe Tangerine,SW7 2DT,5
Cafe Tangerine @ Museum of Brands,W11 1QT,5
Cafe Volonte,SW3 2DY,5
Cafe@Chelsea Theatre,,5
Caffe Concerto,SW3 1HX,5
Caffe Concerto,W8 4SG,5
Caffe Concerto,SW3 4UD,4
Caffe Nero,SW10 9PR,5
Caffe Nero,SW5 9QB,5
Caffe Nero,W11 3JS,5
Caffe Nero,SW7 3LQ,5
Caffe Nero,SW7 4TE,5
Caffe Nero,W10 5NE,5
Caffe Nero,W8 5SF,5
Caia,W10 5PR,5
Callooh Callay,SW3 5UH,5
Cambio de Tercio,SW5 0LJ,4
Camden Coffee House,W10 6HJ,5
Campden Coffee House,W10 6HJ,4
Campden Hill Lawn Tennis Club,W8 7JH,5
Canalot Cafe,W10 5BN,5
Candella,W8 4HA,5
Cantinetta Antinori,SW1X 9JR,AwaitingInspection
Capote y Toros Ltd,SW5 0LJ,5
Caractere,W11 1EA,5
Caraffini Ltd,SW1W 8DH,5
Carluccio's,SW7 3HZ,5
Carpo,SW1X 0LZ,5
Carpo Knighstbridge Limited,SW7 1EX,5
Casa Brindisa,SW7 2HE,4
Casa Cruz,W11 4JG,5
Casa Desserts,W11 1LR,5
Casa Luca,SW10 9PJ,5
Casa Manolo,SW3 5EB,4
Castle PH,W11 4UA,5
Cave of Lanka,SW5 0QY,5
Caviar House and Prunier,SW1X 7XL,5
Ceru,SW7 3EY,5
Cha Cha x Sister Jane,W10 5PR,5
Chai Wu,SW1X 7XL,5
Chaiiwala,SW3 2EP,5
Chakra Kensington,W8 4LX,5
Chapati & Karak,SW3 1HY,5
Charlotte's Cloud,SW3 5ED,5
Chatpata,W14 8PS,5
Cheatmeals,W11 3HT,5
Cheatmeals,SW5 9RQ,5
Cheeky Scone,W11 3HG,5
Chelsea Arts Club,SW3 6EB,5
Chelsea Cellar,SW10 0AJ,5
Chelsea Creperie,SW10 9NA,5
Chelsea Funhouse,SW10 0LR,3
Chelsea Gourmet Oriental,SW10 9ER,4
Chelsea Pensioner,SW10 9UU,5
Chelsea Pensioners Club,SW3 4SR,5
Chelsea Physic Garden Cafe,SW3 4HS,5
Chelsea Potter,SW3 4PL,5
Chelsea Ram PH,SW10 0PL,5
Chelsea Spice & Grill,W10 6TJ,4
Chelstorm t/a Big Easy,SW3 5UR,5
Cherry on,W11 3HL,5
Cheval Thorney Court,W8 5NJ,5
Chicama,SW10 0DA,5
Chicken Valley,W10 5NE,5
Chick'n Wing,W11 1LU,5
Chik'n,W11 3HH,5
Chilled Eskimo,W10 5AN,5
Chisou Restaurant,SW3 1NU,5
Choobin,,AwaitingInspection
Chopstix Noodle Bar,SW7 2LT,5
Chucs Bar and Grill,W11 2RH,4
Chucs Bar and Grill,SW1W 8DH,5
Chucs Bar and Grill,SW7 3LD,4
Churchill Arms,W8 7LN,5
Churchill Thai Kitchen,W8 7LN,5
Ci Tua,W11 2DZ,3
Cibo,W14 8EZ,4
Cicchetti (San Carlo),SW3 1RX,5
Cigkofte Foods Ltd,SW5 9QG,AwaitingInspection
Cineworld Cinemas,SW10 9QR,5
Cinquecento,SW3 3QT,5
Cinquecento,W11 1LT,5
Cinquecento,W11 3LB,5
Ciros Pizza Pomodoro,SW3 1NY,2
City Continental Kensington London,SW5 9TT,AwaitingInspection
CLAP Restaurant,SW3 1AJ,AwaitingInspection
Clarke's,W8 4BH,5
Claude Bosi and Oyster Bar at Bibendum,SW3 6RD,5
Clean Kitchen Club,W11 2EB,5
Cleanse,W11 1LR,5
Cleopatra Restaurant,SW5 9AN,5
"Cloud Twelve Wellness, Spa and Family Club",W11 2DA,5
Cockney's Pie & Mash,W10 5RU,5
Coco Momo,SW7 4PL,5
Cocotte,SW7 3ES,5
Cold Cloud,SW5 9BQ,AwaitingInspection
Como Garden,W8 5ED,5
Compass (Staff Restaurant),SW1X 7XL,5
Comptoir Libanais,SW7 2HE,5
Comptoir Libanais,SW3 4LY,5
Comptoir Libanais,SW7 4SS,5
COMPTOIR LOUNGE,W11 2QD,5
Conscience Kitchen,W11 1HE,5
Conspiracy Lounge Kensington,W8 5LS,5
Copthorne Tara Hotel,W8 5SR,5
Core,W11 2PN,5
Core Collective,W8 7RZ,5
Coronet Cinema and Print Room at the Coronet,W11 3LB,5
Costa Coffee,SW5 9HR,AwaitingInspection
Costa Coffee,W14 8NL,5
Cote Brasserie,W8 5DA,5
Cote Brasserie,SW1W 8EG,5
Cottons,W11 3LF,5
Courtfield Public House,SW5 9AN,5
Cpress,SW10 9PZ,5
Crazy Pizza,SW1X 0LZ,5
Creme (Notting Hill),,5
Crispy Town Limited,W11 1LJ,5
Cromwell Place,SW7 2JE,5
Cross Keys,SW3 5NB,5
Crown and Sceptre,W14 8BA,3
Cru8 Cafe @ Triyoga,SW3 5UZ,5
Crussh,W10 6RP,5
Curry Express,W8 4PE,5
Da Maria,W11 3JZ,5
Damascus Gate,SW5 9QQ,5
D'Ambrosi,SW10 9HS,5
Daphnes Restaurant Ltd,SW3 3AE,5
Daquise Restaurant,SW7 2LT,4
Darjeeling Express,SW5 9JA,5
Dash Cakes,W14 8QZ,5
Daylesford Organic,SW3 3DZ,5
De Amicis,W11 3JE,5
De Nadas Empanadas,W10 5NR,5
Dehlia & Gingers Kitchen,W10 5UP,5
Designers Guild,W10 6QT,5
Devonshire Arms,W8 6LA,5
Diana Restaurant,W2 4LW,5
Diba Restaurant,SW3 5UZ,5
Dinings SW3,SW3 2JH,5
Dishoom,W8 5SE,5
Dolce Kensington Club,SW7 3ES,5
Dolci Coffe & Juice Ltd,SW5 9QQ,5
DORIAN,W11 2AT,5
Doughnut Time,W11 2EE,5
Drayton Arms,SW5 0LJ,5
Dreamtel Hotel,SW5 0PU,3
Drop Kensington,W8 6ED,5
Duck and Champagne,SW10 0LR,1
Duke of Clarence,SW5 0BE,5
Duke of Wellington PH,W11 2ED,5
Dunkin' Earls Court,,AwaitingInspection
E & O,W11 1NN,5
Earl of Lonsdale,W11 2QA,5
EAT BEETS LIMITED,SW1X 7XL,5
Eat Lebo,SW3 2EP,5
Eat Tokyo,W11 3JQ,5
Eats N'Bits,SW5 9SY,5
Eden Plaza Kensington,SW7 5JT,5
Eeetwell,W11 2EB,AwaitingInspection
Egg Break,W8 7TA,5
Eggslut,W11 2ED,5
EL&N Cafe,SW1X 9JF,5
ELAN,SW3 2EP,5
Elan Cafe,SW1X 0LZ,5
Electric Diner,W11 2ED,5
Elephant & Castle,W8 4LT,5
Elior,W8 7NX,5
Eli's Catering Limited t/a Eli's,SW7 3EX,5
Elystan Street,SW3 3NT,3
EM Sherif Restaurant,SW1X 7XL,4
Embargo 59,SW10 0TZ,5
Embassy Cafe,W11 4BY,5
Empire Empire,W11 1HH,AwaitingInspection
Enterprise,SW3 2HU,4
Entree 2008 LTD,W11 3QG,5
Equivalence,W11 1NR,5
Essentials,SW1W 8BB,5
Essenza,W11 1NR,5
Evans and Peel Detective Agency,SW5 9BA,5
Eve Cafe,SW5 0SW,5
Exo-Tikka of India,SW10 0PU,3
Ezeldi,,AwaitingInspection
Fabrique,W11 1LA,4
Fait Maison,SW7 4SZ,5
Fait Maison,W8 6RQ,5
Fait Maison,SW7 4QT,5
Falafel King,W10 5NL,5
Farina Pizzeria Napoletana,W11 3JQ,5
Farm Fetch,SW3 5EL,1
Farm Girl,,5
Farm Girl Cafe,W11 3DB,5
Fashion and food at Martina London,W11 2RH,5
FEBE Restaurant,SW7 4HA,5
Feya,SW3 1HX,5
Fez Mangal,W11 1PY,3
Ffiona,W8 4BA,5
Filipino Restaurant,SW5 0RR,4
Filo,SW7 3EY,5
Fireaway Pizza,SW7 4PP,5
Firezza,W11 1HH,5
Fitou's Thai And Malaysian Restaurant,W10 5LL,5
Five Fields Restaurant,SW3 2SP,5
Five Guys,SW3 4PW,5
Five Guys,,5
Five Guys,W8 6SH,5
Five Guys,SW7 2LQ,5
Flat Iron,W8 5EH,5
Floozie Cookies,SW1X 7XL,5
Flora Indica,SW5 0DE,5
Flying Horse Coffee,W10 5PS,5
Food & Mood by Bahar,SW3 5UZ,5
Forty Five Kensington,SW7 2EF,5
Foubert's,W8 5NP,4
Fox & Pheasant PH,SW10 9UJ,5
Franco Manca,SW5 9RQ,5
Franco Manca,SW7 3LD,5
Franklin's Wines,,5
Frantoio,SW10 0LR,5
Fresh Bake,SW7 2ND,5
Fresh Juice Bar,W10 5TY,AwaitingInspection
Frestons,W11 4AY,5
Friends of the Royal Marsden,SW3 6JJ,5
G:Fit  London,W11 4UH,5
Gaia Chelsea,SW10 0AJ,5
Gail's,W11 2DZ,5
Gail's,SW3 5ED,5
Gail's,SW7 2LQ,5
Gail's,W8 6ND,5
Gail's Bakery,SW7 4SS,5
Garden Bar and Grill,W10 6SZ,5
Gaucho & Galante (Bar),SW3 3DX,5
Gazette At The Institut,SW7 2DT,5
Gelateria 3 Bis,W11 2EB,5
Gelgela,SW7 4ST,3
Genji Inc,W8 5SE,5
George's Portobello Fish Bar,W10 5SA,5
Getti Limited,SW3 2AW,AwaitingInspection
Giovanni,SW3 2AH,5
Gloucester Arms,SW7 4RB,5
Go Go Gourmet Pizza,W10 6AW,5
Go Viet,SW7 3JS,2
Goat,SW10 9QL,4
Golborne Cafe,W10 5PS,4
Gold Notting Hill,W11 2QB,5
Good Earth,SW3 2EP,5
Gordon Ramsay,SW3 4HP,5
Gordon Ramsay Bar & Grill Park Walk,SW10 0AJ,5
Gordon Ramsay Street Burger,W8 7RG,5
Gourmet Burger Kitchen,SW7 3LE,5
Gourmet House Caviar & Deli,W11 3JE,5
Gourmet Sushi,W11 3JE,5
Granger & Co,W11 2SB,5
Granger & Co,SW1X 0BP,5
Grato Italian Restaurant,W8 5EP,5
Great India Tandoori,SW1W 8DA,4
Greenspeares,SW3 2HX,5
Greggs,W11 1LJ,5
Greggs,SW5 9RD,5
Greyhound Public House,W8 5EP,5
Grosvenor Casinos Ltd,SW7 4LJ,5
Grounds of Arabica,W11 4UA,5
Guillam,SW7 4RB,5
Guillam Coffee House,W11 3HX,5
Haandi Restaurants Limited,SW7 1EW,5
Hache,SW10 9QL,5
Hagen Chelsea,SW3 5TX,5
Hagen Espresso Bar,W11 2AD,4
Hagen Espresso Bar,SW7 3HZ,5
Happy Donuts,W11 1LL,4
Harbour Club Kensington,SW7 4XR,5
Hare and Tortoise,W14 8QZ,5
Harris + Hoole,W14 8PB,5
Harrods Roast and Bake,SW3 1BB,5
Harry's Dolce Vita,SW3 1BB,5
"Harvey Nichols Fifth Floor Restaurant, Food Hall & Cafe",SW1X 7RJ,5
Hawksmoor,SW3 2AL,4
Haya Restaurant,W11 2ES,5
Healthy Ambitions Limited,W8 5TD,5
HEFAURE NOTTING HILL GATE,W11 3HX,AwaitingInspection
Hennessy Concession/Hennessy Boutique,SW1X 7XL,5
Hereford Arms (The),SW7 4TE,5
Hermanos Colombian Coffee Roasters Ltd,W11 2DY,5
High Spirit,W8 4PE,5
Hilton London Olympia Hotel,W14 8NL,4
Hjem Kensington,W8 5RL,5
HJEM South Kensington,SW7 4TH,4
Holiday Inn London - Kensington,W8 5SP,5
Holland Park Cafeteria,W8 6LU,2
Holland Park Lawn Tennis Club,W14 8DU,5
Holland Street Kitchen,W8 4NA,5
HollandBar,,AwaitingInspection
Hollywood Arms PH,SW10 9HX,5
Honest Burgers,W11 2ED,5
Honest Burgers,SW7 2LT,5
Hoop & Toy,SW7 2HQ,5
Hotel Earls Court,SW5 9UD,5
Hotel Indigo Kensington,SW5 0EW,5
HUO,SW10 0AJ,5
HUX American Brasserie,SW7 4PL,5
Hyvs,SW7 3HD,5
I Scream For Dessert,W11 3HG,3
Ikkyu Conveni,,3
Il Portico,W8 6NA,5
Il Trillo Ristorante,SW10 9HY,5
Illycaffe UK Limited,SW7 3HZ,5
Imm Thai Café,W10 6QW,3
Institute for Cancer Research,SW3 6JB,5
Intoku Artisan Sushi & Robata (Grill),,5
Island Poke,W11 2EB,5
Italiamore,W10 5YG,5
Itsu,W11 3QA,5
Itsu,SW3 4NB,5
ITSU,W8 4SG,5
IXCHEL,SW3 4LX,AwaitingInspection
Jacuzzi,W8 4SJ,5
Jakobs,SW7 4RB,5
Jaks,SW3 2HT,5
Jaks,SW10 0TZ,4
Jaks Bar Limited,SW3 2HP,5
Jasmine Restaurant,W8 5JE,5
Jay Catering Caribbean Takeaway,W11 1QP,4
Jeroboams,SW3 5UR,AwaitingInspection
JIA,SW7 3ES,4
Jimmy's Grill,SW5 9QQ,5
Joe & The Juice,SW7 3LE,5
Joe & The Juice,SW3 4XB,4
Joe & The Juice,W11 2EB,5
Joe & The Juice,SW3 5EW,5
Joe & The Juice,SW10 9QH,5
Joe & The Juice,W8 4PE,5
JOE & THE JUICE,SW7 4QT,5
Joe & The Juice,W11 3RB,5
Joe & The Juice,W8 6SH,5
Joe & The Juice Gloucester Road,SW7 4QW,5
Johnnie's Fish Bar & Kebab House,SW10 0LE,3
JoJo's Peri Peri,SW5 9RL,5
Jollibee,SW5 9QG,5
Juice and Bagel,SW3 3QS,4
Juicebaby,W11 2SB,5
Juicebaby,SW10 0LJ,5
Julies Restaurant  & Bar,W11 4LW,5
Jumeirah Carlton Tower Hotel - All Food Premises,SW1X 9PY,5
Jumo,W8 4HA,5
Just Another Magic Pizza,W10 5NA,1
Jusu Brothers,W11 2RS,5
Kahani Restaurant,SW1X 9AE,5
Kamayan SA,SW5 0RR,0
Kamayan sa Earls Court,SW5 0RR,AwaitingInspection
Kappa Japanese Restaurant,SW5 9RH,3
KAT Coffee Company,SW1W 8DA,5
Kensington Boxing Club,SW7 4SF,AwaitingInspection
Kensington Garden Cafe,W2 4RU,5
Kensington Pavilion,,5
Kensington Quarter,,5
Kensu Kitchen,W8 4PE,5
KFC,W11 3HX,5
KFC,SW7 4SS,5
KFC,SW5 9RF,5
KFC Ladbroke Grove,,5
Khan's Of Kensington,SW7 3ES,5
K-Hotel,SW7 4DU,5
King's Dog Daycare,SW3 6JW,5
Kings Head,SW5 0QT,5
King's Kebab House,SW5 9BA,5
Kinoya,SW1X 7XL,AwaitingInspection
Kiosk,W11 4EE,5
Kitchen,SW10 0RJ,4
Kitchen W8,W8 6AH,5
Klear Labs,W10 5NL,5
Knightsbridge Grill Ltd T/A Beirut Lebanese Restaurant,SW1X 9JW,5
Knoops,,5
Knoops,SW3 4NT,5
Knoops,W8 4SG,5
Kosmopol,SW10 9PY,5
Kova Patisserie,SW7 3DL,4
KTV Poke,W8 4DA,5
Kung Fu,SW5 9QG,5
Kuro Coffee,W8 7SP,5
Kuro Eatery,W8 7SP,5
Kutir Restaurant,SW3 2TS,5
KXGYMUK,SW3 3AL,5
KXU,SW1X 0BP,5
L&J Kitchen,W11 1AB,AwaitingInspection
La Beatrice Place,W8 5LP,5
La Bodega Tapas Bar Ltd,W11 1AN,4
La Brioche,SW7 3DX,5
La Caffettiera,W8 4BX,5
La Delizia 1986 Ltd,SW3 5RZ,5
La Despensa,W11 4QA,5
La Famiglia,SW10 0JL,2
La Fortuna,W8 4HA,5
La Mia Mamma,W11 2ES,5
La Mia Mamma,SW10 9HY,5
La Mia Mamma,SW3 5EL,5
La Pappardella,SW5 9HP,5
La Piccola Deli,W8 6ND,5
La Pizzeria,SW3 6NR,4
La Plaza Tapas Bar,W11 1AN,2
La Tartine Limited,W11 3LB,5
LABAKERY 2,W8 6ND,AwaitingInspection
Ladbroke Arms Public House,W11 3NW,5
Lakrids by Bülow,SW1X 7XL,5
Larry King Limted,W11 2SH,Exempt
Larry King Ltd,SW7 3ND,Exempt
Launceston Place Restaurant,W8 5RL,5
Lava Cafe,,5
Layalina,SW3 1NG,5
Layla Bakery,W10 5SA,5
Laylow,W10 5PE,5
Le Colombier,SW3 6LB,5
Le Petit Beefbar,SW3 3QP,5
Leafwild Cafe,W10 5NA,5
Leon,SW3 4NB,5
Leon Restaurants,SW5 9QA,5
Leon Restaurants,SW7 2LT,5
Leon Restaurants,W8 5SF,5
Leon Restaurants Limited,W11 3JS,5
L'Eto,SW3 2EP,5
L'Eto Pattiserie,SW3 5TX,5
L'Etoile,W10 5NL,4
Levanthyme,W8 5JE,AwaitingInspection
Lexham Brasserie,W8 5JL,5
Libby's Gluten Free and Sugar Free Bakery,,5
Librae,W10 6RP,AwaitingInspection
Lift Coffee,W8 7LP,5
Lisa's,W10 5TD,5
Little Farm,,5
Little India,SW7 4RB,3
Locanda Ottoemezzo,W8 5ET,5
Loka Lounge,SW7 4QT,5
London Court Hotel,SW5 9QF,5
London Dozo Ltd,SW7 3LQ,3
London Fresco,W10 5NE,3
London Grade Coffee,W8 6AG,4
London Visitors Hotel,W14 8BB,5
Los Mochis Restaurant,W8 7SN,5
Lots Larder,SW10 0PL,1
Lots Road Pub & Dining room,SW10 0RJ,5
Love,W11 1LR,5
Love my Human Townhouse,,5
Lowry & Baker,W10 5SA,5
Lucarelli,SW1X 7RJ,5
Lucio,SW3 6HY,5
Lucky Bean Cafe Ltd,,4
Macellaio Roberto Costa,SW7 3LQ,5
Mad Lagree Studio,,5
Made in Italy,SW3 5EL,5
Madhu's Brasserie,SW1X 7RJ,5
Maggie Jones's,W8 4PL,5
Maggies,SW10 9QL,5
Mai Sushi,W8 5SQ,5
Maitre Choux,SW7 3ES,5
Maitre Choux,SW3 4ND,4
Makan Restaurant,W10 5TY,5
Mali Vegan Thai,SW5 0QT,5
Mama Pho,SW7 3EX,5
Mams London,SW3 1HY,5
Mandaloun,SW10 9TW,5
Manicomio,SW3 4LY,5
Maramia,W10 5PR,5
Margaux,SW5 0BE,5
Maria G's,,5
Market Place Restaurant Bar,SW3 6NR,5
Market Thai,W11 1LL,4
Maroush Bakehouse,SW5 9RH,4
Maroush II Restaurant,SW3 1NU,5
Marshall Wace Asset Management,SW3 2TB,AwaitingInspection
Marshall Wace LLP,SW3 2RH,5
Marugame Udon,W8 5SF,5
Masala,SW5 0PT,5
Masala Zone,SW5 9RQ,5
Masgouf,SW7 4HA,5
Mawi Cafe,W11 3JE,3
Mazi,W8 7SR,5
McDonald's,W11 3QA,5
McDonald's,SW5 9QB,5
McDonald's,SW3 4ND,5
McDonald's Restaurants Limited,SW3 1NF,5
McDonald's Restaurants Ltd,W8 4SG,5
Meat The Fish,SW3 2TB,AwaitingInspection
Mediterraneo,W11 2EU,5
Medlar,SW10 0LJ,5
Meekhun Thai Bistro,SW7 4PP,4
Megan's Deli,W8 7RG,5
Melbury MarketPlace,W14 8NZ,2
Memories of India,SW7 4RB,5
Menoo Eclectic Foods,W8 4LL,4
Mestizo Chelsea,SW3 5UZ,4
Mestizo Restaurant and Margarita Bar,SW3 5UZ,4
Mezcalito,SW3 6NR,5
Micks Fish Bar,W10 6RD,5
Mike's Cafe,W11 1NN,5
Mikro Caffe Ltd.,W11 1LL,5
Millennium Bailey's Hotel,SW7 4QH,5
Millennium Gloucester Hotel,SW7 4LH,5
Minh,SW10 0TZ,3
Mister Pumpernink,W11 4UA,5
Mister Sausage,,5
Miznon Notting Hill,W11 2HZ,5
Mohsen Kebab,W14 8PS,5
MoMos,W10 6HJ,4
Mona Lisa Cafe,SW10 0LR,4
Montana Hotel,SW7 4PG,5
Montparnasse Cafe,W8 5ET,5
Mooboo,W8 4BA,5
Mooboo,SW3 1NZ,5
Moomies Cafe,W11 2NN,5
MOOZAK'S,W8 4PE,AwaitingInspection
More than Just Subs,SW7 2LT,5
Morley College London,W10 5QQ,5
Mother Vine Limited,SW1X 0BP,5
Moti Mahal Restaurant,,AwaitingInspection
Mr Shawarma,W8 4PE,5
Mriya Neo Bistro,SW5 9JA,5
Mucci's,SW10 0LQ,5
Muffin Man Tea Shop,W8 6TA,5
MUG,W10 5LL,5
Museum of Brands,W11 1QT,5
MV Agusta London,SW3 3DD,5
My & Sanne,SW3 2EJ,5
My Godo,SW3 1HY,5
My Old Dutch,W8 4EP,5
My Old Dutch,SW3 5EJ,5
Myrtle Restaurant,SW10 0JL,5
Nam Long Le Shaker,SW5 0LJ,5
Nando's,SW7 4ST,5
Nando's,W8 6SA,5
Nando's,W11 3HT,5
Nandos Chickenland,SW5 9QF,5
Natashkino,SW1X 7RJ,5
Nero Express,SW1W 8BB,5
New Asia Restaurant,SW5 0QT,3
New Culture Revolution,SW3 5EP,4
New Horizons Cafe,SW3 2PF,5
NHSPS St Charles Centre for Health & Wellbeing Restaurant,W10 6DZ,5
No Fifty Cheyne,SW3 5LR,5
No. 10 Restaurant,SW5 0QT,5
Nocturne,SW5 0BA,5
Noor Jahan Restuarant,SW5 0LA,5
Notting Hill Arts Club,W11 3JQ,5
Notting Hill Coffee Shop,W11 3JS,5
Notting Hill Grill Kebabs,W11 3HX,5
Nove Deli-Restaurant Cafe,SW10 9TW,3
Number Eleven,SW3 2RJ,5
Nusr-Et Steakhouse,SW1X 7EZ,5
Oakberry,W11 1LT,AwaitingInspection
Oka Notting Hill,W11 2JA,5
Oka Restaurant,SW3 5EL,5
Okasan Sushi,W10 5TD,4
Old Swan,W8 4DP,5
Ole & Steen,SW7 3JG,5
Ollie's House,SW10 9NB,5
One Rebel,W8 7RZ,5
Onezo,W11 3JZ,5
Open Age,W10 6DZ,5
Orange Cafe,W10 5NE,3
Orasay,W11 2EU,5
Ore,SW3 2EP,3
Oree,W8 6SU,4
Oree,SW10 9PZ,5
Oriental Canteen,SW7 2HF,3
Oriental Kitchen Express,W14 8EZ,5
Orjowan,SW5 0RR,5
Osteria Basilico,W11 2EU,5
Osteria Fiorentina,,AwaitingInspection
Osteria Napoletana,W11 2ES,2
Otherside,W11 1LR,5
Ottolenghi,W11 2AD,5
Ottolenghi Pavillion Road,SW1X 0HH,5
Over Under Coffee,SW7 2NA,5
Over Under Coffee,W10 6HJ,5
Over Under Coffee,SW5 9RD,5
Over Under Coffee,SW7 4SF,5
Pad and Sen Thai,W8 4PE,3
Palace Cafe,W8 4PX,5
Pame Greek,W8 7LP,5
Panache,W8 4DP,5
Panella London,W10 5NY,5
Panis Aureus,W8 4PE,4
