BusinessName,PostCode,RatingValue
Crayside Cafe,DA1 4JA,4
Crazy Club,DA14 5ET,4
Creams Cafe Bexleyheath,DA6 7EZ,5
Cuore Food From The Earth,DA6 8BE,4
Curry Mahal,DA15 7DN,5
Curry X Press,DA1 3QA,4
Cute Cakes,DA16 3QD,AwaitingInspection
Da Peppino Italian Restaurant,DA16 3QS,4
Danson Sports FC,DA1 4RB,5
Danson Stables,DA6 8HL,5
Darjeeling Take Away,SE9 2RL,4
Dartfordians Community Sports Club,DA5 1LW,5
David Lloyd Leisure,DA14 5ED,4
Dawat,DA15 9NB,4
Deelish,DA8 1TA,AwaitingInspection
Deepdene Seniors Social Skills Club,DA16 3QL,5
Delicio,DA6 7EZ,5
Dinel Foods,DA8 3HB,AwaitingInspection
Diya Chicken,DA8 1AN,5
Doan Gia,DA15 9NB,5
Domino's Pizza,DA8 1SH,5
Domino's Pizza,DA15 7AA,5
Domino's Pizza,DA6 8DT,5
Domino's Pizza,DA5 3HG,5
Domino's Pizza,DA1 4AW,5
Domino's Pizza,DA16 3AA,5
Double Dragon,DA17 5DB,5
Dragon Express,DA5 1BT,5
Eastern Curry,DA16 3DP,4
El Fida Restaurant,DA14 6DW,3
El Iberico,DA15 9ER,5
Elderberries At Belvedere Baptist Church,DA17 5JG,5
Elegance Lounge,DA6 7ES,4
Elite Fish Bar,DA16 1TY,4
Elle's Cuisine,,3
Energy,DA6 8AS,AwaitingInspection
Enzo's Pizza & Grill,DA14 5AW,3
Erith Kebab,DA8 3HY,4
Erith Rugby Football Club,DA8 1JB,2
Erith Veterans Club,DA8 3DE,5
Erith Yacht Club,DA8 2AD,5
Espresso Bar,DA16 3PD,5
Esquires Coffee,DA1 4HA,5
Eurest At Coca Cola And Schweppes Staff Restaurant,DA14 5DF,5
Express Kebab Crayford,DA1 4HG,5
F & D's Cafe,DA16 2RE,4
Falcon Harvester,SE9 2RN,5
Falcon Tandoori Restaurant,DA16 2PL,3
Falconwood Private Members' Club,DA16 2SG,4
Favored Chicken (Broadway Chicken Express),DA6 8DG,4
Favorite Chicken And Ribs,DA15 9JN,3
Finest Chicken Peri Peri Grill,SE2 9HA,4
Finest Kebab And Chicken,DA8 1SH,5
Fireaway Pizza,,4
Fireaway Sidcup,DA14 6DW,5
Fish Etc,DA17 5LJ,AwaitingInspection
Fish Stop,DA16 1RT,5
Flames Pizza And Grill,DA7 4EG,4
Fleur De The,DA6 8HL,5
Flo's Pie And Mash,DA1 4JD,5
Flower Of Kent Social Club,DA14 5HS,5
Food Labs,DA6 7BN,5
Foodyz21,SE2 9HA,4
Foots Cray Social Club,DA14 5BY,5
Forest Cafe,DA8 2NU,3
Fortune Inn,DA5 3HG,5
Fortune Star,DA7 6BU,3
Frali,DA14 6EP,4
Fresh Fry And Peri Peri,DA17 6DQ,AwaitingInspection
From Home Bakery,,5
George Mead Memorial Stables,,AwaitingInspection
George Staples (88th Street / Value Mighty / Sin City Burger,DA15 8PR,5
German Doner Kebab,DA6 7HF,5
Giggling Sausage,DA16 1TJ,2
Giggling Sausage,DA6 7EZ,5
Giggling Sausage,DA6 7EJ,5
GL Catering Services,,4
Glasshouse,DA7 4EG,5
Globetrotters Soft Play Centre,DA7 4BT,AwaitingInspection
Goals Bexleyheath At Bexleyheath School,DA6 7DA,5
Golden Fish,DA6 8NR,4
Golden Star,SE9 2RL,5
Great Wall,DA7 4RD,4
Greek Meze 2,DA14 6QL,5
Greek Souvlaki,DA6 7ES,5
Greys Tea And Coffee House,DA5 1AH,5
Greystone Pizzeria,DA5 1LD,5
Guans Chinese,DA15 9PS,4
Gulen Ocakbasi,DA16 3QD,5
Gyoza,DA14 6ED,4
Hadiza's,,1
Halfway Cafe,DA15 8DJ,3
Halfway Public House,DA17 6DQ,5
Happy Belly,DA16 1ST,5
Happy Days Cafe,DA1 4AS,3
Harry's Kebab,DA16 1TU,5
Havard Catering Services At Sidcup Golf Club,DA15 9AE,5
Hayat Restaurant,DA15 9ER,5
Hazine,DA6 8AJ,5
Hello Burger,DA15 7DU,5
"Hill Top Tap Also TA ChikBox, KTown Chicken, Locked & Loaded",DA14 6NF,5
Hings,DA15 7AA,4
Hippie Chippy,DA1 3QA,5
Ho Wan,DA7 5AE,3
Homeland Cuisine,DA6 7DU,AwaitingInspection
Homeland Cuisine,,5
Honeydale Farm Shop & Tea Room,DA14 5AW,5
Hook & Line,DA14 6NF,5
Hooked Fish & Grill,DA8 3PB,5
Hooked Fish And Grill,DA7 4SU,4
Horn And Claw,DA6 7QG,5
Horse & Groom Harvester,DA14 6NZ,2
Hot Wok,DA16 3PY,5
House Of Chicken,DA16 3AX,4
House Of Spice,DA8 1TA,3
Hovis Bakeries Canteen,DA8 1JZ,3
Il Gusto,,AwaitingInspection
Il Vesuvio,DA6 7AD,4
India Gate,DA6 8DT,3
Info@zeyasbarandgrill.co.uk,DA16 3PU,3
Iro Sushi,DA14 6EN,2
Iro Sushi,DA16 3PB,3
Istanbul Kitchen,DA6 7EZ,4
IVI Club,DA6 7EZ,5
JAAAS Peri Peri,DA1 4JJ,1
Jade Garden,DA8 1HN,5
Jalsha 2,DA7 6HJ,5
Jalsha Tandoori,DA15 7AA,5
JamFoodz,,AwaitingInspection
Jamuna Tandoori,DA17 5DA,4
Jerk Spot,DA16 3HE,5
Joe's Fish Bar,DA8 3HB,3
Jolly Fenman (Sidcup),DA15 8SW,4
Jolly Millers,DA7 4JR,5
Josie's Vintage Cafe At Christ Church Bexleyheath,DA6 7BT,5
Joy Spice,DA16 3QS,4
Jugaad Kitchen,DA16 1ST,4
Jumbo Chinese & Thai Cuisine,DA7 4EG,3
Just Desserts,DA1 4JJ,5
Just-Puf,,5
Kaspas Desserts,DA6 7ES,4
Kaspa's Desserts,DA15 7BS,5
Kassiopi Cove,DA8 1RF,4
Kayla's Bar & Kitchen,DA14 6EH,2
Kebab Bexley,DA5 2BH,3
Kebab Centre,DA7 5AE,5
Kebab Ye,DA14 5HU,2
Kebabies,DA7 4RD,4
Kenny's Cafe,DA1 4EF,3
KFC,DA1 4FY,5
KFC,DA6 7BT,5
KFC,DA14 6EP,4
KFC,DA16 3PB,5
KFC Erith,DA8 2AB,5
Khazana Cafe & Grill,DA14 6EP,4
King Of The Grill,DA8 2AE,5
King Of The Gyro,,AwaitingInspection
Kings Diner Fish & Chips,DA15 7DB,4
"Kingsfisher Fish, Chips And Grille Bar",DA16 3EB,1
Kitchen Secrets The Deli,DA15 8JX,3
Koffi Pot Cafe,DA16 1TY,3
K'S Cafe,DA16 3QR,3
K's Spice African Restaurant,DA8 1TA,2
Ladbroke Stadium Crayford,DA1 4HR,5
Lakeview Kiosk At Danson Boathouse,DA6 8HL,5
Lau's Kitchen,DA5 2BH,5
LBs Pie & Mash,DA15 9NB,5
Le Cafe Creme,DA8 1PP,1
League Of Friends Sandwich Bar & Kiosk,DA14 6LT,5
Limoncello,DA14 6QF,5
Little Florence,DA14 6EH,4
LJ's Sandwich Club,DA8 3EZ,4
Lodge Cafe & Grill At Selco,DA1 4QN,5
Long Lane Cafe,DA7 5AH,4
Lucky Inn,DA8 1AN,2
Lunchies,DA17 6AW,5
Luso Flavours Cafe & Deli,DA16 1TR,5
Macks Grill Also T/A Smash N Vegan,DA16 3PU,5
Maddison's Bakery,DA5 1BT,5
Maharajah,DA5 1LB,5
Maharani,DA15 8DJ,4
Maison Parisienne,DA16 3PA,5
Marabou Fish Bar,DA16 3RQ,4
Marino Fish Bar,DA14 5HU,5
Mario's La Stalla Restaurant,DA14 5HL,4
Marios Sandwich Bar,DA17 5JN,4
Marsh Cafe,DA8 2JZ,4
Martin Dene Lawn Tennis Club,DA6 8NA,5
Masala Inn Indian Restaurant,DA6 7AU,5
Master Fryer,DA5 1AA,5
Masterfryer,DA15 9PS,5
Maxin Chicken Kebabs Pizza Ribs,DA1 4HH,4
Maya Tandoori,DA6 8BE,4
Maya's Craft Bakery,DA6 7BT,2
May's Tasty Kitchen,,5
McDonald's,DA1 4LD,5
McDonald's,DA16 3PY,5
McDonald's,DA6 7JN,5
McDonald's,DA14 6DS,5
McDonald's,DA8 1RN,5
Melk Coffee Co,DA15 7AB,4
Merlinda's Cafe,DA15 9JN,5
Metro's,DA8 3HY,4
Metros Fried Chicken,DA8 1AF,AwaitingInspection
Milestone Restaurants,DA17 6AX,5
Miller And Carter,DA5 1PQ,5
Millers Pie And Mash,DA17 5LJ,5
Ming Of The Avenue,DA7 4EG,3
Montrose Park Club,DA15 9AJ,4
Montys Cafe,DA5 3AP,AwaitingInspection
Mooboo Bubble Tea,DA6 7JJ,5
Mooboo Sidcup,DA14 6DW,5
Morley's,DA7 4QU,5
Morley's,DA17 5LJ,4
Morley's,DA16 3PB,2
Morleys Bexleyheath,DA7 6BU,3
Mozaspice,DA15 8PS,4
Mr Chippy,DA1 4RA,5
Mr Man's Fish N Chips,DA17 5JF,4
Mrs Bouquet Florist,DA15 9JN,5
Muffin Break,DA6 7HF,5
Mum's Cafe,DA16 3HF,4
Munchies,DA8 3HB,4
My Cafe,DA16 1RT,4
Nags Head,DA16 1TR,4
Nando's,DA6 7DZ,5
Nando's,DA1 4LD,3
Nando's,DA1 4BZ,5
National Construction College Canteen At Erith Training Cent,DA8 2AD,5
New 128 Chinese,DA1 4ER,4
New Beijing City,DA8 1JJ,3
New Community Church SE London,DA15 7DU,5
New Cross Turnpike,DA16 3PB,5
New Curry Centre,DA16 3QD,4
New Hing Loong,DA7 4SS,4
New Ming,DA16 3PG,4
New Phoenix,DA1 4JD,1
New Princess Garden,DA1 4JD,5
New Royal Palace,DA6 8DG,AwaitingInspection
New Ruby,DA17 6DZ,5
New Star Chinese Takeaway,DA17 6JJ,3
New World Chinese Takeaway,DA15 9ER,4
N'Fes Turkish Cuisine & Gift Shop,DA16 3AB,3
Ninety Seven Wine & Cocktail Bar,DA14 6ND,2
Noah's Fish & Chips,DA7 5AQ,5
Noodle City,DA16 1TJ,5
North Heath Social Club,DA8 1HN,5
Nuxley's Bistro & Coffee,DA17 5JG,1
Oak Tree Café,DA15 9AE,5
Ocean City Swallow,DA16 2PL,3
Ocean Fresh Fried Chicken & Ribs,DA5 3AP,5
Oceans Takeaway And Restaurant,DA7 6EJ,4
OG Burger - Original Gourmet Bexleyheath,DA7 6HJ,5
Old Bexley Ex Servicemans Club,DA5 1AB,5
Old Bexley Greek Taverna,DA5 1LB,3
Old China,DA1 4HH,5
Onamika Restaurant,DA7 6HJ,4
One Bell,DA1 4DY,5
Oriental Chef,DA7 6NB,5
Oriental Chinese Takeaway,DA7 4QT,4
Oscar's Fish And Chips,DA15 9NB,5
Oval Cafe,DA15 9ER,5
Oval Fish Bar,DA15 9ER,5
Panku,DA6 7BN,AwaitingInspection
Papa Johns Pizza,DA16 3PG,4
Papa John's Pizza,DA17 5QQ,5
Papa John's Pizza,DA15 7DN,3
Paradise Doner,DA16 3PY,3
Parkside Restaurant & Cafe,DA1 4RA,3
Pasta Evangelist,DA6 8BE,AwaitingInspection
Patty Heaven East,DA18 4AB,3
Paya,DA15 8PS,4
Peking Boat,DA14 6HJ,3
Penelopes Restaurant / Penelopes Farm Shop,DA14 5ET,4
Perfect Cafe,DA8 1HW,2
Perfect Cafe,DA15 8PW,4
Perfect Kebab House,SE9 2RL,4
Peri Peri Royal Wings,DA15 8DJ,5
Pho 3 Mien,DA6 8DT,AwaitingInspection
Pho Palace,DA16 3PG,5
Phoenix Sports Club,DA7 6JT,5
Picardy Cafe,DA17 5QQ,5
Pie And Mash Shop,DA16 3HF,3
Pink Pepperz,DA17 5LJ,AwaitingInspection
Pizza 2 Night,DA16 3PG,4
Pizza 2 Night,DA8 1AN,4
Pizza Express,DA6 7ES,5
Pizza Express / Mac And Wings,DA14 6NF,5
Pizza GoGo,DA16 3QB,2
Pizza Hot 4 U,DA1 4HG,4
Pizza Hotland & Grill,DA14 6ES,5
Pizza Hut,DA16 3AD,3
Pizza Hut Delivery,DA8 3EX,5
Pizza Place,DA5 1BT,3
Pizza Time,DA15 8PR,5
Plough And Harrow,DA16 3QS,5
Pom Pom Fish Bar,DA8 1PP,4
Popsey Coffee At Crook Log Leisure Centre,DA7 4HH,4
Popsey Coffee At Learning & Enterprise College Bexley,DA7 4EZ,4
Premier Inn London Sidcup,DA15 7AJ,5
Primo By Gas,DA16 3PA,5
Prince Of Wales Public House,DA17 5EE,5
Priory Conservative Club,DA17 5QL,3
Pure,DA6 7LS,5
Radhuny Express,DA7 4RD,3
Raffelina's,DA16 3HJ,5
Rahmans Kitchen,DA7 5AE,4
Rannah,DA14 6QF,3
Real Fish & Chips,DA16 3DP,4
"Rebel Foods (Behrouz Biryani, Holy Cow, Faasos)",DA15 7AX,AwaitingInspection
Red Lucky Inn,DA8 2NU,5
Rest Hub GBK Eds Slims Harrys Caffe,DA1 4HN,5
Resta Coffee,DA5 3HP,5
Rice And Spice,DA16 3HQ,4
Richard's Cafe,DA14 6QF,4
Ristorante Alberello,DA5 1LB,3
Rita's Katering And Events,DA16 3PY,5
Riverside Cafe,DA5 1PQ,5
Riverside Cafe At L&Q Group,DA14 5HU,5
Riverside Fish & Steak House,DA8 1SE,4
Robin Hood & Little John,DA6 8PF,5
Root Of Spice,DA17 6LY,3
Rooted Coffee House At Blackfen Community Library,DA15 9LU,5
Roqzim Foods,,5
Rosary Parish Club,DA15 8LW,4
Rose Public House,DA6 7ES,4
Royal British Legion Club,DA1 4PE,5
Royal Kitchen,DA15 7AA,5
Royal Radhuny,DA14 5HF,4
Royal Standard,DA17 5JN,5
Royal Steak House,DA16 3QR,4
Ruchi Restaurant,DA5 3HG,4
Running Horses,DA8 1QY,5
Saffron Indian Diner,DA15 9JN,4
Saggor,DA5 1BT,5
Saint Augustines Slade Green Welcome Cafe,DA8 2HX,5
Sakura Sushi And Bento,DA16 3QD,5
Sal's Cafe,DA14 5HU,3
Sal's Kitchen At Crayford Weights And Fitness,DA1 4LB,3
Salt & Batter,DA16 1AX,4
Sant Nirankari Satsang Bhawan Centre For Oneness,DA8 1QJ,5
Saprano's,DA7 6HJ,3
Saray Restaurant,DA16 1TQ,3
Seabream Fish Bar,DA15 9JN,2
Seasoned Venues At Bexleyheath Bus Station,DA7 6BX,4
Selin's Charcoal Kebab House,DA14 6ND,3
Shahi Spice,DA7 5HD,3
Shampan Welling,DA16 2PL,5
Shawarmabytally,DA8 1TA,AwaitingInspection
Sherwood Garden,DA15 9JN,1
Shimla Mirch,DA14 6QL,5
Sidcup & District Conservative Club,DA14 6LW,4
Sidcup And Footscray United Services Club,DA14 6NG,3
Sidcup Auction Rooms,DA14 6BX,3
Sidcup Fish Bar,DA15 8DJ,3
Sidcup Recreation Club,DA14 6BU,5
Sidcup Sports Club Catering,DA14 6RA,5
Sidcup Storyteller,DA14 6DS,5
Sidcup Working Men's Social Club And Institute,DA14 6PD,5
Silver Fox Micro Pub,DA5 3AP,5
SJ Chicken,DA14 5HJ,3
Slade Green Railway Club,DA8 2NX,5
Slades Cafe,DA5 2AW,1
Sophie's Choice,DA15 7AA,5
Spice Brasserie,DA8 3HF,3
Spice Fusion,DA1 3QA,3
Spice King - Munchalato,DA7 4EG,3
Spice Of India,DA7 4QW,4
Spices,DA7 5SJ,5
Sporting Club Thamesmead Football Club,SE28 8NJ,5
"St James The Great, Blendon",DA5 3BS,AwaitingInspection
St John The Evangelist Sidcup,DA14 6BX,5
St Johns Silver Birch Club,DA8 1AN,AwaitingInspection
Star Cafe,DA14 6EN,4
Starbucks,DA1 4FY,5
Starbucks,DA6 7JN,5
Starbucks,DA17 6FD,5
Starbucks Coffee,DA14 6DW,5
Starburger,DA8 1RB,5
Sticky Dumpling,,5
Stuzzichini,DA6 8DB,5
Subway,DA6 7DQ,5
Subway,DA1 4HA,5
Subway,DA8 1SE,5
Subway,DA14 6ED,4
Subway,DA16 3QB,5
Suha's Kitchen,DA8 1JJ,AwaitingInspection
Sunday Chef At The Lord Hill,DA6 7QG,5
Sunrise City,DA14 5DE,4
Sunshine Cafe,DA17 6LY,5
Super Kebab,DA8 3HF,3
Superior Grill,DA16 3AA,4
Sweet N Soul,DA16 3PY,5
T Bones Cafe,DA8 1QJ,4
Taco Bell,DA1 4LD,5
TACO!,SE2 9FA,3
Tanyard Lane Bar & Kitchen,DA5 1AA,3
Tap Sidcup,DA15 9NB,5
Taste N Eat The Griller,SE9 2RL,AwaitingInspection
Tasty African Restaurant,DA8 3EX,5
Tasty African Takeaway,DA17 5DA,4
Tasty Chicken,DA17 5JN,3
Tea On The Pantiles,DA7 5HD,5
Teddy Bear Bubble Tea,DA16 3PU,5
Tenpin Bowling,DA6 7LS,5
Thai Bexleyheath,DA6 7BD,5
Thai Lounge,DA5 1BT,3
Thai N Chinese,DA7 6EA,3
Thai Spot,DA1 4HH,5
Thames Cafe,DA18 4HW,5
The 8 Burger,DA6 7ES,4
The Albany Hotel,DA5 3HN,3
The Alma,DA14 4EA,5
The Anchor,DA5 3HG,5
The Ark Cafe And Bookshop,DA8 1TA,5
The Barn,DA16 3QD,5
The Belvedere Health Hub,DA17 6FH,AwaitingInspection
The Bird And Barrell,DA7 6HG,5
The Boathouse,DA6 8HL,5
The Bolthole,DA16 2PL,5
The Boutique Also T/A Eat Donut Uk,DA1 4HA,5
The Brasserie Bexley Village,DA5 1AD,5
The Brewers Arms,DA8 1JQ,5
The Broken Drum,DA15 9PT,5
The Cafe At Civic Offices,DA6 7AT,5
The Canteen Chef At ADM Erith,DA8 1DL,5
The Catch,DA14 6QS,4
The Caverna,DA15 9PS,5
The Chunky Teapot,DA15 7AA,5
The Coffee Shop At Innovation Centre,DA18 4AL,5
The Darjeeling,DA14 6ES,3
The Door Hinge,DA16 1TR,5
The Duchess Of Kent,DA8 1JE,5
The Duke Of Northumberland,DA8 3HB,5
The Dukes Head,DA1 4EJ,3
The Eardley Arms,DA17 5EN,4
The Earl Haig,DA7 5HH,5
The Fen Chinese Take Away,DA15 8PR,4
The Fold,DA14 6EN,5
The Fox,DA17 5JU,3
The Frying Pan,DA17 6LY,5
The Frying Squad,DA16 1LN,3
The Furze Wren,DA7 4JB,5
The George,DA5 1AJ,5
"The Golden Lion Also T/A K-Town, Chik Box & Locked & Loaded",DA6 8BE,5
The Graceful Kitchen,,4
The Green Man Public House & Sunset Restaurant,DA16 3NL,4
The Halfway House,DA15 8DJ,4
The Hangar Sidcup,DA15 9ER,5
The Hangar Welling,DA16 3PB,5
The Hatch Bubble Tea,DA7 6HQ,5
The Hoppers Hut,DA14 6ER,5
The Iron Horse,DA15 7AB,4
The Jasmine By Spice Nouv-Oh!,DA6 8DT,4
The Kentish Belle,DA7 4QW,5
The Kings Arms,DA6 7DW,5
The Kings Head,DA5 1AA,5
The Kitchen,DA14 6ED,5
The Lord Hill,DA6 7QG,5
The Lounge By Project Protein,DA16 3AG,AwaitingInspection
The M Kitchen,DA6 8DB,5
The Mezzanine Cafe,SE2 9BS,4
The Millers Arms,DA5 1JX,4
The Moghul,DA14 6ND,3
The Morgan,DA17 6FD,5
The Movie Shack,DA6 7JJ,5
The Ness Cafe,SE2 9AQ,5
The One Bell Pizzeria By Walter&Denis,DA1 4DY,5
The Oval Brasserie,DA15 9ER,3
The Parade Fish Bar,DA1 4JA,AwaitingInspection
The Penny Farthing,DA1 4JJ,5
The Plazza,DA15 7ET,5
The Prince Albert,DA6 7LE,5
The Railway Tavern,DA5 1AH,5
The Red Barn,DA7 6HG,5
The Rose And Crown,DA16 1TR,5
The Royal Oak,DA6 8JS,5
The Royal Oak Public House,DA8 3HB,AwaitingInspection
The Seafood Boil Club,,AwaitingInspection
The Seven Stars Public House,DA14 5HJ,5
The Ship,DA8 1AN,5
The Star At Sidcup Place,DA14 6BN,4
The Sun,DA8 3EX,5
The Tailor's Chalk,DA14 6ED,5
The Taj Mahal,SE2 9RH,3
The Three Blackbirds Public House,DA5 1BX,5
The Victoria,DA17 5LN,5
The Village Inn,DA17 5LD,5
The Whitehart Restaurant And Winebar,DA8 1TA,4
The Wrong' Un,DA6 8AS,5
The Y On The Lake,SE2 9AN,5
The Yacht,DA7 5AE,4
Three Cooks Sandwich Bar,DA17 5JG,5
Toby Carvery At Crook Log Public House,DA6 8EQ,5
Tom Bells,DA6 7DE,5
Top Fryers Fish,DA14 6ER,4
Top Quality Fish Bar,DA7 4QU,5
Topkapi Kebab & Mezze,DA7 5QR,5
Toscana Restaurant,DA15 7DH,5
Travellers Home Public House,DA7 5AR,5
Tropical Cafe,DA8 1AW,5
Tulip Cafe,DA15 7DB,3
Turkish Elderly Day Centre,DA16 1TJ,4
Twin Palace,DA6 7LE,4
Twinz Cafe,DA16 1LN,3
Two 1 Five,DA6 7EJ,5
Uncle Beef Butcher's Block & Grill,DA1 4HG,5
Unique Spice,DA1 4EF,AwaitingInspection
Vape Rm,DA14 6HH,5
Vapes Cakes & Shakes,DA1 4HH,5
VCD Athletic Club,DA1 4DN,3
Viceroy Of India,DA5 1JX,3
Viet Viand,DA6 8DT,5
Village Bagels,DA5 1AH,5
Village Cafe,DA5 1AJ,4
Village Kebab,DA17 5JE,4
Vimy's,DA1 4FA,4
Vintage Lindy Lou,DA1 4JA,5
Wafflenest,DA8 3EZ,5
Walnuts,DA14 6ND,AwaitingInspection
Walnuts,DA15 8DJ,4
We Anchor In Hope,DA16 3RW,5
Welcome Inn,DA17 6LY,5
Welling Cafe,DA16 1TY,5
Welling Chinese Takeaway,DA16 3QR,4
Welling Express Kebab,DA16 3RQ,3
Welling Snooker And Pool Club,DA16 3PY,5
Welling United Food Outlets,DA16 1SY,3
Wellington Chinese Takeaway,DA15 9NB,3
Wellspring Cafe,DA16 1QJ,1
Westwood Masonic Centre,DA16 3RD,5
What The Flip,DA14 5HF,5
White Cross Inn,DA14 5EL,3
William Camden Public House,DA7 4EQ,4
Wimpy,DA16 3HE,5
Wimpy Restaurant,DA6 7ER,5
Wong's Kitchen,DA16 1ST,3
Wraps And Wings,DA6 8BE,AwaitingInspection
Wrfoods/ WR Grab 'n' Go,,5
Xings,DA17 5EE,AwaitingInspection
